24
6620
240 1 0 0 0 0 0 3 0 0 6 0 2 0 0 2 0 0 0 0 0 0 0 0 3
240 1 0 150 0 150 0 350 0 0 21 6 30 0 12 7 15 2 0 0 1 0 0 0 4
240 1 0 0.1 0 0 0 0 0 0 15 1 26 0 0 4 0 0 0 0 1 0 0 0 3
240 1 0 0 0 0 0 0 1.5 0 6 0 12 0 5 3 6 1 2 0 0 0 0 0 3
1 1 0 10 0 0 0 0 0 0 13 0 10 0 0 5 4 0 0 0 0 0 0 0 1
3 1 0 0.2 0 0 0 0 0 0 13 0 21 0 14 4 0 1 0 0 0 0 0 0 1
3 1 0 0.8 0 0 0 0 0 0 10 0 12 0 0 3 0 0 0 0 0 0 0 0 1
3 1 0.5 0 0 0 0 0 0 0 9 0 0 0 0 3 0 0 0 0 0 0 0 0 1
3 1 0 0.5 0 0 0 0 0 0 18 0 0 0 0 7 0 0 0 0 0 0 0 0 1
3 1 0 0.1 0 0 0 0 0 0 4 1 0 0 0 2 0 0 0 0 0 0 0 0 1
3 1 1.5 0 0 0 0 0 0 0 8 3 8 0 0 3 0 0 0 0 1 0 0 0 1
3 1 0.3 0 0 0 0 0 0 0 6 0 4 0 0 3 0 0 0 0 0 0 0 0 1
3 1 0 0.3 0 0 0 0 0 0 4 0 30 0 0 2 0 0 0 0 0 0 0 0 1
5 1 0 0.3 0 0 0 0 0 0 15 0 0 0 0 5 0 0 0 0 0 0 0 0 1
5 1 0 0.1 0 0 0 0 0 0 9 0 0 0 0 4 0 0 0 0 0 0 0 0 1
5 1 0 1 0 0 0 0 0 0 12 0 0 0 0 5 0 0 0 0 0 0 0 0 1
6 1 0 5 0 5 0 0 0 0 11 10 18 0 8 5 0 3 0 0 0 1 2 0 4
6 1 500 0 0 0 0 0 0 0 4 0 16 0 0 2 0 0 0 0 0 0 0 0 3
6 1 0 0.01 0 0 0 0 0 0 6 0 18 0 0 9 0 0 0 0 0 0 0 0 3
6 1 0 7 0 0 0 0 0 0 15 0 43 0 4 25 0 0 0 2 0 0 0 0 3
6 1 150 0 0 0 0 0 0 0 4 0 20 0 0 2 9 0 0 0 0 0 0 0 1
7 1 0 0.1 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 1
7 1 0 15 0 0 0 0 0 0 22 10 0 0 0 10 3 0 0 0 0 0 2 0 1
7 1 0 20 0 0 0 0 0 0 22 9 6 0 5 9 0 0 0 0 0 0 4 0 1
7 1 0 0.1 0 0 0 0 0 0 10 0 0 0 0 3 0 0 0 0 0 0 0 0 1
7 1 0.1 0 0 0 0 0 0 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 1
7 1 0 0.2 0 0 0 0 0 0 7 0 0 0 2 3 0 1 0 0 0 0 0 0 1
8 1 0 12500 0 0 0 0 0 0 477 251 32 0 32 84 0 0 0 0 0 0 0 0 4
9 1 12 0 0 0 0 0 0 0 30 8 1 0 4 11 0 1 0 1 0 0 0 0 4
9 1 2.5 0 0 0 0 0 0 0.5 20 0 2 0 5 8 0 1 1 1 0 0 0 0 3
11 1 0.1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10 1 0 0 0 10 0 0 0 0 20 10 0 0 6 0 0 0 0 2 0 0 0 0 3
13 1 0 10 0 0 0 0 0 0 13 0 0 0 0 6 0 0 0 0 0 0 0 0 3
13 1 0 15 0 0 0 0 0 0 13 0 6 0 0 6 0 0 0 0 0 0 0 0 3
13 1 41680 0 0 0 0 8970 0 0 100 17 0 0 0 38 0 10 5 15 7 6 0 0 4
13 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
14 1 0 0 0 0 0 0.56 0 0 5 0 0 0 3 2 0 0 0 0 0 0 0 0 1
15 1 0 0.3 0 0 0 0 0 0 10 0 0 0 0 4 0 0 0 0 0 0 0 0 1
15 1 0 0 0 0.3 0 0 0 0 5 0 0 0 0 2 0 0 0 0 0 0 0 0 1
15 1 0 0 0 1 0 0 0 0 5 0 0 0 0 2 1 0 0 0 0 0 0 0 1
15 1 0 0 0 0 0 3 0 0 8 0 0 0 8 3 0 0 0 0 0 0 0 0 1
15 1 0 4 0 0 0 0 0 0 6 0 0 0 0 6 0 0 0 0 0 0 0 0 1
15 1 0 0 0 0.25 0 0 0 0 7 0 0 0 0 3 0 0 0 0 0 0 0 0 1
15 1 0 1 0 0 0 0 0 0 9 0 2 0 6 3 0 0 0 0 0 0 0 0 3
15 1 0 5 0 5 0 0 0 0 13 0 0 0 0 6 0 0 0 0 0 0 0 0 3
15 1 0 0 0 10 0 0 0 0 6 0 0 0 0 3 0 0 0 0 0 0 0 0 3
15 1 0 0 0 5 0 0 0 0 6 0 0 0 0 3 0 0 0 0 0 0 0 0 1
15 1 0 0 0 12 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0 0 0 0 1
15 1 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
15 1 0 0.1 0 0 0 0 0 0 8 0 0 0 2 4 2 0 0 0 0 0 0 0 1
15 1 0 1.5 0 0 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0 0 0 0 1
15 1 0 0 0 20 0 0 0 0 14 8 0 0 20 7 10 2 0 0 0 0 0 0 1
15 1 0 0 0 0 0 2 0 0 9 0 0 0 0 5 7 0 0 1 0 0 0 0 1
15 1 0 0.5 0 0 0 0 0 0 3 0 0 0 8 1 4 0 0 0 0 0 0 0 1
15 1 0 0 0 0 0 4 0 0 14 0 0 0 0 6 0 0 0 0 0 0 0 0 1
15 1 0 0 0 0 0 3 0 0 12 0 0 0 0 6 0 0 0 0 0 0 0 0 1
15 1 0 0 0 0.1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15 1 0 0.3 0 0 0 0 0 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 1
16 1 0 8 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 1
16 1 0.3 0 0 0 0 1.7 0 0 10 0 2 0 0 5 0 0 0 0 0 0 0 0 1
16 1 2 0 0 0 0 0 0 0 16 0 0 0 0 3 0 0 0 0 0 0 0 0 3
16 1 0 5 0 0 0 0 0 0 21 0 6 0 0 7 0 0 0 0 0 0 0 0 3
16 1 0 10 0 0 0 0 0 0 20 2 20 0 4 16 0 2 0 3 0 0 0 0 3
16 1 1 0 0 0 0 0 0 0 10 0 0 0 0 5 0 0 0 0 0 0 0 0 1
16 1 0 0 0 2 0 0 0 0 12 0 0 0 0 6 0 0 0 0 0 0 0 0 1
16 1 0 0 0 0 4 0 0 0 18 0 0 0 0 7 2 2 0 0 0 0 0 0 1
16 1 0 1 0 0 0 0 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 1
16 1 0 15 0 0 0 0 0 0 60 3 15 0 0 27 0 5 0 0 0 0 0 0 3
17 1 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
17 1 0 250 0 0 0 250 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 1
17 1 3 0 0 0 0 0 0 0 11 0 0 0 0 5 0 0 0 0 0 0 0 0 1
17 1 0 0 0 2 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
17 1 0 0 0 0 0 0 0 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 3
17 1 0 0.2 0 0 0 0 0 0 7 0 0 0 0 3 0 0 0 0 0 0 0 0 1
17 1 0 0 0 0 0 10 0 0 12 0 6 0 0 5 0 0 0 0 0 0 0 0 1
17 1 0 0 0 0 0 20 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1
17 1 10 0 0 0 0 0 0 0 10 1 0 0 0 0 0 0 0 0 0 0 0 0 3
17 1 0 0 0 0 0 7 0 0 0 0 6 0 0 5 0 0 0 0 0 0 0 0 1
17 1 0 1 0 0 0 0 0 0 20 0 2 0 0 10 0 0 0 0 0 0 0 0 3
17 1 0 60 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
17 1 0 0 0 0 0 1 0 0 8 0 0 0 0 3 0 0 0 0 0 0 0 0 1
17 1 0 2 0 0 0 0 0 0 6 0 0 0 0 3 0 0 0 0 0 0 0 0 1
