12
14838
1 2 1 2 0.034 0.023 1 3 2 0 3 0 3
1 2 1 3 0.039 0.028 0 3 1 0 1 0 3
1 2 1 2 0.039 0.022 0 3 3 0 2 0 3
1 2 1 1 0.035 0.023 1 3 2 0 3 0 3
1 2 1 2 0.036 0.026 2 3 4 0 3 0 3
1 2 1 3 0.039 0.028 0 3 1 0 1 0 3
1 2 1 2 0.04 0.024 0 3 6 0 4 0 3
1 2 1 2 0.039 0.028 0 3 1 1 1 0 3
1 2 1 3 0.039 0.028 0 3 1 1 1 0 3
1 2 0 2 0.039 0.028 0 3 1 1 1 0 3
1 2 0 0 0.036 0.021 0 5 7 0 3 0 3
1 2 2 1 0.035 0.023 1 3 2 0 3 1 4
1 2 2 0 0.039 0.02 0 4 8 0 2 0 3
1 2 1 2 0.039 0.022 0 3 3 1 2 0 3
1 2 1 0 0.038 0.02 1 3 3 0 2 0 3
1 2 1 2 0.037 0.02 0 3 5 0 3 0 3
1 2 1 1 0.038 0.02 1 3 3 0 2 0 3
1 2 1 0 0.034 0.025 1 3 2 0 3 0 3
1 2 0 3 0.036 0.025 0 3 4 0 3 0 3
1 2 0 2 0.037 0.021 1 3 7 0 3 0 3
1 2 0 2 0.034 0.026 0 3 2 0 3 0 4
1 2 0 1 0.037 0.021 1 4 7 0 3 0 3
1 2 0 0 0.037 0.019 0 3 5 1 3 0 3
1 2 0 3 0.037 0.02 1 3 5 0 3 0 3
1 2 0 3 0.036 0.025 0 2 4 0 3 0 3
1 2 0 0 0.04 0.029 0 3 1 1 1 0 3
1 2 0 0 0.04 0.029 0 3 1 0 1 0 3
1 2 2 0 0.041 0.019 0 3 11 0 5 0 3
1 2 2 1 0.038 0.022 0 3 3 0 2 0 3
1 2 2 0 0.034 0.026 0 3 2 0 3 0 3
1 2 2 3 0.041 0.019 0 3 11 0 5 0 3
1 2 2 1 0.034 0.034 0 3 10 0 3 0 3
1 2 2 1 0.038 0.02 1 3 3 0 2 0 3
1 2 2 1 0.037 0.02 0 3 5 0 3 0 3
1 2 1 2 0.036 0.025 0 3 4 0 3 0 3
1 2 1 1 0.034 0.023 1 3 2 0 3 0 3
1 2 1 3 0.037 0.019 0 3 5 0 3 0 3
1 2 1 2 0.034 0.024 1 3 2 0 3 0 3
1 2 1 2 0.039 0.023 0 3 6 0 4 0 3
1 2 1 3 0.038 0.04 0 3 1 1 1 0 3
1 2 0 0 0.039 0.028 0 3 1 0 1 0 3
1 2 0 3 0.04 0.024 0 3 6 0 4 0 3
1 2 0 3 0.034 0.026 1 3 2 0 3 0 3
1 2 0 2 0.036 0.026 2 3 4 0 3 0 3
1 2 0 1 0.04 0.024 0 3 6 1 4 0 3
1 2 0 0 0.035 0.023 1 4 2 0 3 0 3
1 2 0 0 0.04 0.024 0 3 6 0 4 0 3
1 2 0 0 0.035 0.032 2 3 10 0 3 0 3
1 2 0 0 0.034 0.025 0 3 2 0 3 2 4
1 2 0 3 0.036 0.028 2 4 4 0 3 2 4
1 2 0 2 0.036 0.031 1 4 1 1 1 3 3
1 2 0 0 0.039 0.04 0 3 1 1 1 4 3
1 1 2 3 0.036 0.031 1 3 1 0 1 0 3
1 1 2 1 0.035 0.025 0 3 2 0 3 0 3
1 1 2 2 0.039 0.04 0 3 1 0 1 2 3
1 1 2 2 0.036 0.021 1 3 7 0 3 0 3
1 1 2 3 0.038 0.022 0 3 3 0 2 0 4
1 1 2 3 0.042 0.018 0 4 12 0 5 0 3
1 1 2 3 0.035 0.025 1 3 2 0 3 0 4
1 1 1 3 0.038 0.023 0 5 3 0 2 0 3
1 1 1 0 0.036 0.028 0 3 4 0 3 1 3
1 1 1 3 0.038 0.023 0 3 3 0 2 0 3
1 1 1 1 0.039 0.033 0 3 1 0 1 0 4
1 1 1 3 0.035 0.026 2 4 2 0 3 0 4
1 1 1 3 0.036 0.025 0 5 4 0 3 0 3
1 1 1 0 0.04 0.035 0 3 1 0 1 0 3
1 1 1 3 0.035 0.022 1 3 13 0 3 0 3
1 1 0 0 0.038 0.02 1 3 3 0 2 0 3
1 1 0 2 0.034 0.024 1 3 2 0 3 0 3
1 1 0 2 0.036 0.025 0 3 4 0 3 1 3
1 1 0 1 0.037 0.031 2 2 1 0 1 0 3
1 1 0 0 0.04 0.023 0 3 3 0 2 0 3
1 1 2 3 0.036 0.027 0 3 4 0 3 0 3
1 1 2 0 0.035 0.026 0 3 2 0 3 0 3
1 1 2 2 0.038 0.038 0 3 1 1 1 0 3
1 1 2 2 0.04 0.028 0 3 1 1 1 0 3
1 1 2 0 0.039 0.028 0 3 1 1 1 0 3
1 1 2 0 0.039 0.028 0 3 1 1 1 0 3
1 1 2 1 0.04 0.028 0 3 1 1 1 0 4
1 1 2 0 0.04 0.028 0 3 1 1 1 0 3
1 1 2 0 0.04 0.028 0 3 1 1 1 0 4
1 1 2 2 0.039 0.028 0 5 1 0 1 1 3
1 1 1 0 0.036 0.025 0 3 4 0 3 0 3
1 1 1 1 0.04 0.036 0 3 1 1 1 0 3
1 1 1 3 0.038 0.029 0 3 1 1 1 0 3
1 1 0 3 0.04 0.039 0 3 1 0 1 0 3
1 1 0 2 0.038 0.021 0 3 3 0 2 0 3
1 1 0 3 0.036 0.036 0 3 14 0 6 1 3
1 1 0 1 0.036 0.03 1 3 1 0 1 0 3
1 1 2 3 0.036 0.031 0 2 1 0 1 0 3
1 1 2 2 0.037 0.02 1 3 5 0 3 0 3
