@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE class {2.00,1.00,0.00}

@DATA
143.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.109063,21.993045,13.638500,80.196716,10.288501,0.000000,3.000000,82.000000,0.000000,0.309582,5.241679,10.594036,344.054535,350.217651,47358.066406,44288.964844,12.688500,81.693977,9.638500,0.000000,1.000000,47.000000,0.000000,0.268992,5.447788,9.007196,352.405426,357.709442,47358.066406,44288.964844,0.00
102.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.842300,22.547700,16.795000,45.644234,4.995000,0.000000,2.000000,72.000000,0.422292,1.040692,8.435069,11.885453,230.194473,234.865723,43558.460938,33780.183594,17.094999,46.207432,5.445000,0.000000,3.000000,93.000000,0.355100,1.049644,6.109403,9.504272,224.999893,232.695969,43558.460938,33780.183594,0.00
116.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.237360,22.085850,31.600000,21.778751,7.150000,0.000000,0.000000,0.000000,0.501688,3.636125,3.758510,4.735060,343.300690,351.253906,45000.324219,40227.160156,31.600000,21.778751,7.150000,0.000000,0.000000,0.000000,0.501688,3.636125,3.758510,4.735060,343.300690,351.253906,45000.324219,40227.160156,0.00
79.000000,4.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.045600,21.364520,12.945000,67.845634,7.145000,0.000000,1.000000,27.000000,0.005049,0.480513,4.896530,6.120000,233.972534,180.000000,39903.574219,36195.152344,13.195000,64.055389,6.545000,0.000000,1.000000,28.000000,0.003494,0.545999,3.976330,2.902413,264.805664,209.744797,39903.574219,36195.152344,0.00
145.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,25.723999,39.765598,11.024000,0.000000,1.000000,22.000000,0.331070,1.992175,13.493999,19.211996,279.210938,282.994629,49556.757812,46179.484375,21.924000,51.320095,11.424000,0.000000,0.000000,9.000000,0.057687,1.281535,5.506941,13.755580,258.690094,276.008911,49556.757812,46179.484375,0.00
118.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.401286,22.020825,35.326000,31.174398,15.726000,0.000000,0.000000,0.000000,0.596066,3.938080,12.261158,16.299694,86.633614,83.659904,50174.105469,46408.500000,35.326000,31.174398,15.726000,0.000000,0.000000,0.000000,0.596066,3.938080,12.261158,16.299694,86.633614,83.659904,50174.105469,46408.500000,0.00
77.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.413740,21.272030,17.007500,26.996708,-2.142500,0.000000,2.000000,79.000000,0.393024,1.416778,15.281989,21.313093,164.981583,164.320419,45803.503906,41815.785156,14.257500,35.417816,-0.842500,0.000000,2.000000,72.000000,0.164766,1.051166,11.874544,23.313995,165.963730,166.607483,45803.503906,41815.785156,0.00
62.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.016310,22.079610,34.997501,33.241726,16.447500,0.000000,1.000000,42.000000,0.091423,3.750990,2.099143,3.219938,120.963692,116.564987,50847.441406,46696.187500,34.997501,33.241726,16.447500,0.000000,1.000000,42.000000,0.091423,3.750990,2.099143,3.219938,120.963692,116.564987,50847.441406,46696.187500,0.00
23.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.013070,24.404600,6.354000,87.340454,4.404000,0.000000,0.000000,8.000000,0.000000,0.121598,5.483356,6.489992,293.198608,236.309906,41427.394531,35393.769531,5.904000,89.153656,4.254000,0.000000,1.000000,35.000000,0.000000,0.100997,4.843305,6.569383,318.012878,260.537750,41427.394531,35393.769531,0.00
134.000000,7.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.437686,21.831965,27.791500,42.224937,13.791500,0.000000,0.000000,6.000000,0.037830,2.157181,4.802999,12.727921,102.994621,98.130020,49831.601562,46248.878906,26.741499,41.388275,12.541500,0.000000,0.000000,2.000000,0.045889,2.058189,5.588703,14.264361,104.931473,100.175453,49831.601562,46248.878906,0.00
82.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.668750,20.846820,7.931000,78.005432,4.331000,0.000000,2.000000,52.000000,0.018245,0.235334,5.483356,10.245780,293.198608,288.435028,42924.500000,36677.933594,7.381000,80.138664,4.181000,0.000000,1.000000,39.000000,0.000000,0.204693,6.162207,9.000000,276.709747,286.260284,42924.500000,36677.933594,0.00
94.000000,5.000000,0.000000,0.000000,0.000000,25.000000,5.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.128660,21.049470,16.847000,58.449837,8.647000,0.000000,0.000000,0.000000,0.003243,0.798053,2.902413,4.213692,82.875084,199.983200,41199.726562,38047.429688,10.847000,80.899529,7.697001,0.000000,0.000000,1.000000,0.000613,0.248593,6.618519,5.634891,44.999897,63.435013,41199.726562,38047.429688,0.00
21.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.148260,25.218570,21.279499,46.267040,9.279500,0.000000,3.000000,99.000000,0.324306,1.360106,5.241679,6.034700,195.945465,197.354111,39444.164062,35518.937500,21.279499,46.267040,9.279500,0.000000,3.000000,99.000000,0.324306,1.360106,5.241679,6.034700,195.945465,197.354111,39444.164062,35518.937500,0.00
143.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.054620,21.893200,25.130501,57.241997,16.080500,0.000000,0.000000,0.000000,0.129313,1.364829,22.218153,38.741417,319.600159,322.171661,52755.976562,47517.882812,25.130501,57.241997,16.080500,0.000000,0.000000,0.000000,0.129313,1.364829,22.218153,38.741417,319.600159,322.171661,52755.976562,47517.882812,1.00
61.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.798790,22.377370,26.082499,32.721142,8.432500,0.000000,0.000000,17.000000,0.472989,2.273086,15.484185,19.878391,144.462234,144.582855,43469.890625,36551.492188,25.332499,33.978447,8.332500,0.000000,1.000000,27.000000,0.378140,2.133755,15.629971,20.592503,141.546265,143.530670,43469.890625,36551.492188,0.00
209.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.057560,24.835010,16.705500,61.036018,9.155500,0.000000,0.000000,0.000000,0.401678,0.741683,9.255571,11.620809,256.504242,253.810715,41569.273438,38602.023438,16.705500,61.036018,9.155500,0.000000,0.000000,0.000000,0.401678,0.741683,9.255571,11.620809,256.504242,253.810715,41569.273438,38602.023438,0.00
20.000000,2.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.193400,25.728120,28.128500,45.575230,15.278500,0.000000,1.000000,36.000000,0.343940,2.072140,8.825508,13.276144,281.768250,282.528809,54493.832031,49652.859375,28.128500,45.575230,15.278500,0.000000,1.000000,36.000000,0.343940,2.072140,8.825508,13.276144,281.768250,282.528809,54493.832031,49652.859375,0.00
128.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.653160,21.454950,24.360500,40.181190,9.960500,0.000000,0.000000,0.000000,0.044670,1.824380,5.483356,6.725354,66.801384,105.524178,50717.816406,46541.804688,22.960501,42.132710,9.410500,0.000000,0.000000,0.000000,0.037708,1.622444,5.154415,7.100310,65.224876,120.465462,50717.816406,46541.804688,0.00
234.000000,13.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,8.924000,77.080223,5.124000,0.000000,3.000000,100.000000,0.000000,0.262289,2.305125,4.213692,321.340179,19.983198,37273.277344,25456.873047,7.924000,85.395752,5.624000,0.000000,2.000000,70.000000,0.000000,0.156184,2.414953,2.036468,296.564972,44.999897,37273.277344,25456.873047,1.00
143.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.102360,22.135750,17.404999,98.121193,17.105000,0.000000,1.000000,29.000000,0.000000,0.037364,11.609651,19.353138,240.255203,251.564957,45310.578125,40706.015625,17.404999,98.121193,17.105000,0.000000,1.000000,29.000000,0.000000,0.037364,11.609651,19.353138,240.255203,251.564957,45310.578125,40706.015625,0.00
103.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.946010,22.151300,24.114500,51.557278,13.514500,0.000000,0.000000,1.000000,0.040685,1.455556,6.489992,10.948973,213.690094,207.407486,51437.019531,46973.335938,24.114500,51.557278,13.514500,0.000000,0.000000,1.000000,0.040685,1.455556,6.489992,10.948973,213.690094,207.407486,51437.019531,46973.335938,0.00
201.000000,11.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,7.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.401980,26.016460,19.120501,43.225933,6.320500,0.000000,0.000000,0.000000,0.473323,1.257905,10.661107,14.372974,11.689341,22.067963,45205.898438,39911.535156,15.320499,56.891190,6.820500,0.000000,0.000000,2.000000,0.059570,0.751277,8.913181,22.415602,46.636536,29.858927,45205.898438,39911.535156,0.00
179.000000,9.000000,0.000000,0.000000,0.000000,2.000000,0.000000,3.000000,0.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.389326,23.593135,18.529999,37.979778,3.930000,0.000000,0.000000,0.000000,0.269157,1.324519,3.240000,4.379589,360.000000,350.537750,41164.144531,38055.289062,17.379999,54.380535,8.080000,0.000000,0.000000,0.000000,0.152979,0.906259,2.276840,4.213692,71.564964,70.016808,41164.144531,38055.289062,0.00
134.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,40.000000,0.000000,0.000000,0.000000,5.000000,19.000000,0.000000,3.000000,2.000000,0.000000,0.000000,2.000000,3.000000,0.000000,37.465630,21.725440,18.487999,45.333591,6.438000,0.000000,0.000000,0.000000,0.127998,1.164330,11.609651,19.008545,299.744781,307.304016,43616.488281,39618.640625,15.038000,62.741508,7.988000,0.000000,3.000000,100.000000,0.023914,0.637630,7.636753,15.542662,81.869987,76.607491,42766.523438,8022.096680,1.00
132.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.672325,21.499447,25.065001,77.786659,20.915001,0.000000,1.000000,39.000000,0.072347,0.706013,10.948973,15.683776,170.537750,170.753967,47983.679688,44235.925781,24.465000,80.624786,20.915001,0.000000,1.000000,38.000000,0.045088,0.594170,9.832680,15.725037,156.250504,164.054535,47983.679688,44235.925781,0.00
133.000000,7.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.761440,21.721920,-0.400000,69.498611,-5.300000,0.000000,0.000000,4.000000,0.000000,0.181569,3.617955,3.600000,5.710507,306.869965,34581.210938,31044.800781,-2.500000,80.773003,-5.350000,0.000000,0.000000,4.000000,0.002900,0.098095,10.086427,12.722830,2.045373,334.885193,34581.210938,31044.800781,1.00
101.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.521140,22.513060,25.276999,44.212685,12.227000,0.000000,0.000000,0.000000,0.121788,1.796726,14.386494,30.158459,238.298615,246.801392,51962.148438,47165.308594,25.276999,44.212685,12.227000,0.000000,0.000000,0.000000,0.121788,1.796726,14.386494,30.158459,238.298615,246.801392,51962.148438,47165.308594,0.00
127.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.419190,21.323960,24.174000,76.937119,19.874001,0.000000,0.000000,10.000000,0.013181,0.695118,6.877789,15.530151,42.878906,45.939102,52172.191406,47396.238281,22.224001,79.081352,18.424000,0.000000,0.000000,1.000000,0.010610,0.560584,7.386582,12.574260,46.974930,76.759468,52172.191406,47396.238281,0.00
105.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.247472,22.622202,35.327999,27.492762,13.778000,0.000000,1.000000,27.000000,0.734779,4.149699,14.777550,18.032370,92.792648,93.433563,50394.664062,46632.519531,35.028000,28.967346,14.328000,0.000000,0.000000,15.000000,0.667963,3.998439,15.137133,19.110542,92.726257,93.239639,50394.664062,46632.519531,0.00
116.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.237360,22.085850,34.000000,24.418234,10.850000,0.000000,0.000000,15.000000,0.337685,4.019578,2.545584,2.902413,8.130019,29.744795,44540.808594,39847.382812,34.000000,24.418234,10.850000,0.000000,0.000000,15.000000,0.337685,4.019578,2.545584,2.902413,8.130019,29.744795,44540.808594,39847.382812,0.00
209.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.057560,24.835010,10.905500,72.254295,6.105500,0.000000,0.000000,0.000000,0.003713,0.362530,5.315336,5.495161,28.300659,58.392544,40651.496094,37040.195312,10.905500,72.254295,6.105500,0.000000,0.000000,0.000000,0.003713,0.362530,5.315336,5.495161,28.300659,58.392544,40651.496094,37040.195312,0.00
42.000000,3.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.776280,23.206100,11.500999,68.012398,5.801000,0.000000,0.000000,1.000000,0.031342,0.434771,6.439876,13.854155,296.564972,294.567169,47123.593750,43908.148438,9.151000,71.924004,4.351000,0.000000,0.000000,0.000000,0.000000,0.326252,3.054701,3.396233,44.999897,122.005348,47123.593750,43908.148438,0.00
