0 0
0 0.00176367
0 0.00352734
0 0.00529101
0 0.00705467
0 0.00881834
0 0.010582
0 0.0123457
0 0.0141093
0 0.015873
0 0.0176367
0 0.0194004
0 0.021164
0 0.0229277
0 0.0246914
0 0.026455
0 0.0282187
0 0.0299824
0 0.031746
0 0.0335097
0 0.0352734
0 0.037037
0 0.0388007
0 0.0405644
0 0.042328
0 0.0440917
0 0.0458554
0 0.047619
0 0.0493827
0 0.0511464
0 0.0529101
0 0.0546737
0 0.0564374
0 0.0582011
0 0.0599647
0 0.0617284
0 0.0634921
0 0.0652557
0 0.0670194
0 0.0687831
0 0.0705467
0 0.0723104
0 0.0740741
0 0.0758377
0 0.0776014
0 0.0793651
0 0.0811287
0 0.0828924
0 0.0846561
0 0.0864198
0 0.0881834
0 0.0899471
0 0.0917108
0 0.0934744
0 0.0952381
0 0.0970018
0 0.0987654
0 0.100529
0 0.102293
0 0.104056
0.0017762 0.104056
0.0017762 0.10582
0.0017762 0.107584
0.0017762 0.109347
0.0017762 0.111111
0.0017762 0.112875
0.0017762 0.114638
0.0017762 0.116402
0.0017762 0.118166
0.0017762 0.119929
0.0017762 0.121693
0.0017762 0.123457
0.0017762 0.12522
0.0017762 0.126984
0.0017762 0.128748
0.0017762 0.130511
0.0017762 0.132275
0.0017762 0.134039
0.0017762 0.135802
0.0017762 0.137566
0.0017762 0.13933
0.0017762 0.141093
0.0017762 0.142857
0.0017762 0.144621
0.0017762 0.146384
0.0017762 0.148148
0.0017762 0.149912
0.0017762 0.151675
0.0017762 0.153439
0.0017762 0.155203
0.0017762 0.156966
0.0017762 0.15873
0.0017762 0.160494
0.0017762 0.162257
0.0017762 0.164021
0.0017762 0.165785
0.0017762 0.167549
0.0017762 0.169312
0.0017762 0.171076
0.0017762 0.17284
0.0017762 0.174603
0.0017762 0.176367
0.0017762 0.178131
0.0017762 0.179894
0.0017762 0.181658
0.0017762 0.183422
0.0017762 0.185185
0.0017762 0.186949
0.0017762 0.188713
0.0017762 0.190476
0.0017762 0.19224
0.0017762 0.194004
0.0017762 0.195767
0.0017762 0.197531
0.0017762 0.199295
0.0017762 0.201058
0.0017762 0.202822
0.0017762 0.204586
0.0017762 0.206349
0.0017762 0.208113
0.0017762 0.209877
0.0017762 0.21164
0.0017762 0.213404
0.0017762 0.215168
0.0017762 0.216931
0.0017762 0.218695
0.0017762 0.220459
0.0017762 0.222222
0.0017762 0.223986
0.0017762 0.22575
0.0017762 0.227513
0.0017762 0.229277
0.0017762 0.231041
0.0017762 0.232804
0.0017762 0.234568
0.0017762 0.236332
0.0017762 0.238095
0.0017762 0.239859
0.0017762 0.241623
0.0017762 0.243386
0.0017762 0.24515
0.0017762 0.246914
0.0017762 0.248677
0.0017762 0.250441
0.0017762 0.252205
0.0017762 0.253968
0.0017762 0.255732
0.0017762 0.257496
0.0017762 0.259259
0.0017762 0.261023
0.0017762 0.262787
0.0017762 0.26455
0.0017762 0.266314
0.0017762 0.268078
0.0017762 0.269841
0.0017762 0.271605
0.0017762 0.273369
0.0017762 0.275132
0.0017762 0.276896
0.0017762 0.27866
0.0017762 0.280423
0.0017762 0.282187
0.0017762 0.283951
0.0017762 0.285714
0.0017762 0.287478
0.0017762 0.289242
0.0017762 0.291005
0.0017762 0.292769
0.0017762 0.294533
0.0017762 0.296296
0.0017762 0.29806
0.0017762 0.299824
0.0017762 0.301587
0.0017762 0.303351
0.0017762 0.305115
0.0017762 0.306878
0.0017762 0.308642
0.0017762 0.310406
0.0017762 0.312169
0.0017762 0.313933
0.0017762 0.315697
0.0017762 0.31746
0.0017762 0.319224
0.0017762 0.320988
0.0017762 0.322751
0.0017762 0.324515
0.0017762 0.326279
0.0017762 0.328042
0.0017762 0.329806
0.0017762 0.33157
0.0017762 0.333333
0.0017762 0.335097
0.0017762 0.336861
0.0017762 0.338624
0.0017762 0.340388
0.0017762 0.342152
0.0017762 0.343915
0.0017762 0.345679
0.0017762 0.347443
0.0017762 0.349206
0.0017762 0.35097
0.0017762 0.352734
0.0017762 0.354497
0.0017762 0.356261
0.0017762 0.358025
0.0017762 0.359788
0.0017762 0.361552
0.0017762 0.363316
0.0017762 0.365079
0.0017762 0.366843
0.0017762 0.368607
0.0017762 0.37037
0.0017762 0.372134
0.0017762 0.373898
0.0017762 0.375661
0.0017762 0.377425
0.0017762 0.379189
0.0017762 0.380952
0.0017762 0.382716
0.0017762 0.38448
0.0017762 0.386243
0.0017762 0.388007
0.0017762 0.389771
0.0017762 0.391534
0.0017762 0.393298
0.0017762 0.395062
