10
6325
0.0833333 0.967742 378.441 -17.477 11.5 5016 2.03517  5.9 6.97462 0.750307 0
0.0833333 0.967742 22.66 121.04 6 4912 2.01097  5.8 5.91135 0.832738 0
0.0833333 0.967742 33.92 142.01 32 4923 2.01442  5.8 5.90898 0.825769 1
0.0833333 0.967742 378.791 -17.646 11.6 5013 2.03523  5.9 6.9676 0.749474 0
0.0833333 0.967742 33.8 132.42 45 4920 2.01384  5.8 5.906 0.818099 0
0.0833333 0.967742 31.72 129.15 10 4917 2.01302  5.8 5.90574 0.81984 1
0.0833333 0.967742 40.634 29.076 11 4925 2.01468  5.8 5.90535 0.750849 1
0.0833333 0.967742 43.35 147.17 34 4934 2.01899  5.8 5.90521 0.810995 1
0.0833333 0.967742 29.233 58.471 18 4915 2.01229  5.8 5.90406 0.784269 1
0.0833333 0.935484 31.58 130.28 9 4913 2.01254  5.8 5.89877 0.821015 0
0.0833333 0.935484 33.26 134.08 24 4914 2.01335  5.8 5.89716 0.820554 0
0.0833333 0.935484 35.38 133.29 9 4916 2.01391  5.8 5.89639 0.815523 0
0.0833333 0.935484 24.22 125.16 0 4902 2.01187  5.8 5.89465 0.832474 0
0.0833333 0.935484 378.321 -17.847 0 5003 2.03512  5.9 6.95315 0.750424 0
0.0833333 0.935484 40.85 141.8 101 4927 2.0195  5.8 5.8924 0.811369 0
0.0833333 0.935484 33.47 132.37 42 4909 2.01381  5.8 5.89207 0.818744 0
0.0833333 0.935484 22.93 121.28 19.7 4898 2.01119  5.8 5.89199 0.832342 0
0.0833333 0.935484 24.06 121.52 18.7 4899 2.01182  5.8 5.89092 0.830139 1
0.0833333 0.935484 37.804 -25.412 4.5 4844 2.01038  5.8 5.88991 0.756467 0
0.0833333 0.935484 38.02 138.75 20 4910 2.01515  5.8 5.8898 0.814578 0
0.0833333 0.935484 45.466 157.098 10 4921 2.01967  5.8 5.88979 0.815899 1
0.0833333 0.935484 35.04 135.8 13 4905 2.01429  5.8 5.88701 0.818271 0
0.0833333 0.935484 37.799 -25.442 2.3 4840 2.01068  5.8 5.88641 0.756483 0
0.0833333 0.935484 37.22 138.82 9 4906 2.01529  5.8 5.88578 0.816283 0
0.0833333 0.935484 400.241 217.129 9.6 5033 2.04403  5.9 6.94426 0.951303 1
0.0833333 0.935484 390.101 218.323 8 5032 2.0439  5.9 6.94152 0.969581 1
0.0833333 0.935484 36.45 140.59 54 4904 2.01531  5.8 5.88082 0.819363 0
0.0833333 0.935484 37.794 43.793 28 4905 2.01501  5.8 5.87936 0.760636 1
0.0833333 0.935484 31.75 129.17 8 4894 2.01283  5.8 5.87891 0.819793 0
0.0833333 0.935484 31.75 129.12 7 4893 2.01281  5.8 5.87699 0.819754 0
0.0833333 0.903226 42.29 139.26 16 4911 2.01924  5.8 5.87501 0.806232 0
0.0833333 0.903226 32.48 131.98 19 4892 2.01345  5.8 5.87478 0.820488 0
0.0833333 0.903226 38.8 141.61 73 4903 2.01768  5.8 5.87301 0.815408 0
0.0833333 0.903226 26.76 130.23 44 4883 2.01309  5.8 5.87059 0.831015 0
0.0833333 0.903226 37.69 140.9 78 4900 2.01733  5.8 5.8702 0.817079 0
0.0833333 0.903226 43.193 13.252 5 4895 2.01499  5.8 5.86864 0.742953 0
0.0833333 0.903226 23.11 121.31 19.1 4879 2.01181  5.8 5.86638 0.831985 0
0.0833333 0.903226 22.44 120.59 18.8 4876 2.01101  5.8 5.86572 0.832878 0
0.0833333 0.903226 46.05 29.095 8.2 4898 2.01548  5.8 5.86417 0.738853 0
0.0833333 0.903226 412.507 734.808 0 260 2.58538  5.2 6.74161 0.384349 0
0.0833333 0.903226 35.08 135.72 11 4887 2.01445  5.8 5.85646 0.818123 0
0.0833333 0.903226 29.96 130.06 10 4881 2.01336  5.8 5.85606 0.824215 0
0.0833333 0.903226 37.701 43.775 29 4891 2.01529  5.8 5.85495 0.760836 1
0.0833333 0.903226 22.91 121.41 14.7 4872 2.01106  5.8 5.85377 0.832478 0
0.0833333 0.903226 36.265 -7.837 24.2 4865 2.01192  5.8 5.85244 0.757976 0
0.0833333 0.870968 464.924 16.689 3 4007 2.02131  5.9 6.90716 0.584765 0
0.0833333 0.870968 39.23 140.65 116 4890 2.01793  5.8 5.84639 0.813703 0
0.0833333 0.870968 339.551 0 39.1 4974 2.03649  5.9 6.90693 0.842633 1
0.0833333 0.870968 35.25 135.81 8 4879 2.01429  5.8 5.84527 0.817845 0
0.0833333 0.870968 22.4 120.12 20.7 4866 2.01073  5.8 5.84517 0.832626 1
0.0833333 0.870968 31.89 129.31 7 4873 2.01289  5.8 5.8416 0.819611 1
0.0833333 0.870968 41.97 142.99 46 4891 2.01957  5.8 5.8415 0.81011 0
0.0833333 0.870968 255.739 0 67.9 4949 2.03148  5.8 5.84111 0.269688 1
0.0833333 0.870968 38.49 142.15 35 4884 2.01757  5.8 5.84087 0.816508 0
0.0833333 0.870968 61.594 23.583 0 4891 2.01785  5.8 5.83994 0.703404 0
0.0833333 0.870968 44.08 147.55 101 4887 2.0193  5.8 5.83842 0.809851 1
0.0833333 0.870968 476.298 849.869 0 180 2.86944  5.2 6.71922 0.317747 0
0.0833333 0.870968 33.48 132.79 39 4869 2.01362  5.8 5.83669 0.819059 0
0.0833333 0.870968 278.086 343.828 19.8 5014 2.0489  5.8 5.83589 0.795656 0
0.0833333 0.870968 332.921 0 26.7 4963 2.03625  5.9 6.89541 0.857072 1
0.0833333 0.870968 50.057 18.449 1 4877 2.01519  5.8 5.83468 0.72826 0
0.0833333 0.870968 43.29 142.03 17 4883 2.01958  5.8 5.83303 0.806572 0
0.0833333 0.870968 34.28 141.34 15 4866 2.01428  5.8 5.83217 0.82446 1
0.0833333 0.870968 282.897 345.818 14.1 5009 2.04971  5.8 5.83037 0.797033 0
0.0833333 0.870968 37.38 139 10 4867 2.01496  5.8 5.83025 0.816106 0
0.0833333 0.83871 347.251 231.271 13.8 4994 2.04321  5.8 5.8271 0.518563 1
0.0833333 0.83871 24.31 121.81 12.4 4853 2.01133  5.8 5.82624 0.829824 0
0.0833333 0.83871 34.63 139.41 133 4860 2.0137  5.8 5.82567 0.822112 0
0.0833333 0.83871 24.39 121.05 10.5 4851 2.0114  5.8 5.82015 0.829105 0
0.0833333 0.83871 375.957 219.751 24 4991 2.04342  5.9 6.8796 0.995029 1
0.0833333 0.83871 34.68 134.92 11 4856 2.01312  5.8 5.81679 0.818295 0
0.0833333 0.83871 34.12 141.68 27 4856 2.01384  5.8 5.81388 0.825077 1
0.0833333 0.83871 37.734 43.833 30 4862 2.01419  5.8 5.813 0.76078 1
0.0833333 0.83871 24.85 122.42 1.2 4846 2.0105  5.8 5.80966 0.829133 1
0.0833333 0.83871 67.851 20.181 0 4873 2.01736  5.8 5.80472 0.688995 0
0.0833333 0.83871 37.28 138.97 8 4856 2.0139  5.8 5.80431 0.816286 0
0.0833333 0.806452 37.28 138.97 9 4855 2.01396  5.8 5.80412 0.816286 0
0.0833333 0.806452 24.1 121.7 44.9 4842 2.01055  5.8 5.80087 0.830185 1
0.0833333 0.806452 39.206 42.079 18 4856 2.01376  5.8 5.80051 0.757041 1
0.0833333 0.806452 50.248 18.709 0.5 4858 2.01404  5.8 5.79952 0.727869 0
0.0833333 0.806452 276.851 344.803 9.6 4989 2.04744  5.8 5.79949 0.798501 0
0.0833333 0.806452 375.667 437.162 18.4 1575 2.16571  5.8 5.7969 0.972208 1
0.0833333 0.806452 37.749 43.969 29 4853 2.01352  5.8 5.79682 0.760785 1
0.0833333 0.806452 22.82 120.67 18.5 4835 2.00912  5.8 5.79409 0.832135 1
0.0833333 0.806452 334.254 457.435 10 3073 1.87979  5.3 4.17005 0.406638 1
0.0833333 0.806452 24.36 121.83 11 4836 2.01005  5.8 5.78615 0.829733 0
0.0833333 0.806452 40.91 138.27 40 4854 2.01555  5.8 5.78532 0.808227 1
0.0833333 0.806452 472.172 817.693 0 180 2.87333  5.2 6.66671 0.337408 0
0.0833333 0.806452 37.35 142.08 30 4850 2.01447  5.8 5.78262 0.818786 1
0.0833333 0.806452 34.01 141.72 39 4840 2.01161  5.8 5.78238 0.825338 1
0.0833333 0.806452 39.93 142.41 38 4850 2.01476  5.8 5.78167 0.813781 1
0.0833333 0.806452 43.1 142.72 10 4853 2.01634  5.8 5.78096 0.807563 0
0.0833333 0.806452 36.09 140.05 64 4840 2.01217  5.8 5.78043 0.819646 0
0.0833333 0.774194 36.1 141.42 32 4841 2.01318  5.8 5.77994 0.820788 0
0.0833333 0.774194 31.98 131.84 37 4833 2.0108  5.8 5.77932 0.821415 0
0.0833333 0.774194 36.18 139.28 77 4837 2.01201  5.8 5.7775 0.818811 0
0.0833333 0.774194 24.46 121.79 4.2 4826 2.00988  5.8 5.77491 0.829494 0
0.0833333 0.774194 30.05 130.1 68 4828 2.01063  5.8 5.77253 0.824059 0
0.0833333 0.774194 33.96 135.49 53 4830 2.01147  5.8 5.77224 0.82025 0
0.0833333 0.774194 24.66 122.73 14.3 4823 2.00997  5.8 5.77023 0.829759 1
0.0833333 0.774194 37.17 138.84 10 4833 2.01273  5.8 5.7677 0.816403 0
0.0833333 0.774194 33.94 134.8 10 4827 2.01162  5.8 5.76712 0.819729 0
0.0833333 0.774194 389.158 255.321 15 4917 2.04366  5.8 5.76647 0.568451 1
0.0833333 0.774194 33.78 134.02 17 4825 2.01154  5.8 5.76349 0.819428 0
0.0833333 0.774194 45.113 7.332 10.3 4832 2.01343  5.8 5.75927 0.738279 0
0.0833333 0.774194 28.55 129.81 53 4819 2.01033  5.8 5.75879 0.826958 1
0.0833333 0.774194 45.834 7.602 5.6 4831 2.01368  5.8 5.7581 0.736689 0
0.0833333 0.774194 448.354 816.437 0 180 2.88278  5.2 6.63851 0.293849 0
0.0833333 0.741935 39.58 140.11 18 4832 2.01525  5.8 5.7559 0.812523 0
0.0833333 0.741935 503.208 0 63.8 822 2.58175  5.9 6.81441 0.492 1
0.0833333 0.741935 37.31 138.91 9 4825 2.01281  5.8 5.753 0.816174 0
0.0833333 0.741935 458.854 835.766 0 177 2.88136  5.2 6.63382 0.292709 0
0.0833333 0.741935 364.673 -38.552 0 4908 2.03284  5.9 6.8108 0.773834 0
0.0833333 0.741935 37.019 27.939 14 4826 2.01332  5.8 5.74885 0.758647 1
0.0833333 0.741935 42.98 144.78 62 4833 2.01701  5.8 5.74825 0.809619 0
0.0833333 0.741935 39.24 138.63 27 4823 2.01344  5.8 5.74809 0.811966 1
0.0833333 0.741935 37.39 139.04 0 4820 2.01286  5.8 5.74707 0.816119 0
0.0833333 0.741935 339.676 0 28.8 4909 2.03396  5.9 6.80765 0.842361 1
0.0833333 0.741935 31.75 129.11 7 4811 2.01046  5.8 5.74649 0.819747 0
0.0833333 0.741935 24.54 122.89 62 4806 2.00949  5.8 5.745 0.830128 1
0.0833333 0.741935 38.98 142.55 29 4822 2.01485  5.8 5.74197 0.815849 0
0.0833333 0.741935 40.6 141.74 67 4825 2.01598  5.8 5.7353 0.811829 1
0.0833333 0.741935 36.18 140.9 43 4814 2.01275  5.8 5.73485 0.820181 0
0.0833333 0.741935 29.19 130.07 57 4804 2.01001  5.8 5.73409 0.825827 1
0.0833333 0.709677 35.16 133.99 9 4809 2.01154  5.8 5.73105 0.816545 0
0.0833333 0.709677 420.244 788.428 12.9 208 2.72067  5.2 6.61099 0.291038 1
0.0833333 0.709677 31.97 130.08 9 4804 2.0106  5.8 5.72695 0.820047 0
0.0833333 0.709677 23.55 120.65 16.7 4798 2.00975  5.8 5.72584 0.830584 0
0.0833333 0.709677 33.83 142.08 61 4804 2.01222  5.8 5.72519 0.826013 1
0.0833333 0.709677 23.52 120.82 19.8 4796 2.00963  5.8 5.72509 0.83077 0
0.0833333 0.709677 37.24 141.88 35 4812 2.01473  5.8 5.7247 0.81884 0
0.0833333 0.709677 41.87 139.87 13 4817 2.017  5.8 5.72199 0.807616 0
0.0833333 0.709677 36.49 140.98 41 4807 2.01381  5.8 5.71834 0.819612 0
0.0833333 0.709677 37.4 138.9 13 4804 2.01307  5.8 5.71727 0.81598 0
0.0833333 0.709677 43.65 144 15 4814 2.01751  5.8 5.71568 0.807563 0
0.0833333 0.709677 494.235 881.048 0 163 2.87423  5.2 6.59377 0.344626 1
0.0833333 0.709677 425.958 0.8238 3 4888 2.03408  5.9 6.77213 0.656184 0
0.0833333 0.677419 33.62 139.25 25 4797 2.01224  5.8 5.70623 0.824059 0
0.0833333 0.677419 338.696 0 25 4890 2.03431  5.9 6.76573 0.844495 1
0.0833333 0.677419 34.15 141.72 31 4795 2.01201  5.8 5.70473 0.82505 1
0.0833333 0.677419 38.65 142.59 25 4804 2.01515  5.8 5.70471 0.81656 0
0.0833333 0.677419 37.18 138.73 4 4797 2.01278  5.8 5.70414 0.81629 0
0.0833333 0.677419 36.884 28.124 71 4799 2.01313  5.8 5.70004 0.75898 1
0.0833333 0.677419 24.49 121.81 16 4784 2.00985  5.8 5.69892 0.829445 0
0.0833333 0.677419 316.683 361.898 112.6 4837 2.04124  5.8 5.69589 0.815929 1
0.0833333 0.677419 23.5 121.62 29.1 4781 2.00916  5.8 5.69475 0.831389 1
0.0833333 0.677419 41.25 139.2 24 4802 2.01616  5.8 5.69369 0.808317 0
0.0833333 0.677419 41.25 139.15 30 4801 2.01612  5.8 5.69367 0.808275 0
0.0833333 0.677419 38.88 141.67 65 4795 2.01439  5.8 5.69347 0.815295 0
0.0833333 0.677419 35.08 138.01 20 4785 2.01122  5.8 5.69322 0.820015 0
0.0833333 0.677419 23.58 120.78 14.9 4776 2.0093  5.8 5.69285 0.830615 0
0.0833333 0.677419 248.039 0 30.9 4857 2.02911  5.8 5.69213 0.286812 1
0.0833333 0.677419 36.943 27.725 29 4789 2.01224  5.8 5.69009 0.758777 1
0.0833333 0.677419 396.996 29.282 22.4 4876 2.03361  5.9 6.74678 0.736378 1
0.0833333 0.677419 39.165 27.787 25 4787 2.01184  5.8 5.68575 0.753863 1
0.0833333 0.677419 361.223 235.438 105.1 4910 2.03965  5.8 5.68513 0.524765 1
0.0833333 0.677419 37.119 28.037 17 4785 2.01124  5.8 5.68485 0.758444 1
0.0833333 0.645161 24.21 123.82 17 4770 2.00805  5.8 5.68331 0.831503 0
0.0833333 0.645161 24.01 120.93 7.1 4768 2.00782  5.8 5.68094 0.829818 0
0.0833333 0.645161 43.45 139.09 233 4791 2.01507  5.8 5.6809 0.803706 1
0.0833333 0.645161 43.84 141.59 12 4790 2.01524  5.8 5.68048 0.805063 0
0.0833333 0.645161 278.077 368.786 6.4 4838 2.04514  5.8 5.68034 0.84914 0
0.0833333 0.645161 45.95 123.03 26 4783 2.01257  5.8 5.6794 0.785433 1
0.0833333 0.645161 43.73 144.7 0 4786 2.01509  5.8 5.67852 0.808018 0
0.0833333 0.645161 42.32 142.61 20 4785 2.01528  5.8 5.67678 0.809062 0
0.0833333 0.645161 27.82 343.898 8.4 4513 1.98589  5.7 3.39629 0.765063 0
0.0833333 0.645161 23.51 120.81 18.7 4760 2.00807  5.8 5.67464 0.830784 0
0.0833333 0.645161 38.723 -27.184 4.9 4703 2.0071  5.8 5.6629 0.754734 0
0.0833333 0.645161 36.995 27.973 20 4773 2.01157  5.8 5.66158 0.758707 1
0.0833333 0.645161 38.559 34.263 58 4773 2.01159  5.8 5.66107 0.756521 1
0.0833333 0.612903 33.75 141.46 0 4763 2.00959  5.8 5.66018 0.825651 1
0.0833333 0.612903 33.968 0 33 4749 2.00754  5.8 5.65703 0.762884 1
0.0833333 0.612903 23.49 120.79 19.5 4754 2.00736  5.8 5.65671 0.830811 0
0.0833333 0.612903 339.611 0 37.3 4856 2.03178  5.9 6.71614 0.842503 1
0.0833333 0.612903 34.75 134.31 14 4759 2.00878  5.8 5.65427 0.817654 0
0.0833333 0.612903 35.41 136.35 16 4760 2.00945  5.8 5.6542 0.817959 0
0.0833333 0.612903 28.52 128.6 33 4753 2.00802  5.8 5.65085 0.826085 1
0.0833333 0.612903 23.95 120.67 12.3 4749 2.00714  5.8 5.6504 0.829757 0
0.0833333 0.612903 66.162 23.12 0 4776 2.01405  5.8 5.6497 0.693197 0
0.0833333 0.612903 425.822 751.107 11.3 244 2.59836  5.2 6.5296 0.3664 0
0.0833333 0.612903 368.232 -6.965 0 4849 2.03197  5.9 6.70833 0.777033 0
0.0833333 0.612903 34.08 141.55 23 4754 2.00966  5.8 5.64764 0.825049 1
0.0833333 0.612903 339.101 0 31.8 4848 2.03164  5.9 6.70813 0.843613 1
0.0833333 0.612903 315.648 138.56 0 4868 2.03714  5.8 5.64619 0.337005 1
0.0833333 0.612903 334.654 0 0 4846 2.03093  5.9 6.70378 0.853297 1
0.0833333 0.612903 339.654 0 33 4845 2.03061  5.9 6.70377 0.842409 1
0.0833333 0.612903 23.99 120.94 9.2 4741 2.00567  5.8 5.64281 0.829867 0
0.0833333 0.612903 42.04 142.56 59 4763 2.01318  5.8 5.63806 0.809591 0
0.0833333 0.612903 42.86 143.06 85 4762 2.0134  5.8 5.63686 0.808351 0
0.0833333 0.580645 33.398 0 24.7 4732 2.00577  5.8 5.63391 0.764152 1
0.0833333 0.580645 43.31 143.03 6 4760 2.01303  5.8 5.63311 0.807405 0
0.0833333 0.580645 415.488 0 67 4836 2.02955  5.9 6.68744 0.678196 1
0.0833333 0.580645 50.232 19.038 0.5 4754 2.0094  5.8 5.62672 0.727947 0
0.0833333 0.580645 449.682 748.241 0 242 2.5938  5.2 6.50741 0.401783 1
0.0833333 0.580645 38.626 34.105 34 4750 2.00886  5.8 5.62294 0.756338 1
0.0833333 0.580645 42.714 810.125 0 131 2.91679  5.2 6.50389 0.684657 1
0.0833333 0.580645 33.61 131.98 67 4740 2.00692  5.8 5.62104 0.818141 0
0.0833333 0.580645 37.508 -24.619 0.1 4684 2.00412  5.8 5.6178 0.756994 1
0.0833333 0.580645 67.684 33.754 0 4758 2.01143  5.8 5.61654 0.691986 0
0.0833333 0.580645 67.338 18.901 8.6 4758 2.01208  5.8 5.61317 0.689954 0
0.0833333 0.548387 37.31 138.96 12 4741 2.00848  5.8 5.61064 0.816216 0
0.0833333 0.548387 40.86 139.22 21 4749 2.01192  5.8 5.61025 0.809135 0
0.0833333 0.548387 39.186 27.749 16 4742 2.00881  5.8 5.60947 0.75381 1
0.0833333 0.548387 37.574 -25.237 6.5 4675 2.00445  5.8 5.60893 0.756948 0
0.0833333 0.548387 43.4 144.02 19 4748 2.01278  5.8 5.608 0.808091 0
0.0833333 0.548387 37.25 138.99 12 4736 2.00868  5.8 5.60481 0.816365 0
0.0833333 0.548387 33.86 135.51 47 4730 2.00746  5.8 5.60405 0.820473 0
0.0833333 0.548387 42.66 144.64 47 4745 2.01323  5.8 5.60327 0.810148 0
0.0833333 0.548387 25.98 129.7 45 4715 2.00691  5.8 5.60046 0.832232 1
0.0833333 0.548387 493.491 879.849 0 162 2.86111  5.2 6.48091 0.343167 1
0.0833333 0.548387 237.106 0 29.6 4801 2.0257  5.8 5.5977 0.311126 1
0.0833333 0.548387 36.2 139.3 101 4730 2.0078  5.8 5.59304 0.818787 0
0.0833333 0.548387 44.1 141.2 221 4742 2.01261  5.8 5.58908 0.804192 1
0.0833333 0.516129 32.93 136.66 44 4724 2.00677  5.8 5.5839 0.823338 0
0.0833333 0.516129 62.501 4.312 0.1 4740 2.01116  5.8 5.58025 0.699495 0
0.0833333 0.516129 32.34 129.68 11 4720 2.00627  5.8 5.58006 0.818963 0
0.0833333 0.516129 38.92 141.65 63 4731 2.01065  5.8 5.5778 0.815196 0
0.0833333 0.516129 31.75 131.95 25 4719 2.00653  5.8 5.57509 0.82198 1
0.0833333 0.516129 34.31 136.35 14 4719 2.00693  5.8 5.57431 0.820231 0
0.0833333 0.516129 34.31 136.35 14 4718 2.00714  5.8 5.57412 0.820231 0
0.0833333 0.516129 23.17 121.36 14.6 4710 2.00533  5.8 5.57398 0.831895 1
0.0833333 0.516129 35.38 133.3 10 4719 2.00769  5.8 5.57274 0.815531 0
0.0833333 0.516129 25.69 128.82 46 4702 2.00661  5.8 5.57199 0.832161 1
0.0833333 0.516129 36.23 140.87 44 4719 2.00877  5.8 5.57049 0.820053 0
0.0833333 0.516129 31.62 131.44 40 4712 2.00688  5.8 5.56983 0.821846 0
0.0833333 0.516129 23.58 120.64 7.7 4705 2.00553  5.8 5.56974 0.830514 0
0.0833333 0.516129 38.386 38.937 30 4720 2.00928  5.8 5.5651 0.758021 1
0.0833333 0.516129 41.93 144.14 26 4726 2.01274  5.8 5.56461 0.811199 0
0.0833333 0.483871 439.401 834.793 0 172 2.9  5.2 6.44545 0.255243 0
0.0833333 0.483871 433.802 200.689 2.5 4786 2.03462  5.9 6.62359 0.872358 1
0.0833333 0.483871 23.03 120.89 6 4701 2.0053  5.8 5.56064 0.831851 0
0.0833333 0.483871 429.963 0 54.1 4799 2.02924  5.9 6.6211 0.64711 1
0.0833333 0.483871 23.06 121.01 9 4699 2.00496  5.8 5.55931 0.831874 0
0.0833333 0.483871 43.085 13.486 10 4712 2.00849  5.8 5.55677 0.743214 0
0.0833333 0.483871 24.43 121.69 38 4698 2.00528  5.8 5.55428 0.829484 0
0.0833333 0.483871 68.253 33.243 0 4723 2.01133  5.8 5.55332 0.690606 0
0.0833333 0.483871 378.895 -38.158 0 4790 2.0281  5.9 6.61393 0.742515 0
0.0833333 0.483871 33.73 140.6 52 4701 2.00704  5.8 5.55269 0.824966 1
0.0833333 0.483871 36.02 141.34 23 4706 2.00914  5.8 5.55154 0.820884 0
0.0833333 0.483871 23.4 120.46 7.1 4692 2.00524  5.8 5.5486 0.830764 0
0.0833333 0.483871 37.37 140.34 93 4706 2.0099  5.8 5.54735 0.81726 0
0.0833333 0.483871 27.95 127.48 150 4693 2.0062  5.8 5.54716 0.826417 1
0.0833333 0.483871 369.478 -52.465 14.9 4783 2.02789  5.9 6.60749 0.760336 0
0.0833333 0.483871 35.27 135.8 14 4697 2.00766  5.8 5.54583 0.817796 0
0.0833333 0.483871 33.04 130.41 9 4693 2.00703  5.8 5.54417 0.818081 0
0.0833333 0.483871 36.499 6.781 0 4695 2.00694  5.8 5.54383 0.757405 1
0.0833333 0.483871 42.98 145 53 4708 2.0126  5.8 5.54285 0.809814 1
0.0833333 0.451613 23.1 121.39 48 4684 2.00487  5.8 5.53405 0.832064 1
0.0833333 0.451613 37.87 136.55 338 4694 2.00729  5.8 5.53325 0.813046 1
0.0833333 0.451613 23.47 121.63 31.1 4682 2.00472  5.8 5.53299 0.831459 0
0.0833333 0.451613 36.15 141.25 53 4694 2.00897  5.8 5.53162 0.82054 0
0.0833333 0.451613 29.17 130.73 13 4683 2.00577  5.8 5.52754 0.826384 0
0.0833333 0.451613 30.79 130.87 12 4683 2.00609  5.8 5.52737 0.823122 0
0.0833333 0.451613 39.145 27.779 19 4693 2.00852  5.8 5.52736 0.753906 1
0.0833333 0.451613 51.556 16.098 1 4696 2.00899  5.8 5.52431 0.724655 1
0.0833333 0.451613 32.17 130.92 122 4682 2.00624  5.8 5.51991 0.820292 0
0.0833333 0.451613 41.33 140.18 11 4698 2.01252  5.8 5.51835 0.80899 0
0.0833333 0.419355 36.42 137.35 13 4685 2.00773  5.8 5.516 0.816702 0
0.0833333 0.419355 33.36 140.79 67 4680 2.00709  5.8 5.51444 0.825887 1
0.0833333 0.419355 373.446 -8.511 15.2 4774 2.03027  5.9 6.57454 0.764984 0
0.0833333 0.419355 24.11 121.38 6 4672 2.00552  5.8 5.5133 0.829933 0
0.0833333 0.419355 39.626 39.52 31 4686 2.00888  5.8 5.51311 0.755431 1
0.0833333 0.419355 35.85 137.66 10 4679 2.00776  5.8 5.51292 0.818136 0
0.0833333 0.419355 40.304 25.713 10 4683 2.00878  5.8 5.51244 0.750974 0
0.0833333 0.419355 39.019 27.91 18 4682 2.00856  5.8 5.5121 0.754209 1
0.0833333 0.419355 24.92 122.39 6.5 4667 2.00512  5.8 5.51041 0.828964 0
0.0833333 0.419355 403.017 247.755 2.2 4758 2.038  5.9 6.57038 0.995168 1
0.0833333 0.419355 25.049 363.985 10 4409 1.9775  5.7 3.2285 0.809897 1
0.0833333 0.419355 33.47 134.99 34 4670 2.00623  5.8 5.50731 0.820856 0
0.0833333 0.419355 24.46 121.77 19.3 4663 2.00495  5.8 5.50647 0.829479 0
0.0833333 0.419355 35.311 31.725 21 4674 2.0077  5.8 5.50375 0.763165 1
0.0833333 0.419355 61.263 23.547 0 4687 2.01097  5.8 5.50185 0.704133 0
0.0833333 0.419355 36.52 141.07 35 4673 2.00875  5.8 5.49917 0.819627 0
0.0833333 0.419355 23.68 120.98 13.8 4658 2.00474  5.8 5.49913 0.830548 0
0.0833333 0.419355 35 135.52 11 4666 2.00714  5.8 5.49901 0.818124 0
0.0833333 0.419355 42.1 139.19 15 4678 2.01218  5.8 5.49899 0.806563 0
0.0833333 0.419355 36.95 28.13 10 4670 2.00852  5.8 5.49637 0.758835 1
0.0833333 0.419355 484.534 840.451 0 166 2.88434  5.2 6.37651 0.341688 0
0.0833333 0.419355 369.341 277.746 20.3 4768 2.04109  5.8 5.4934 0.617914 1
