10
5121
0.166667 0.258065 27.59 119.92 23 10685 2.01024  5.8 14.8957 0.821558 1
0.166667 0.258065 24.52 126.01 55 10667 2.01047  5.8 14.8938 0.83248 0
0.166667 0.258065 500.251 0 135.5 1945 2.53799  5.9 15.9518 0.498166 1
0.166667 0.258065 32.07 129.88 11 10692 2.01157  5.8 14.8907 0.819682 0
0.166667 0.258065 63.188 21.612 0 10733 2.01405  5.8 14.8903 0.699555 0
0.166667 0.258065 37.69 21.56 31 10685 2.0102  5.8 14.8892 0.756128 1
0.166667 0.258065 42.766 12.811 10 10686 2.01058  5.8 14.889 0.743864 0
0.166667 0.258065 429.099 767.011 7.6 843 2.69431  6.3 7.35881 0.31603 0
0.166667 0.258065 34.21 135.17 6 10691 2.01195  5.8 14.8869 0.819472 0
0.166667 0.258065 32.08 129.88 11 10687 2.01166  5.8 14.8762 0.819661 0
0.166667 0.225806 24.93 122.37 33 10668 2.0102  5.8 14.8757 0.828929 1
0.166667 0.225806 25.53 125.12 16 10669 2.01026  5.8 14.8705 0.829699 1
0.166667 0.225806 34.53 131.76 18 10692 2.01211  5.8 14.87 0.816056 1
0.166667 0.225806 314.589 356.826 0 10921 2.06817  5.8 14.8693 0.805594 1
0.166667 0.225806 247.418 0 92.8 10844 2.02822  5.8 14.8679 0.288193 1
0.166667 0.225806 25.06 125.22 23 10661 2.0099  5.8 14.8649 0.830759 0
0.166667 0.225806 63.139 27.648 0 10727 2.01402  5.8 14.8647 0.700713 0
0.166667 0.225806 32.35 140.17 140 10673 2.01163  5.8 14.8639 0.827446 1
0.166667 0.225806 34.97 135.53 13 10685 2.01184  5.8 14.8628 0.818194 0
0.166667 0.225806 37.36 141.67 46 10702 2.0147  5.8 14.8597 0.818414 0
0.166667 0.225806 37.803 -25.442 2.2 10490 2.00024  5.8 14.858 0.756474 0
0.166667 0.225806 42.37 139.18 13 10722 2.01672  5.8 14.857 0.806 0
0.166667 0.225806 42.38 139.18 4 10721 2.01682  5.8 14.853 0.805979 0
0.166667 0.193548 33.5 135.48 9 10674 2.01198  5.8 14.8517 0.821194 0
0.166667 0.193548 36.32 141.37 44 10689 2.014  5.8 14.8498 0.820293 0
0.166667 0.193548 37.514 -25.104 5 10486 2.00048  5.8 14.8492 0.757059 0
0.166667 0.193548 38.25 142.49 26 10704 2.01603  5.8 14.8485 0.817293 0
0.166667 0.193548 36.52 140.57 56 10687 2.01382  5.8 14.8482 0.819202 0
0.166667 0.193548 35.87 140.61 47 10683 2.01368  5.8 14.84 0.820572 1
0.166667 0.193548 42.99 146.28 52 10724 2.01866  5.8 14.8378 0.810931 0
0.166667 0.193548 43.35 146.79 43 10724 2.01865  5.8 14.836 0.810654 1
0.166667 0.193548 32.08 129.88 11 10665 2.01152  5.8 14.8347 0.819661 1
0.166667 0.193548 425.988 434.929 11.1 1715 2.82367  6.3 7.3057 0.932709 1
0.166667 0.193548 36.25 141.78 62 10683 2.01442  5.8 14.832 0.820787 0
0.166667 0.16129 32.23 130.7 8 10664 2.01184  5.8 14.8198 0.819994 0
0.166667 0.16129 33.35 140.01 148 10666 2.01255  5.8 14.8197 0.825252 1
0.166667 0.16129 36.31 141.48 53 10679 2.01421  5.8 14.8147 0.820408 1
0.166667 0.16129 27.659 55.213 15.7 10645 2.0095  5.8 14.8133 0.786558 1
0.166667 0.16129 361.584 713.776 92.4 972 2.74835  6.3 7.28255 0.300487 1
0.166667 0.16129 33.02 136.13 38 10659 2.0117  5.8 14.81 0.822718 0
0.166667 0.16129 280.129 -163.396 0 10599 2.02273  5.9 15.8696 0.975938 0
0.166667 0.16129 33.09 131.49 88 10659 2.01183  5.8 14.808 0.818831 0
0.166667 0.16129 44.504 10.008 10 10654 2.01083  5.8 14.8069 0.739788 0
0.166667 0.16129 32.08 129.89 12 10655 2.01177  5.8 14.8065 0.819669 0
0.166667 0.16129 42.83 145.98 43 10710 2.01859  5.8 14.8062 0.81099 0
0.166667 0.16129 32.09 129.9 12 10653 2.01187  5.8 14.8057 0.819656 0
0.166667 0.129032 360.898 270.246 4.3 11101 2.05064  5.8 14.804 0.602066 1
0.166667 0.129032 32.08 129.88 9 10651 2.01176  5.8 14.8039 0.819661 0
0.166667 0.129032 433.876 276.773 10 9233 2.00579  5.9 15.8637 0.999359 1
0.166667 0.129032 43.76 147.19 62 10707 2.01872  5.8 14.8019 0.810178 0
0.166667 0.129032 36.201 30.589 32 10647 2.01062  5.8 14.8017 0.760965 1
0.166667 0.129032 493.614 68.408 0 2042 2.56141  5.9 15.8623 0.581122 0
0.166667 0.129032 37.09 140.83 93 10668 2.01418  5.8 14.8005 0.818252 0
0.166667 0.129032 32.08 129.88 11 10646 2.01157  5.8 14.7985 0.819661 0
0.166667 0.129032 38.54 142.04 37 10680 2.01569  5.8 14.7982 0.816311 0
0.166667 0.129032 37.81 -25.453 1.2 10459 2.00069  5.8 14.7957 0.756461 0
0.166667 0.129032 591.675 -31.013 10 1317 2.9161  5.9 15.8554 0.283594 1
0.166667 0.129032 591.448 -308.671 6.3 846 2.74433  5.9 15.8554 0.578435 1
0.166667 0.129032 43.38 146.8 41 10701 2.0187  5.8 14.7944 0.810602 1
0.166667 0.129032 42.37 144.66 46 10695 2.01807  5.8 14.7928 0.810758 0
0.166667 0.129032 60.57 29.207 0 10681 2.014  5.8 14.7915 0.706715 0
0.166667 0.129032 35.5 138.27 17 10653 2.01332  5.8 14.7896 0.819366 0
0.166667 0.129032 32.54 132.42 16 10639 2.01206  5.8 14.7851 0.820714 0
0.166667 0.129032 32.8 130.62 9 10639 2.01206  5.8 14.7849 0.818745 0
0.166667 0.129032 30.97 129.39 5 10634 2.0114  5.8 14.7811 0.821589 1
0.166667 0.129032 37.3 138.95 10 10655 2.01393  5.8 14.7803 0.816228 0
0.166667 0.0967742 38 23.74 5 10636 2.01132  5.8 14.7786 0.755763 0
0.166667 0.0967742 387.697 400.458 10 7347 2.01671  6.3 7.24961 0.987044 1
0.166667 0.0967742 40.717 30.316 0 10641 2.01157  5.8 14.7779 0.750908 1
0.166667 0.0967742 32.08 129.88 11 10632 2.01185  5.8 14.7758 0.819661 0
0.166667 0.0967742 32.08 129.88 11 10631 2.01192  5.8 14.775 0.819661 0
0.166667 0.0967742 337.922 341.452 35 10857 2.06516  5.8 14.7725 0.764313 1
0.166667 0.0967742 32.08 129.88 10 10629 2.01188  5.8 14.7717 0.819661 0
0.166667 0.0967742 433.246 132.182 8 10852 2.0392  5.9 15.8303 0.772853 0
0.166667 0.0967742 59.975 27.297 0 10666 2.01417  5.8 14.7688 0.707656 0
0.166667 0.0967742 67.703 33.664 0 10679 2.01541  5.8 14.7684 0.691923 0
0.166667 0.0967742 427.746 -7.205 10.6 10798 2.03174  5.9 15.8285 0.647818 1
0.166667 0.0967742 39.64 143.37 19 10665 2.01674  5.8 14.7677 0.815208 1
0.166667 0.0967742 35.43 139.12 163 10636 2.01369  5.8 14.7674 0.820221 0
0.166667 0.0967742 35.87 140.49 36 10637 2.01393  5.8 14.766 0.820471 0
0.166667 0.0967742 36.2 141.69 50 10640 2.01477  5.8 14.7643 0.820813 0
0.166667 0.0967742 36.25 141.54 52 10638 2.01455  5.8 14.7618 0.820582 0
0.166667 0.0967742 71 -6.735 0 10657 2.01433  5.8 14.76 0.680693 0
0.166667 0.0967742 391.184 418.441 10 3860 2.3042  6.3 7.23082 0.94931 1
0.166667 0.0967742 37.37 138.99 8 10637 2.01405  5.8 14.7585 0.816118 0
0.166667 0.0967742 35.93 137.63 10 10633 2.01368  5.8 14.7584 0.817946 0
0.166667 0.0967742 404.754 212.219 19.4 10909 2.03924  5.9 15.8177 0.936507 1
0.166667 0.0645161 41.94 140.99 141 10662 2.01749  5.8 14.7557 0.808436 1
0.166667 0.0645161 38.74 19.82 41 10612 2.01087  5.8 14.7548 0.753562 1
0.166667 0.0645161 381.405 266.077 8.3 10774 2.05675  5.8 14.7544 0.591809 1
0.166667 0.0645161 41.47 722.952 0 667 2.73733  6.3 7.22452 0.638547 1
0.166667 0.0645161 69.558 31.64 0 10667 2.01548  5.8 14.7507 0.687346 0
0.166667 0.0645161 36.48 141.02 40 10629 2.01435  5.8 14.7479 0.819667 0
0.166667 0.0645161 35.13 135.67 12 10618 2.01261  5.8 14.7447 0.817978 0
0.166667 0.0645161 500.927 124.622 0 1749 2.71549  5.9 15.805 0.647289 0
0.166667 0.0645161 59.368 28.39 0 10648 2.01424  5.8 14.7439 0.709213 0
0.166667 0.0645161 33.31 133.95 22 10610 2.01255  5.8 14.7416 0.820345 0
0.166667 0.0645161 46.293 7.348 2.5 10610 2.01211  5.8 14.7405 0.735656 0
0.166667 0.0645161 35.21 138.18 30 10617 2.01358  5.8 14.7395 0.819889 0
0.166667 0.0645161 41.85 21.36 3.5 10610 2.01206  5.8 14.7371 0.746867 0
0.166667 0.0645161 71.024 -7.357 0.1 10641 2.01481  5.8 14.7365 0.680672 0
0.166667 0.0645161 35.56 139.82 27 10616 2.0142  5.8 14.7362 0.820542 0
0.166667 0.0645161 30.759 80.31 33 10605 2.01155  5.8 14.7337 0.790462 1
0.166667 0.0322581 33.55 132.06 60 10604 2.01267  5.8 14.7296 0.81833 0
0.166667 0.0322581 36.81 138.36 10 10618 2.01419  5.8 14.7249 0.816742 0
0.166667 0.0322581 30.98 131.83 29 10596 2.01243  5.8 14.7249 0.823485 0
0.166667 0.0322581 298.095 140.107 58.3 10829 2.03843  5.8 14.7246 0.357606 1
0.166667 0.0322581 67.69 33.985 0 10649 2.01558  5.8 14.7243 0.692029 0
0.166667 0.0322581 39.09 142.37 43 10635 2.01694  5.8 14.7234 0.815468 0
0.166667 0.0322581 32.97 130.76 12 10596 2.01246  5.8 14.7222 0.818502 0
0.166667 0.0322581 31.31 130.47 145 10591 2.01187  5.8 14.7219 0.821726 0
0.166667 0.0322581 59.303 27.075 0 10632 2.0145  5.8 14.7217 0.709102 0
0.166667 0.0322581 28.82 129 26 10585 2.01193  5.8 14.7197 0.825768 0
0.166667 0.0322581 60.901 28.018 0 10631 2.01454  5.8 14.718 0.705744 0
0.166667 0.0322581 43 144.41 113 10645 2.01903  5.8 14.7175 0.809251 0
0.166667 0.0322581 36.69 141.23 40 10609 2.01512  5.8 14.7164 0.819414 0
0.166667 0.0322581 393.408 741.353 16.9 866 2.68256  6.3 7.18563 0.288669 1
0.166667 0.0322581 27.47 128.55 31 10578 2.012  5.8 14.7122 0.828238 0
0.166667 0.0322581 423.905 198.606 2.6 10872 2.03893  5.9 15.7699 0.884798 1
0.166667 0.0322581 29.42 34.866 5 10565 2.01011  5.8 14.709 0.776877 0
0.166667 0.0322581 39.81 142.34 75 10625 2.01729  5.8 14.7087 0.813967 0
0.25 0.935484 368.607 -49.672 20 11535 2.03224  5.9 17.1357 0.762745 0
0.25 0.935484 369.064 -49.263 16.3 11534 2.03224  5.9 17.1345 0.761806 0
0.25 0.935484 35.87 29.81 33 11338 2.01168  5.8 16.0709 0.761545 1
0.25 0.935484 24.51 121.85 5.6 11325 2.01197  5.8 16.0707 0.829432 0
0.25 0.935484 34.07 140.21 21 11351 2.01442  5.8 16.069 0.823938 0
0.25 0.935484 32.32 142.02 38 11332 2.01479  5.8 16.0657 0.829066 1
0.25 0.935484 647.618 305.981 0 1419 2.77378  5.9 17.1219 0.863972 1
0.25 0.935484 37.26 21.62 18 11331 2.01139  5.8 16.0563 0.757091 1
0.25 0.935484 500.755 183.468 0 1687 2.81678  5.9 17.1169 0.744349 0
0.25 0.935484 36.41 136.18 17 11354 2.01389  5.8 16.0557 0.815753 0
0.25 0.903226 243.496 0 31.7 11522 2.03032  5.8 16.0492 0.296915 1
0.25 0.903226 41.56 142.06 59 11390 2.01826  5.8 16.0438 0.810139 1
0.25 0.903226 33.69 130.29 7 11341 2.01315  5.8 16.0434 0.816634 0
0.25 0.903226 503.191 72.891 8 2089 2.54246  5.9 17.1039 0.569367 0
0.25 0.903226 64.117 27.968 0 11396 2.01631  5.8 16.0433 0.69861 0
0.25 0.903226 37.63 21.42 25 11327 2.01124  5.8 16.0425 0.756242 1
0.25 0.903226 24.87 122.25 6 11316 2.01152  5.8 16.0416 0.828967 0
0.25 0.903226 42.945 13.174 10 11328 2.01171  5.8 16.0392 0.743497 0
0.25 0.903226 389.225 -77.228 0 11466 2.03051  5.9 17.0997 0.714396 0
0.25 0.903226 34.3 139.15 9 11338 2.01358  5.8 16.0372 0.822574 1
0.25 0.903226 32.86 130.63 9 11332 2.01291  5.8 16.0345 0.818628 0
0.25 0.903226 35.01 136.87 13 11336 2.01319  5.8 16.0313 0.819214 0
0.25 0.903226 35.65 140.73 46 11343 2.0148  5.8 16.0313 0.821126 0
0.25 0.903226 24.24 120.93 7.8 11306 2.01149  5.8 16.0298 0.829334 1
0.25 0.903226 36.49 141.03 38 11346 2.01512  5.8 16.0289 0.819655 0
0.25 0.870968 24.16 120.8 28.8 11304 2.01159  5.8 16.0271 0.829409 0
0.25 0.870968 71.142 -7.42 15.3 11367 2.01536  5.8 16.025 0.680413 0
0.25 0.870968 406.253 330.295 21.6 9658 2.02826  5.8 16.0229 0.737416 1
0.25 0.870968 24.25 121.62 16.9 11302 2.01163  5.8 16.021 0.829812 0
0.25 0.870968 23.38 120.56 15.9 11298 2.01154  5.8 16.0207 0.830878 0
0.25 0.870968 43.38 146.02 62 11383 2.01992  5.8 16.0203 0.809905 0
0.25 0.870968 31.68 131.34 49 11319 2.01303  5.8 16.0192 0.821642 0
0.25 0.870968 504.503 591.069 0 1151 2.79531  6.3 8.48911 0.703243 0
0.25 0.870968 35.98 136.34 5 11332 2.01408  5.8 16.0168 0.816773 0
0.25 0.870968 35.99 27.21 24 11312 2.01178  5.8 16.014 0.760798 1
0.25 0.870968 39.798 29.351 25 11317 2.01229  5.8 16.0136 0.752754 1
0.25 0.870968 400.006 0 0 11530 2.03551  5.9 17.074 0.711552 1
0.25 0.870968 32.49 132.02 29 11316 2.01302  5.8 16.0089 0.820499 0
0.25 0.870968 42.13 139.29 12 11363 2.0178  5.8 16.0083 0.806587 1
0.25 0.870968 24.97 123.08 14 11294 2.01158  5.8 16.008 0.829364 0
0.25 0.870968 32.61 132.14 28 11313 2.01299  5.8 16.0074 0.820345 0
0.25 0.870968 379.369 26.883 15 11539 2.03724  5.9 17.0665 0.771972 1
0.25 0.83871 34.13 140.22 24 11317 2.01403  5.8 16.0039 0.823822 0
0.25 0.83871 29.78 130.92 7 11302 2.01242  5.8 16.0038 0.825263 0
0.25 0.83871 43.16 144.26 92 11368 2.01943  5.8 16.0034 0.808792 0
0.25 0.83871 35.85 140.53 35 11323 2.01467  5.8 16.0019 0.820546 0
0.25 0.83871 24.72 125.2 47 11284 2.01175  5.8 16.0003 0.831456 0
0.25 0.83871 37.12 138.45 22 11324 2.01454  5.8 15.9967 0.816179 0
0.25 0.83871 33.22 132.17 44 11307 2.01327  5.8 15.996 0.819103 0
0.25 0.83871 27.579 56.002 14.2 11284 2.01086  5.8 15.9959 0.787009 1
0.25 0.83871 36.45 137.62 2 11320 2.0145  5.8 15.9949 0.816865 0
0.25 0.83871 24.79 122.04 10.5 11282 2.01176  5.8 15.9943 0.828982 0
0.25 0.83871 24.83 122.02 8 11281 2.01175  5.8 15.9942 0.828883 0
0.25 0.83871 24.84 121.97 6.6 11280 2.01176  5.8 15.9914 0.828826 0
0.25 0.83871 24.26 122.3 69 11277 2.01165  5.8 15.9908 0.830285 1
0.25 0.83871 32.62 131.94 41 11298 2.01293  5.8 15.9906 0.820165 1
0.25 0.83871 34.55 131.56 10 11305 2.01345  5.8 15.9885 0.815855 0
0.25 0.83871 35.31 136.47 42 11304 2.01347  5.8 15.9873 0.818264 0
0.25 0.83871 370.018 53.557 0 11542 2.03996  5.9 17.0472 0.811191 1
0.25 0.83871 42.54 144.14 67 11350 2.01899  5.8 15.9857 0.809953 0
0.25 0.83871 382.054 929.938 35 716 2.80517  6.3 8.45702 0.269007 1
0.25 0.83871 38.472 43.878 23 11302 2.01265  5.8 15.9832 0.759165 1
0.25 0.83871 378.969 719.922 35 959 2.74859  6.3 8.45336 0.306938 1
0.25 0.83871 24.16 121.66 5.4 11270 2.01149  5.8 15.9811 0.83003 0
0.25 0.83871 370.204 0 17.2 11509 2.03561  5.9 17.0416 0.776026 1
0.25 0.83871 67.844 20.169 0 11344 2.01569  5.8 15.9807 0.689009 0
0.25 0.806452 42.26 139.3 12 11338 2.01771  5.8 15.9782 0.806328 0
0.25 0.806452 24.69 122.84 95 11268 2.01127  5.8 15.9778 0.829776 1
0.25 0.806452 24.43 121.8 11.7 11265 2.01131  5.8 15.9764 0.829564 0
0.25 0.806452 37.46 142.04 27 11313 2.01618  5.8 15.9733 0.818526 0
0.25 0.806452 21.97 121.59 16.3 11241 2.01133  5.8 15.9707 0.834586 0
0.25 0.806452 37.33 138.85 12 11303 2.0145  5.8 15.9703 0.816082 0
0.25 0.806452 38.34 21.97 24 11276 2.01125  5.8 15.9689 0.754744 1
0.25 0.806452 34.86 132.95 11 11290 2.01317  5.8 15.9689 0.816326 0
0.25 0.806452 36.04 141.3 39 11298 2.01487  5.8 15.9672 0.820809 0
0.25 0.806452 41.76 13.923 10.1 11274 2.01164  5.8 15.9655 0.746198 0
0.25 0.806452 382.539 387.677 12 9572 2.0274  5.8 15.9632 0.862242 1
0.25 0.806452 33.17 136.69 39 11277 2.0128  5.8 15.9622 0.822867 0
0.25 0.806452 36.854 27.547 16 11272 2.01143  5.8 15.9622 0.758942 1
0.25 0.806452 37.89 142.27 39 11306 2.01642  5.8 15.9621 0.817842 0
0.25 0.806452 24.8 122.25 14.8 11255 2.01125  5.8 15.9616 0.829114 1
0.25 0.774194 310.242 141.8 24.6 11533 2.03949  5.8 15.9549 0.348555 1
0.25 0.774194 411.256 781.304 0 825 2.77915  6.3 8.42622 0.266 1
0.25 0.774194 363.626 704.359 216.2 1025 2.78322  6.3 8.42607 0.321446 1
0.25 0.774194 48.117 76.852 2 11319 2.01466  5.8 15.9538 0.751121 0
0.25 0.774194 29.73 130.76 16 11264 2.01192  5.8 15.9506 0.825242 0
0.25 0.774194 24.58 123.66 13 11250 2.01113  5.8 15.9482 0.830609 0
0.25 0.774194 69.395 30.037 0 11333 2.0161  5.8 15.9408 0.687351 0
0.25 0.774194 37.86 19.51 24 11261 2.01084  5.8 15.9407 0.755475 1
0.25 0.774194 37.06 139.8 10 11287 2.01402  5.8 15.9332 0.817439 0
0.25 0.774194 43.08 144.34 82 11326 2.01885  5.8 15.9325 0.809026 0
0.25 0.741935 40.169 15.908 10 11260 2.01106  5.8 15.9293 0.749928 0
0.25 0.741935 24.8 122.11 102.3 11245 2.01088  5.8 15.9249 0.829012 1
0.25 0.741935 32.97 130.79 11 11264 2.01233  5.8 15.9213 0.818526 0
0.25 0.741935 35.8 140.06 68 11278 2.01402  5.8 15.9196 0.820251 0
0.25 0.741935 23.95 120.66 13.8 11238 2.01083  5.8 15.9184 0.82975 0
0.25 0.741935 593.379 270.368 0 1620 2.80043  5.9 16.979 0.816048 1
0.25 0.741935 488.643 0 145.9 2722 2.40845  5.9 16.9751 0.522467 1
0.25 0.741935 38.67 141.5 77 11297 2.01607  5.8 15.909 0.81558 0
0.25 0.709677 36.25 23.19 5 11249 2.01065  5.8 15.9082 0.759562 1
0.25 0.709677 37.9 142.3 31 11289 2.01608  5.8 15.9062 0.817847 0
0.25 0.709677 381.192 -20.687 17.3 11465 2.03393  5.9 16.9616 0.743042 0
0.25 0.709677 37.87 142.33 37 11287 2.01612  5.8 15.9008 0.817934 0
0.25 0.709677 45.681 23.453 15.6 11265 2.01166  5.8 15.8997 0.738679 1
0.25 0.709677 37.87 142.36 40 11285 2.01607  5.8 15.8986 0.81796 0
0.25 0.709677 35.46 26.53 21 11239 2.01059  5.8 15.8986 0.761854 1
0.25 0.709677 33.16 137.19 41 11253 2.01237  5.8 15.8974 0.823299 0
0.25 0.709677 42.01 139.29 9 11300 2.0172  5.8 15.8971 0.806833 0
0.25 0.709677 429.267 -62.869 0 11383 2.02989  5.9 16.9575 0.626181 1
0.25 0.709677 60.79 28.765 0 11296 2.01457  5.8 15.8949 0.706138 0
0.25 0.709677 42.01 142.13 57 11300 2.01781  5.8 15.8941 0.809279 0
0.25 0.709677 37.64 21.51 31 11240 2.01077  5.8 15.8932 0.756232 1
0.25 0.709677 32.46 129.84 12 11247 2.01228  5.8 15.8926 0.818839 0
0.25 0.709677 23.28 120.57 11.3 11221 2.01077  5.8 15.8926 0.831095 0
0.25 0.709677 34.76 139.74 96 11254 2.01371  5.8 15.8886 0.822122 0
0.25 0.709677 36.1 142.15 60 11264 2.01507  5.8 15.8879 0.821411 0
0.25 0.709677 393.153 417.651 20 3772 2.35604  6.3 8.35955 0.951921 1
0.25 0.709677 32.87 130.63 12 11243 2.01233  5.8 15.8856 0.818608 1
0.25 0.677419 32.87 141.67 15 11239 2.01336  5.8 15.8817 0.827639 1
0.25 0.677419 23.72 120.98 17 11216 2.01069  5.8 15.8804 0.830464 0
0.25 0.677419 360.502 744.209 42.9 900 2.71178  6.3 8.35121 0.239407 1
0.25 0.677419 430.947 -0.2383 5 11433 2.03306  5.9 16.9356 0.64486 0
0.25 0.677419 29.31 130.6 12 11230 2.01178  5.8 15.8749 0.825991 0
0.25 0.677419 23.38 120.71 6.7 11213 2.01067  5.8 15.8739 0.830985 0
0.25 0.677419 65.818 21.301 0 11291 2.01532  5.8 15.8727 0.693672 0
0.25 0.677419 397.727 417.681 2.9 2768 2.56615  6.3 8.34341 0.953999 1
0.25 0.677419 64.124 24.836 0 11289 2.01515  5.8 15.8707 0.698009 0
0.25 0.677419 485.526 58.696 0 3432 2.48724  5.9 16.931 0.584666 0
0.25 0.677419 504.588 591.136 0 1141 2.79045  6.3 8.34192 0.703247 0
0.25 0.677419 43.2 146.55 50 11293 2.01882  5.8 15.8697 0.810745 0
0.25 0.677419 34.85 24.94 10 11217 2.01043  5.8 15.8693 0.762941 1
0.25 0.677419 34.95 134.71 10 11241 2.01273  5.8 15.8683 0.817566 0
0.25 0.677419 36.95 141.49 66 11256 2.01528  5.8 15.8682 0.819102 0
0.25 0.677419 24.53 121.83 10.6 11210 2.01103  5.8 15.8679 0.829376 0
0.25 0.677419 368.993 27.833 15.2 11456 2.03681  5.9 16.9275 0.794631 1
0.25 0.677419 33.78 131.98 16 11231 2.01243  5.8 15.8648 0.817789 1
0.25 0.677419 35.73 136.04 7 11238 2.01283  5.8 15.864 0.817042 0
0.25 0.677419 39.68 142.58 34 11268 2.01676  5.8 15.8626 0.814441 0
0.25 0.645161 36.322 5.559 0 11193 2.00956  5.8 15.8579 0.75775 1
0.25 0.645161 23.66 121.22 6.2 11200 2.01079  5.8 15.8564 0.830763 0
0.25 0.645161 24.26 121.72 11.2 11202 2.01093  5.8 15.8539 0.829863 1
0.25 0.645161 36.71 139.33 8 11242 2.01406  5.8 15.8515 0.817763 0
0.25 0.645161 369.253 -50.082 0 11402 2.03118  5.9 16.9118 0.76124 0
0.25 0.645161 417.476 139.112 15 11471 2.03955  5.9 16.9112 0.810172 0
0.25 0.645161 36.5 140.49 53 11237 2.01404  5.8 15.8503 0.819175 0
0.25 0.645161 28.812 77.4 19.4 11212 2.01155  5.8 15.85 0.793251 0
0.25 0.645161 28.01 129.01 23 11207 2.01211  5.8 15.8484 0.827465 0
0.25 0.645161 343.976 0 359.7 11431 2.03524  5.9 16.9063 0.833002 1
0.25 0.645161 34.52 133.17 14 11221 2.01274  5.8 15.8388 0.817208 0
0.25 0.612903 67.171 20.616 0 11268 2.0155  5.8 15.836 0.690567 0
0.25 0.612903 38.28 142.25 35 11247 2.01625  5.8 15.8348 0.817025 0
0.25 0.612903 350.076 -29.997 4.9 11413 2.03344  5.9 16.8951 0.808362 1
0.25 0.612903 24.68 122.5 5.7 11192 2.01101  5.8 15.8344 0.829549 0
0.25 0.612903 32.07 129.87 12 11210 2.01227  5.8 15.8343 0.819674 0
0.25 0.612903 36.55 140.14 109 11227 2.01402  5.8 15.8341 0.818776 0
0.25 0.612903 24.25 121.76 15.9 11187 2.01093  5.8 15.8326 0.829914 1
0.25 0.612903 44.116 11.988 10 11201 2.01123  5.8 15.8325 0.740796 0
0.25 0.612903 24.24 121.82 16.1 11185 2.01102  5.8 15.8323 0.829978 0
0.25 0.612903 23.04 120.61 11.4 11179 2.01101  5.8 15.8319 0.831629 0
0.25 0.612903 370.458 -53.001 0 11383 2.0312  5.9 16.8921 0.758076 0
0.25 0.612903 37.948 27.105 30 11203 2.01178  5.8 15.8305 0.756438 1
0.25 0.612903 44.138 10.599 13.8 11196 2.0114  5.8 15.8304 0.740642 0
0.25 0.612903 32.07 131.87 32 11200 2.01224  5.8 15.8288 0.821252 1
0.25 0.612903 24.41 121.7 3.7 11179 2.01108  5.8 15.8279 0.829534 0
0.25 0.612903 32 130.27 9 11200 2.01244  5.8 15.8275 0.820134 0
0.25 0.612903 23.06 123.15 61 11164 2.01107  5.8 15.8271 0.833426 0
0.25 0.612903 71.062 -7.389 14 11238 2.01487  5.8 15.8267 0.680589 0
0.25 0.612903 22.86 120.96 12.6 11168 2.01071  5.8 15.8248 0.832259 0
0.25 0.612903 38.21 142.57 37 11228 2.01645  5.8 15.8246 0.817444 0
0.25 0.612903 42.833 13.171 15.4 11188 2.01142  5.8 15.8227 0.743746 0
0.25 0.612903 36.38 140.99 43 11210 2.0145  5.8 15.8224 0.819847 0
0.25 0.612903 38.86 21.11 24 11186 2.01141  5.8 15.8188 0.753469 1
0.25 0.612903 24.44 121.78 19.8 11170 2.01115  5.8 15.8187 0.829529 0
0.25 0.612903 67.192 20.664 8.4 11244 2.01555  5.8 15.8172 0.690528 1
0.25 0.612903 38.47 141.16 12 11225 2.01617  5.8 15.817 0.815699 0
0.25 0.612903 24.25 121.76 14.9 11167 2.01112  5.8 15.817 0.829914 1
0.25 0.612903 39.54 22.878 11 11187 2.01178  5.8 15.8165 0.752215 0
0.25 0.612903 35.64 137.47 11 11199 2.01368  5.8 15.8156 0.818411 0
0.25 0.612903 24.25 121.75 15.5 11164 2.01113  5.8 15.8152 0.829906 1
0.25 0.580645 40.43 30.21 6 11185 2.01175  5.8 15.8122 0.751522 1
0.25 0.580645 33.95 135.47 51 11185 2.0127  5.8 15.8105 0.820255 0
0.25 0.580645 24.28 121.72 5.9 11161 2.01113  5.8 15.8099 0.829821 0
0.25 0.580645 39.59 141.52 110 11222 2.01684  5.8 15.8074 0.81371 0
0.25 0.580645 43.575 12.599 10 11174 2.0114  5.8 15.8054 0.742048 0
0.25 0.580645 37.29 137.18 15 11198 2.0143  5.8 15.8052 0.814767 0
0.25 0.580645 371.651 -37.388 0 11369 2.03285  5.9 16.8652 0.758714 0
0.25 0.580645 39 140.73 108 11214 2.01657  5.8 15.8031 0.814244 0
0.25 0.580645 37.23 138.21 13 11195 2.01432  5.8 15.8009 0.815751 0
0.25 0.580645 34.82 25.34 28 11159 2.01091  5.8 15.8005 0.763073 1
0.25 0.580645 43.24 139.52 33 11230 2.01842  5.8 15.8 0.804505 0
0.25 0.580645 38.26 21.5 34 11166 2.01131  5.8 15.7999 0.754855 1
0.25 0.580645 34.18 21.83 33 11152 2.01055  5.8 15.7992 0.763957 1
0.25 0.580645 463.283 135.912 8 11107 2.04526  5.9 16.8573 0.726087 0
0.25 0.548387 30.5 131.54 36 11165 2.0122  5.8 15.784 0.824253 0
0.25 0.548387 38.65 142.06 39 11206 2.01654  5.8 15.784 0.816103 0
0.25 0.548387 77.96 7.814 15 11232 2.01791  5.8 15.7836 0.665277 0
0.25 0.548387 43.19 146.59 61 11226 2.01929  5.8 15.7833 0.810801 0
0.25 0.548387 26.56 127.2 8 11152 2.01181  5.8 15.7823 0.829108 0
