11
612
65 9 12 4 2 6 1 0 0 0 0 11
65 9 12 4 2 6 1 0 0 0 0 11
67 9 2 4 1 3 1 0 0 0 0 11
67 9 10 3 2 4 1 0 0 0 0 11
68 10 1 4 2 6 1 0 0 0 0 11
68 10 3 1 1 4 1 0 0 0 0 11
68 10 7 2 2 4 1 0 0 0 0 8
68 10 8 2 3 5 1 0 0 0 0 11
68 10 11 3 2 6 1 0 0 0 0 11
68 10 12 4 4 8 1 0 0 0 0 11
71 10 7 2 3 7 1 0 0 0 0 11
72 11 1 4 2 5 1 0 0 0 0 11
72 11 11 3 1 2 1 0 0 0 0 11
72 11 12 4 5 12 1 0 0 0 0 8
73 11 3 1 1 4 1 0 0 0 0 11
73 11 3 1 1 3 1 0 0 0 0 11
73 11 7 2 1 2 1 0 0 0 0 11
73 11 10 3 3 7 1 0 0 0 0 11
73 11 12 4 4 9 1 0 0 0 0 8
73 11 12 4 1 3 1 0 0 0 0 11
74 11 11 3 2 5 1 0 0 0 0 11
74 11 11 3 3 7 1 0 0 0 0 11
75 12 1 4 2 7 1 0 0 0 0 11
75 12 2 4 3 8 1 0 0 0 0 11
75 12 7 2 2 5 1 0 0 0 0 11
75 12 12 4 2 7 1 0 0 0 0 11
75 12 12 4 1 6 1 0 0 0 0 11
75 12 12 4 1 4 1 0 0 0 0 11
77 12 1 4 3 6 1 0 0 0 0 9
77 12 2 4 4 9 1 0 0 0 0 8
77 12 3 1 1 3 1 0 0 0 0 11
77 12 3 1 1 3 1 0 0 0 0 11
77 12 3 1 4 10 1 0 0 0 0 8
77 12 8 2 5 11 1 0 0 0 0 8
77 12 12 4 2 5 1 0 0 0 0 11
77 12 12 4 1 3 1 0 0 0 0 11
78 12 11 3 2 4 1 0 0 0 0 11
78 12 12 4 1 3 1 0 0 0 0 11
78 12 12 4 2 5 1 0 0 0 0 11
78 12 12 4 3 5 1 0 0 0 0 11
78 12 12 4 2 3 1 0 0 0 0 11
79 13 1 4 1 3 1 0 0 0 0 11
79 13 1 4 1 3 1 0 0 0 0 11
79 13 2 4 1 4 1 0 0 0 0 11
79 13 3 1 1 3 1 0 0 0 0 11
79 13 3 1 1 3 1 0 0 0 0 11
79 13 8 2 1 3 1 0 0 0 0 9
79 13 9 3 1 2 1 0 0 0 0 11
79 13 11 3 2 6 1 0 0 0 0 11
79 13 12 4 1 3 1 0 0 0 0 11
79 13 12 4 1 3 1 0 0 0 0 11
80 13 2 4 2 5 1 0 0 0 0 11
81 13 2 4 1 3 1 0 0 0 0 11
82 14 8 2 2 5 1 0 0 0 0 11
82 14 12 4 3 6 1 0 0 0 0 11
84 14 4 1 3 20 1 0 0 0 0 9
85 14 1 4 2 6 1 0 0 0 0 11
85 14 12 4 1 3 1 0 0 0 0 11
86 15 5 1 2 8 1 0 0 0 0 11
86 15 11 3 3 6 1 0 0 0 0 11
87 16 1 4 2 5 1 0 0 0 0 11
87 16 2 4 1 3 1 0 0 0 0 11
87 16 2 4 1 3 1 0 0 0 0 11
87 16 2 4 6 10 1 0 0 0 0 8
87 16 2 4 1 3 1 0 0 0 0 11
87 16 2 4 1 3 1 0 0 0 0 11
87 16 2 4 1 3 1 0 0 0 0 11
87 16 3 1 2 5 1 0 0 0 0 11
87 16 3 1 1 3 1 0 0 0 0 11
87 16 10 3 2 6 1 0 0 0 0 11
87 16 11 3 1 2 1 0 0 0 0 11
87 16 12 4 1 3 1 0 0 0 0 11
87 16 12 4 1 2 1 0 0 0 0 11
