14
630
0.290909 1 2 3 0 6 4 0 2 5.85764 0.183004 0.458031 2 2 1
0.290909 1 2 0 0 6 4 0 2 0.336111 0.554 0.457759 5 2 1
0.290909 1 2 3 0 6 4 0 2 0.172917 0.169044 0.511845 4 2 1
0.290909 1 2 3 0 6 4 0 2 0.798611 0.788238 0.752363 3 2 1
0.290909 1 2 3 0 6 4 0 2 0.000694444 0.277293 0.455822 2 2 1
0.290909 1 2 3 0 1 1 0 2 2.45278 0.83991 0.83991 1 2 1
0.290909 1 2 1 0 3 2 0 2 447.196 0.534998 0.746689 5 2 1
0.290909 1 2 2 0 6 4 0 0 0 0 0 0 0 1
0.290909 1 2 3 0 6 4 0 2 1336.71 0.92418 0.947812 2 2 1
0.290909 1 2 3 0 6 4 0 2 0.0166667 0.891654 0.891654 1 2 1
0.290909 1 2 3 0 6 4 0 0 0 0 0 0 0 1
0.290909 1 1 2 0 1 1 0 3 2317.94 0.575145 0.575145 1 3 1
0.290909 1 1 0 0 1 1 0 0 0 0 0 0 0 2
0.290909 1 0 1 1 4 3 0 3 846.597 0.364444 0.550187 7 2.14286 2
0.290909 1 0 3 0 4 3 0 2 1488.51 0.987227 0.987227 1 2 1
0.290909 0 2 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 0 2 3 0 1 1 0 3 117.79 0.522803 0.690706 5 2.4 1
0.290909 0 1 1 0 3 2 0 2 867.667 0.986223 0.615356 2 2 2
0.290909 0 1 2 0 3 2 0 2 2611.24 0.991038 0.991038 1 2 1
0.290909 0 1 1 0 11 5 0 0 0 0 0 0 0 1
0.290909 0 2 2 0 13 3 0 2 2337.83 0.779161 0.811492 2 2 1
0.290909 0 2 0 0 1 1 0 4 5674.96 0.826009 0.682291 20 2.45 1
0.290909 0 2 2 0 1 1 1 3 73.2146 0.197995 0.362025 13 2.07692 1
0.290909 0 2 3 0 7 3 0 4 743.672 0.203912 0.270464 2 3 1
0.290909 0 1 2 0 1 1 0 4 5665.4 0.709506 0.677027 20 2.45 1
0.290909 0 1 0 0 3 2 0 0 0 0 0 0 0 1
0.290909 0 0 3 0 12 5 1 3 55.4896 0.0311708 0.271757 12 2.08333 1
0.290909 0 0 2 0 12 5 1 0 0 0 0 0 0 1
0.290909 0 0 0 0 4 3 0 0 0 0 0 0 0 1
0.290909 0 0 3 0 12 5 2 3 52.7257 0.25268 0.273853 11 2.09091 1
0.290909 0 0 3 0 6 4 3 0 0 0 0 0 0 1
0.290909 0 0 3 0 4 3 0 0 0 0 0 0 0 1
0.290909 0 0 0 0 12 5 0 0 0 0 0 0 0 1
0.290909 0 2 3 1 7 3 0 0 0 0 0 0 0 1
0.290909 0 2 3 0 11 5 0 2 2015.87 0.412289 0.587815 2 2 1
0.290909 0 2 2 0 1 1 0 2 392.353 0.695745 0.695745 1 2 1
0.290909 0 2 0 0 8 2 0 0 0 0 0 0 0 1
0.290909 0 1 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 0 1 3 0 22 5 0 3 1789.3 0.591856 0.654793 14 2.28571 2
0.290909 0 1 0 0 6 4 0 0 0 0 0 0 0 1
0.290909 0 1 0 0 6 4 0 3 1372.16 0.922632 0.683171 3 3 1
0.290909 0 1 2 0 7 3 0 0 0 0 0 0 0 1
0.290909 3 2 3 1 18 3 0 3 1.50764 0.906353 0.906353 1 3 2
0.290909 3 2 0 0 6 4 2 2 340.345 0.91212 0.694604 2 2 2
0.290909 3 1 1 0 4 3 0 2 1.37222 0.308148 0.308148 1 2 1
0.290909 3 1 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 3 1 0 0 1 1 0 2 614.028 0.788306 0.864309 2 2 1
0.290909 3 1 0 0 1 1 0 2 576.562 0.779903 0.621335 2 2 1
0.290909 3 1 3 0 1 1 0 2 204.265 0.554391 0.53068 4 2 1
0.290909 3 1 3 0 1 1 0 2 1781.04 0.867624 0.867624 1 2 1
0.290909 3 1 3 0 5 3 0 2 2176.44 0.635807 0.53495 2 2 1
0.290909 3 1 3 0 6 4 0 2 157.703 0.939873 0.65014 9 2 1
0.290909 3 0 2 0 5 3 0 3 2956.65 0.707024 0.551282 6 2.5 2
0.290909 3 0 2 0 7 3 0 0 0 0 0 0 0 1
0.290909 3 0 2 1 7 3 0 2 47.9625 0.398961 0.398961 1 2 2
0.290909 3 2 0 0 7 3 0 3 346.893 0.485983 0.467037 18 2.05556 1
0.290909 3 2 3 0 1 1 0 3 346.694 0.418301 0.578224 16 2.0625 1
0.290909 3 2 3 0 1 1 0 3 1906.82 0.89447 0.636174 3 2.33333 1
0.290909 3 2 3 0 11 5 0 0 0 0 0 0 0 2
0.290909 3 2 0 0 4 3 0 0 0 0 0 0 0 1
0.290909 3 2 1 0 3 2 0 2 309.472 0.832866 0.832866 1 2 1
0.290909 3 1 2 0 1 1 0 3 67.666 0.616802 0.7079 6 2.16667 1
0.290909 3 1 0 0 6 4 0 2 3737.82 0.336511 0.336511 1 2 1
0.290909 3 1 3 0 1 1 2 3 1285.06 0.921017 0.765452 7 2.14286 1
0.290909 3 1 0 0 1 1 0 2 1918.82 0.498387 0.56885 2 2 1
0.290909 3 0 2 0 4 3 0 0 0 0 0 0 0 2
0.290909 3 0 3 0 3 2 0 0 0 0 0 0 0 1
0.290909 3 0 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 3 0 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 3 1 3 0 1 1 0 2 384.163 0.901539 0.589152 3 2 1
0.290909 3 1 3 0 7 3 0 0 0 0 0 0 0 1
0.290909 3 1 2 0 7 3 1 0 0 0 0 0 0 1
0.290909 3 1 2 0 7 3 0 0 0 0 0 0 0 1
0.290909 3 0 0 0 5 3 0 3 1042.78 0.281144 0.158013 2 2.5 1
0.290909 2 2 0 0 1 1 0 2 24.9806 0.41961 0.560453 3 2 1
0.290909 2 2 3 0 1 1 0 2 5012.4 0.684961 0.684961 1 2 1
0.290909 2 2 0 0 11 5 0 3 1363.48 0.970103 0.970103 1 3 1
0.290909 2 2 0 0 1 1 0 3 4297.24 0.696665 0.413056 2 2.5 1
0.290909 2 2 2 0 4 3 0 2 1657.38 0.556204 0.556204 1 2 1
0.290909 2 2 2 0 6 4 0 3 4559.64 0.941031 0.941031 1 3 1
0.290909 2 1 0 0 1 1 0 0 0 0 0 0 0 2
0.290909 2 1 0 0 1 1 0 2 1482.71 0.714249 0.604582 2 2 1
0.290909 2 1 0 0 6 4 0 2 599.994 0.952121 0.842921 2 2 1
0.290909 2 1 3 1 2 3 0 2 107.787 0.968555 0.700375 6 2 2
0.290909 2 0 0 0 7 3 0 2 343.444 0.161817 0.298822 2 2 1
0.290909 2 0 0 0 1 1 0 3 1658.3 0.995435 0.756655 4 2.5 1
0.290909 2 2 2 0 1 1 0 3 1897.31 0.716149 0.716149 1 3 1
0.290909 2 2 3 0 3 2 0 2 2638.85 0.879616 0.879616 1 2 1
0.290909 2 2 2 1 4 3 0 3 5856.74 0.919872 0.46043 4 2.5 1
0.290909 2 1 0 0 6 4 0 3 1261.88 0.920107 0.745918 2 2.5 1
0.290909 2 1 3 0 12 5 0 3 1884.66 0.616433 0.671989 3 2.33333 1
0.290909 2 0 0 0 7 3 0 3 2505.29 0.861968 0.593715 9 2.11111 1
0.290909 2 0 2 0 6 4 0 0 0 0 0 0 0 1
0.290909 2 0 2 0 1 1 0 2 20.5771 0.761371 0.770074 5 2 2
0.290909 2 2 3 1 18 3 0 2 177.829 0.453938 0.453938 1 2 2
0.290909 2 2 3 0 13 3 0 0 0 0 0 0 0 1
0.290909 2 2 3 0 3 2 0 2 2026.26 0.70249 0.70249 1 2 1
0.290909 2 1 2 0 6 4 0 3 1229.73 0.980349 0.792419 13 2.07692 1
0.290909 2 1 3 0 6 4 0 0 0 0 0 0 0 1
0.290909 2 1 3 0 6 4 0 3 1284.5 0.546453 0.803608 3 2.66667 1
0.290909 2 1 3 0 1 1 0 3 2290.66 0.722141 0.694311 4 2.25 1
0.290909 2 0 2 0 1 1 0 0 0 0 0 0 0 1
0.290909 2 0 3 0 1 1 0 2 2857.45 0.793448 0.793448 1 2 1
0.290909 2 0 2 0 1 1 0 2 1.43819 0.66197 0.66197 1 2 2
0.290909 2 0 0 0 6 4 0 2 34.741 0.704265 0.638761 8 2 1
0.290909 2 0 0 0 1 1 0 0 0 0 0 0 0 1
0.290909 2 0 0 0 4 3 0 3 2103.01 0.926387 0.632954 4 2.5 1
0.290909 2 0 0 0 3 2 0 3 758.735 0.184639 0.422846 2 2.5 1
0.290909 1 2 2 0 3 2 0 3 1347.19 0.177798 0.527596 2 3 1
0.290909 1 2 3 0 4 3 0 3 404.535 0.151641 0.527175 9 2.22222 1
0.290909 1 2 0 2 13 3 0 0 0 0 0 0 0 1
0.290909 1 2 3 0 1 1 0 2 8.42153 0.962229 0.59201 2 2 1
0.309091 0 1 2 0 7 3 0 4 6050.26 0.625984 0.650893 17 2.47059 1
0.309091 0 1 3 0 2 3 0 3 179.938 0.928044 0.532572 9 2.22222 1
0.309091 0 0 3 0 4 3 0 0 0 0 0 0 0 2
0.309091 0 0 0 0 1 1 0 2 3963.04 0.802721 0.802721 1 2 1
0.309091 0 2 1 0 3 2 0 0 0 0 0 0 0 1
0.309091 0 2 3 0 11 5 0 0 0 0 0 0 0 1
0.309091 0 2 0 0 3 2 0 3 4443.26 0.764709 0.607512 3 2.33333 1
0.309091 0 1 0 1 10 3 0 3 421.033 0.815283 0.655682 18 2.05556 2
0.309091 0 1 3 0 1 1 0 3 418.633 0.85215 0.681705 17 2.05882 1
0.309091 0 0 3 0 8 2 0 2 13.7944 0.644001 0.644001 1 2 2
0.309091 0 0 0 0 1 1 0 2 1355.6 0.757261 0.755934 3 2 1
0.309091 0 0 3 0 4 3 0 0 0 0 0 0 0 2
0.309091 0 2 1 0 4 3 0 3 3130.92 0.943964 0.943964 1 3 1
0.309091 0 2 2 0 2 3 0 0 0 0 0 0 0 2
0.309091 0 0 3 0 1 1 1 2 3600.84 0.502349 0.502349 1 2 1
0.309091 0 0 3 1 7 3 1 0 0 0 0 0 0 2
0.309091 0 0 2 0 3 2 0 3 3564.04 0.80444 0.662944 4 2.5 2
0.309091 3 2 0 1 3 2 0 0 0 0 0 0 0 2
0.309091 3 1 3 0 6 4 0 3 554.531 0.914407 0.684261 4 2.25 1
0.309091 3 0 0 0 1 1 0 2 1083.09 0.201602 0.201602 1 2 1
0.309091 3 0 1 0 3 2 0 0 0 0 0 0 0 1
0.309091 3 2 2 0 6 4 0 0 0 0 0 0 0 1
0.309091 3 0 3 0 6 4 0 0 0 0 0 0 0 1
0.309091 3 0 2 0 3 2 0 2 3560.31 0.72113 0.72113 1 2 1
0.309091 3 2 0 0 7 3 0 0 0 0 0 0 0 1
0.309091 3 2 0 0 1 1 0 3 3202.32 0.202071 0.485422 2 2.5 1
0.309091 3 2 0 0 6 4 0 2 704.283 0.587921 0.528428 3 2 1
0.309091 3 1 1 0 3 2 0 4 1338.23 0.867523 0.711922 3 2.66667 1
0.309091 3 0 1 0 5 3 2 0 0 0 0 0 0 2
0.309091 3 0 2 0 7 3 0 0 0 0 0 0 0 1
0.309091 3 0 2 0 1 1 0 2 1115.28 0.70153 0.70153 1 2 1
0.309091 3 0 1 1 18 3 0 2 840.078 0.727907 0.497488 4 2 2
0.309091 3 0 2 0 1 1 0 3 6278.94 0.903638 0.748697 9 2.22222 1
0.309091 2 2 2 0 3 2 0 2 4450.8 0.107676 0.464216 2 2 1
0.309091 2 2 3 0 3 2 0 3 374.797 0.743478 0.67192 11 2.18182 1
0.309091 2 2 3 2 4 3 0 2 2716.18 0.900637 0.900637 1 2 2
0.309091 2 1 2 0 6 4 0 0 0 0 0 0 0 1
0.309091 2 1 3 0 2 3 0 0 0 0 0 0 0 1
0.309091 2 1 0 0 5 3 0 3 4647.18 0.100543 0.527529 4 2.25 2
0.309091 2 1 2 0 12 5 0 0 0 0 0 0 0 1
0.309091 2 1 1 0 3 2 0 0 0 0 0 0 0 1
0.309091 2 0 3 0 3 2 0 2 1472.71 0.629243 0.728732 3 2 1
0.309091 2 0 3 0 3 2 0 3 3036.98 0.440459 0.440459 1 3 1
0.309091 2 0 0 0 3 2 0 0 0 0 0 0 0 2
0.309091 2 2 2 0 7 3 0 0 0 0 0 0 0 1
0.309091 2 2 2 0 1 1 0 0 0 0 0 0 0 1
0.309091 2 2 3 0 3 2 0 3 2982.3 0.47245 0.47245 1 3 1
0.309091 2 2 1 0 2 3 0 0 0 0 0 0 0 2
0.309091 2 2 3 1 4 3 0 4 194.01 0.576075 0.576075 1 4 1
0.309091 2 2 0 0 3 2 0 3 215.029 0.790192 0.790192 1 3 1
0.309091 2 2 2 0 3 2 0 3 1317.79 0.638391 0.683732 10 2.1 1
0.309091 2 2 0 0 1 1 0 2 486.825 0.775018 0.775018 1 2 1
0.309091 2 1 1 0 12 5 0 0 0 0 0 0 0 1
0.309091 2 1 1 0 7 3 0 2 1178.05 0.776981 0.847224 4 2 1
0.309091 2 1 1 0 12 5 0 3 1305.24 0.648358 0.797558 5 2.4 1
0.309091 2 0 3 1 7 3 0 2 3459.06 0.575389 0.575389 1 2 1
0.309091 1 0 2 0 3 2 0 0 0 0 0 0 0 1
0.309091 1 2 2 0 11 5 0 2 827.268 0.728533 0.728533 1 2 1
0.309091 1 2 2 0 13 3 0 3 147.736 0.787754 0.787754 1 3 1
0.309091 1 2 0 0 13 3 0 3 1271.9 0.570322 0.637433 6 2.16667 2
0.309091 1 1 3 1 2 3 0 2 685.942 0.582278 0.667633 3 2 2
0.309091 1 1 3 0 6 4 0 2 149.062 0.662632 0.434842 2 2 1
0.309091 1 0 3 0 4 3 0 2 1171.89 0.962621 0.962621 1 2 2
0.309091 1 1 3 0 7 3 0 2 551.065 0.884659 0.884659 1 2 1
0.309091 1 1 3 0 6 4 0 2 1032.01 0.875007 0.612437 3 2 1
0.309091 1 1 3 0 12 5 0 0 0 0 0 0 0 1
0.309091 1 0 0 0 1 1 0 4 53.9583 0.80157 0.363392 21 2.14286 1
0.309091 1 0 3 0 4 3 0 2 1029.91 0.1855 0.1855 1 2 1
0.309091 1 0 3 0 1 1 0 3 5662.77 0.371147 0.744454 3 2.33333 1
0.309091 0 2 2 0 1 1 0 0 0 0 0 0 0 1
0.309091 0 2 2 0 6 4 0 3 2094.02 0.389931 0.389931 1 3 1
0.309091 0 2 3 0 11 5 0 2 4195.84 0.80993 0.80993 1 2 1
0.309091 0 2 3 0 4 3 0 0 0 0 0 0 0 1
0.309091 0 2 1 0 1 1 0 3 3685.66 0.773535 0.863934 2 2.5 1
0.309091 0 1 0 1 10 3 0 0 0 0 0 0 0 2
0.309091 0 1 0 0 7 3 0 2 0.534028 0.288112 0.641312 3 2 1
0.309091 0 1 3 2 7 3 0 2 2660.98 0.804475 0.804475 1 2 1
0.327273 0 2 2 0 3 2 0 0 0 0 0 0 0 1
0.327273 0 0 3 0 13 3 0 0 0 0 0 0 0 2
0.327273 0 0 3 0 1 1 0 2 1455.52 0.645395 0.732082 2 2 1
0.327273 0 0 0 0 1 1 0 3 3036.51 0.818851 0.875005 7 2.14286 1
0.327273 0 2 3 0 9 2 0 4 92.4604 0.961727 0.682838 5 2.8 1
0.327273 0 2 3 0 2 3 0 3 1078.3 0.756515 0.826529 6 2.5 2
0.327273 0 2 3 0 2 3 0 0 0 0 0 0 0 2
0.327273 0 1 2 0 11 5 0 0 0 0 0 0 0 1
0.327273 0 1 2 0 18 3 0 0 0 0 0 0 0 1
0.327273 0 1 1 1 2 3 0 0 0 0 0 0 0 1
0.327273 0 0 0 0 3 2 0 0 0 0 0 0 0 2
0.327273 0 0 1 0 1 1 0 2 49.5646 0.571852 0.571852 1 2 2
0.327273 0 0 0 0 1 1 0 3 3573.5 0.779441 0.779441 1 3 1
0.327273 3 2 0 1 2 3 1 3 1717.23 0.0669961 0.33581 5 2.4 2
0.327273 3 2 2 0 4 3 0 3 1724.42 0.690449 0.468685 3 2.66667 1
0.327273 3 2 0 1 4 3 0 0 0 0 0 0 0 2
0.327273 3 2 1 0 2 3 0 3 583.56 0.403746 0.61014 2 2.5 1
0.327273 3 1 2 0 7 3 0 2 779.924 0.33937 0.69954 3 2 1
0.327273 3 1 0 1 13 3 0 0 0 0 0 0 0 1
0.327273 3 0 0 0 3 2 0 0 0 0 0 0 0 1
0.327273 3 0 0 1 7 3 0 2 162.322 0.780529 0.884437 2 2 2
0.327273 3 0 2 0 3 2 0 3 109.24 0.751587 0.581052 4 2.25 1
0.327273 3 0 3 1 5 3 0 0 0 0 0 0 0 2
0.327273 3 2 3 1 5 3 0 4 38.6208 0.841779 0.712792 2 3.5 2
0.327273 3 2 3 0 10 3 0 0 0 0 0 0 0 1
0.327273 3 2 2 0 6 4 0 3 5986.92 0.136656 0.34389 2 2.5 1
0.327273 3 2 2 0 7 3 0 0 0 0 0 0 0 1
0.327273 3 2 0 0 5 3 0 4 29.8951 0.47377 0.576462 3 2.66667 2
0.327273 3 1 2 0 6 4 0 0 0 0 0 0 0 1
0.327273 3 1 3 0 6 4 0 0 0 0 0 0 0 1
0.327273 3 1 2 0 7 3 1 2 1.57778 0.274276 0.62947 2 2 1
0.327273 3 1 1 0 5 3 1 0 0 0 0 0 0 1
0.327273 3 1 3 0 5 3 0 0 0 0 0 0 0 1
0.327273 3 1 0 0 6 4 0 3 3816.74 0.861053 0.445877 2 2.5 1
0.327273 3 1 3 0 5 3 0 2 592.173 0.650202 0.650202 1 2 1
0.327273 3 1 3 0 5 3 0 2 775.333 0.763526 0.763526 1 2 1
0.327273 3 1 1 0 5 3 0 0 0 0 0 0 0 1
0.327273 3 1 2 0 11 5 0 2 288.169 0.468053 0.468053 1 2 2
0.327273 3 1 0 1 5 3 0 2 1697.51 0.761316 0.761316 1 2 2
0.327273 3 2 1 0 7 3 0 0 0 0 0 0 0 2
0.327273 3 2 2 0 7 3 0 0 0 0 0 0 0 1
0.327273 3 2 1 0 3 2 0 2 1986.63 0.931853 0.81652 3 2 2
0.327273 3 2 1 0 6 4 0 0 0 0 0 0 0 1
0.327273 3 0 1 0 3 2 0 0 0 0 0 0 0 2
0.327273 3 0 0 0 6 4 0 0 0 0 0 0 0 1
0.327273 3 0 3 0 7 3 0 2 378.273 0.774053 0.766793 3 2 1
0.327273 2 2 0 0 7 3 0 0 0 0 0 0 0 1
0.327273 2 1 0 0 6 4 0 0 0 0 0 0 0 1
0.327273 2 1 0 0 8 2 1 0 0 0 0 0 0 1
0.327273 2 1 0 0 6 4 0 2 1788.13 0.542808 0.542808 1 2 1
0.327273 2 0 0 0 3 2 0 3 5987.61 0.924161 0.872746 2 2.5 1
0.327273 2 0 1 1 2 3 0 0 0 0 0 0 0 2
0.327273 2 2 1 0 3 2 0 2 548.082 0.96268 0.847879 4 2 1
0.327273 2 1 2 0 3 2 0 4 1360.33 0.357786 0.613975 4 2.75 1
0.327273 2 1 2 0 3 2 0 2 6020.25 0.684923 0.684923 1 2 1
0.327273 2 1 2 0 3 2 0 2 489.492 0.796386 0.743927 2 2 1
0.327273 2 1 1 0 3 2 0 2 10.1493 0.48512 0.48512 1 2 2
0.327273 2 0 0 0 11 5 0 0 0 0 0 0 0 1
0.327273 2 0 0 0 6 4 0 2 1558.9 0.789055 0.703413 2 2 1
0.327273 2 0 3 0 3 2 0 0 0 0 0 0 0 1
0.327273 2 0 0 0 6 4 0 0 0 0 0 0 0 1
0.327273 2 2 0 0 3 2 0 4 521.817 0.228102 0.714175 12 2.16667 1
0.327273 2 2 2 0 7 3 1 3 3210.72 0.686976 0.732309 3 2.33333 1
0.327273 2 1 3 0 7 3 0 3 155.032 0.881545 0.881545 1 3 1
0.327273 2 1 1 0 1 1 0 2 2782.92 0.422013 0.422013 1 2 1
0.327273 2 1 0 0 2 3 0 3 3762.67 0.957335 0.957335 1 3 2
0.327273 2 0 3 0 3 2 0 0 0 0 0 0 0 1
0.327273 1 2 2 0 6 4 0 0 0 0 0 0 0 1
0.327273 1 2 2 0 7 3 0 3 5763.55 0.929771 0.681153 2 2.5 1
0.327273 1 2 3 0 3 2 0 0 0 0 0 0 0 1
0.327273 1 2 0 0 6 4 0 3 2958.1 0.977674 0.748942 4 2.25 1
0.327273 1 1 0 0 6 4 0 3 1113.63 0.526397 0.527074 12 2.16667 1
0.327273 1 1 0 0 1 1 1 2 682.567 0.348233 0.667383 3 2 2
0.327273 1 1 2 0 6 4 0 0 0 0 0 0 0 1
0.327273 1 0 2 0 8 2 0 0 0 0 0 0 0 1
0.327273 1 0 1 0 1 1 3 3 774.027 0.884415 0.753994 2 2.5 2
0.327273 1 2 3 0 3 2 0 0 0 0 0 0 0 1
0.327273 1 1 2 0 1 1 0 3 3213.43 0.993344 0.993344 1 3 1
0.327273 1 1 2 0 1 1 0 0 0 0 0 0 0 1
0.327273 1 1 1 0 6 4 0 0 0 0 0 0 0 1
0.327273 1 1 0 0 3 2 0 2 1643.41 0.650779 0.650779 1 2 1
0.327273 1 1 3 0 6 4 0 2 850.36 0.447365 0.521084 3 2 1
0.327273 1 0 1 0 6 4 0 2 4790.34 0.422942 0.422942 1 2 1
0.327273 1 0 1 1 7 3 0 4 1243.11 0.137647 0.691223 4 2.5 1
0.327273 1 1 2 0 6 4 0 2 2704.99 0.994173 0.994173 1 2 1
0.327273 1 0 0 0 6 4 0 3 2320.33 0.968798 0.761762 4 2.25 1
0.327273 1 0 3 0 11 5 0 0 0 0 0 0 0 2
0.327273 0 2 2 0 3 2 0 3 2009.11 0.444435 0.638291 2 3 1
0.327273 0 1 0 1 4 3 0 3 630.722 0.793739 0.605803 6 2.5 2
0.327273 0 0 0 0 1 1 0 2 4026.36 0.680967 0.680967 1 2 1
0.327273 0 0 3 1 13 3 1 2 751.783 0.898017 0.898017 1 2 1
0.327273 0 2 1 1 2 3 0 3 625.124 0.299637 0.619228 5 2.2 2
0.345455 3 2 2 0 3 2 0 0 0 0 0 0 0 1
0.345455 3 2 0 1 3 2 0 0 0 0 0 0 0 1
0.345455 3 2 0 0 4 3 0 3 629.71 0.230285 0.481214 5 2.4 1
0.345455 3 2 2 0 22 5 0 3 303.637 0.756429 0.719101 4 2.75 2
0.345455 3 2 0 0 3 2 3 0 0 0 0 0 0 1
0.345455 3 1 1 0 1 1 0 0 0 0 0 0 0 1
0.345455 3 1 0 0 1 1 0 2 1009.68 0.436761 0.391005 2 2 1
0.345455 3 0 3 0 2 3 0 2 104.493 0.170388 0.220572 2 2 1
0.345455 3 0 1 0 1 1 0 2 528.841 0.958832 0.958832 1 2 1
0.345455 3 0 3 0 3 2 0 3 438.4 0.635595 0.635595 1 3 1
0.345455 3 2 2 2 18 3 0 0 0 0 0 0 0 2
0.345455 3 2 3 0 6 4 0 0 0 0 0 0 0 1
0.345455 3 1 3 0 3 2 0 3 2783.8 0.490515 0.776693 4 2.5 1
0.345455 3 1 3 0 6 4 1 0 0 0 0 0 0 1
0.345455 3 1 2 1 2 3 0 5 4043.81 0.31688 0.465482 7 2.42857 2
0.345455 3 1 2 0 3 2 0 2 1911.2 0.355656 0.355656 1 2 1
0.345455 3 1 2 0 7 3 0 0 0 0 0 0 0 1
0.345455 3 0 3 0 13 3 0 0 0 0 0 0 0 1
0.345455 2 2 3 0 5 3 0 2 0.15 0.548778 0.548778 1 2 1
0.345455 2 2 2 0 5 3 0 2 1165.93 0.657236 0.657236 1 2 1
0.345455 2 2 0 0 2 3 0 3 2347.8 0.782459 0.751944 3 2.33333 2
0.345455 2 2 3 0 5 3 1 0 0 0 0 0 0 2
0.345455 2 2 2 0 13 3 0 0 0 0 0 0 0 2
0.345455 2 2 2 0 3 2 0 2 2948.84 0.778281 0.735264 2 2 2
0.345455 2 2 3 0 7 3 0 2 1670.65 0.0828081 0.443349 4 2 1
0.345455 2 2 2 0 4 3 2 0 0 0 0 0 0 1
0.345455 2 1 2 0 7 3 0 3 3773.9 0.156888 0.641268 4 2.25 1
0.345455 2 1 2 0 1 1 0 0 0 0 0 0 0 1
0.345455 2 1 1 0 1 1 0 2 996.515 0.755629 0.566228 4 2 1
0.345455 2 1 3 0 6 4 1 0 0 0 0 0 0 1
0.345455 2 0 1 0 6 4 1 3 2867.65 0.942965 0.647472 6 2.33333 1
0.345455 2 0 3 0 6 4 0 2 4785.58 0.0698821 0.0698821 1 2 1
0.345455 2 0 2 0 3 2 0 0 0 0 0 0 0 1
0.345455 2 0 3 0 3 2 0 0 0 0 0 0 0 1
0.345455 2 0 3 0 9 2 0 2 474.907 0.681605 0.812515 5 2 1
0.345455 2 0 0 0 3 2 0 3 6430.71 0.659067 0.825 9 2.11111 1
0.345455 2 0 0 0 6 4 0 0 0 0 0 0 0 1
0.345455 2 2 1 0 1 1 0 2 1668.4 0.562632 0.730077 6 2 1
0.345455 2 2 0 0 3 2 0 2 54.1146 0.232802 0.301779 2 2 1
0.345455 2 2 3 0 1 1 0 2 28.4958 0.993321 0.931382 2 2 1
0.345455 2 1 2 0 6 4 0 3 1533.09 0.473297 0.434181 13 2.07692 1
0.345455 2 1 3 0 1 1 0 2 3831.47 0.475671 0.475671 1 2 1
0.345455 2 1 0 1 18 3 0 2 5565.8 0.979005 0.979005 1 2 2
0.345455 2 0 0 0 3 2 0 0 0 0 0 0 0 1
0.345455 2 0 1 0 7 3 0 2 1511.43 0.487866 0.409333 2 2 1
0.345455 2 0 0 2 7 3 0 0 0 0 0 0 0 1
0.345455 2 2 1 2 4 3 0 0 0 0 0 0 0 1
