12
1693
0.836364 0 0 0 0.034249 0.250717 0 3 7 0 3 0 2
0.836364 0 0 0 0.367025 0.215791 1 3 13 0 3 0 2
0.836364 3 2 3 0.354941 0.225739 0 3 2 0 3 0 2
0.836364 3 2 1 0.03492 0.232886 0 3 1 0 1 0 2
0.836364 3 2 3 0.385375 0.438134 1 3 2 1 3 0 2
0.836364 3 1 2 0.354244 0.264485 1 3 2 0 3 0 2
0.836364 3 1 3 0.345474 0.261679 0 3 12 0 5 0 2
0.836364 3 1 3 0.410234 0.227186 0 3 2 0 3 0 2
0.836364 3 1 0 0.034806 0.257157 0 3 12 0 5 0 2
0.836364 3 1 3 0.410213 0.226836 1 3 2 0 3 0 2
0.836364 3 0 1 0.351821 0.250128 0 3 12 1 5 0 2
0.836364 3 0 2 0.410726 0.022673 0 3 12 0 5 0 2
0.836364 3 0 0 0.428375 0.184742 0 3 11 0 5 0 2
0.836364 3 0 0 0.418543 0.198885 0 3 1 0 1 0 2
0.836364 3 0 2 0.408388 0.342515 2 3 4 0 3 0 2
0.836364 3 0 2 0.364071 0.263599 0 3 2 0 3 0 2
0.836364 3 2 0 0.349927 0.266243 0 3 19 0 5 0 2
0.836364 3 2 2 0.443875 0.395642 0 3 8 0 2 0 2
0.836364 3 2 3 0.399843 0.197289 0 3 3 0 2 0 2
0.836364 3 2 3 0.389244 0.221115 0 3 1 1 1 0 2
0.836364 3 2 0 0.039795 0.286703 0 3 1 0 1 0 2
0.836364 3 2 3 0.383878 0.420434 0 3 8 1 2 0 2
0.836364 3 1 1 0.398594 0.205511 0 3 8 0 2 0 2
0.836364 3 1 3 0.397758 0.020602 0 3 8 0 2 0 2
0.836364 3 1 1 0.397218 0.205605 1 3 1 0 1 0 2
0.836364 3 1 3 0.360904 0.305099 0 3 3 0 2 0 2
0.836364 3 1 2 0.384081 0.219247 0 3 1 0 1 0 2
0.836364 3 1 3 0.386582 0.435281 1 3 2 0 3 0 2
0.836364 3 1 3 0.349643 0.232281 0 3 4 0 3 0 2
0.836364 3 1 3 0.379179 0.269551 0 3 8 1 2 0 2
0.836364 3 1 2 0.039806 0.206276 0 3 8 1 2 1 2
0.836364 3 1 2 0.397848 0.206133 0 3 8 1 2 1 2
0.836364 3 1 2 0.03977 0.206323 0 3 8 0 2 0 2
0.836364 3 1 1 0.039744 0.207218 0 3 1 0 1 0 2
0.836364 3 1 1 0.408673 0.309044 0 3 8 1 2 0 2
0.836364 3 1 0 0.397853 0.206645 0 3 8 1 2 0 2
0.836364 3 1 0 0.397682 0.207164 0 3 8 1 2 0 2
0.836364 3 1 0 0.398066 0.206632 0 3 8 1 2 0 2
0.836364 3 1 0 0.398453 0.020644 0 3 8 1 2 0 2
0.836364 3 1 0 0.397536 0.206496 0 3 8 1 2 0 2
0.836364 3 1 3 0.03974 0.207143 0 3 8 1 2 0 2
0.836364 3 1 3 0.397864 0.0206 0 4 8 1 2 0 2
0.836364 3 1 3 0.397478 0.206335 0 4 8 1 2 0 2
0.836364 3 1 3 0.039752 0.020696 0 3 8 1 2 0 2
0.836364 3 1 3 0.398073 0.206096 0 3 8 1 2 0 2
0.836364 3 1 3 0.039768 0.020702 0 3 8 1 2 0 2
0.836364 3 1 3 0.397251 0.207046 0 3 8 1 2 0 2
0.836364 3 1 3 0.397278 0.206382 0 3 8 1 2 0 2
0.836364 3 1 3 0.398071 0.205924 0 4 8 1 2 0 2
0.836364 3 1 3 0.397659 0.207143 0 4 8 1 2 0 2
0.836364 3 1 3 0.397649 0.206728 0 3 8 1 2 0 2
0.836364 3 1 3 0.397027 0.206977 0 3 8 1 2 0 2
0.836364 3 1 3 0.397235 0.206628 0 3 8 1 2 0 2
0.836364 3 1 2 0.397497 0.207396 0 3 8 1 2 0 2
0.836364 3 1 2 0.039799 0.206839 0 3 8 1 2 0 2
0.836364 3 1 2 0.397657 0.207978 0 3 8 0 2 0 2
0.836364 3 1 0 0.398063 0.206463 0 4 20 0 5 0 2
0.836364 3 1 0 0.422088 0.307242 0 4 2 0 3 0 2
0.836364 3 1 3 0.347273 0.265171 0 3 1 1 1 0 2
0.836364 3 1 3 0.389237 0.276505 0 3 1 0 1 0 1
0.836364 3 1 0 0.389898 0.277693 0 2 3 0 2 0 2
0.836364 3 0 3 0.383632 0.218896 0 3 12 0 5 0 2
0.836364 3 0 3 0.410245 0.226728 0 3 2 0 3 0 1
0.836364 3 0 0 0.349866 0.249096 0 2 12 0 5 0 1
0.836364 3 0 3 0.420193 0.215402 0 2 7 0 3 0 2
0.836364 3 0 2 0.037716 0.211372 0 3 12 0 5 0 2
0.836364 3 2 3 0.424892 0.191307 0 3 2 0 3 0 2
0.836364 3 2 3 0.347274 0.247942 0 3 6 0 4 0 2
0.836364 3 2 0 0.03953 0.0241 0 3 1 0 1 1 2
0.836364 3 2 0 0.379398 0.291875 1 3 7 0 3 0 2
0.836364 3 2 2 0.367738 0.021912 2 4 4 0 3 0 2
0.836364 3 2 2 0.363888 0.276141 0 4 3 0 2 0 2
0.836364 3 2 0 0.390404 0.222902 0 3 7 0 3 0 1
0.836364 3 2 2 0.03647 0.02207 0 2 20 0 5 0 2
0.836364 3 2 2 0.042556 0.409136 0 3 10 0 3 0 2
0.836364 3 1 3 0.351678 0.315595 0 3 3 1 2 0 2
0.836364 3 1 0 0.382092 0.203479 0 3 3 0 2 0 2
0.836364 3 1 3 0.038879 0.023349 0 3 5 0 3 0 2
0.836364 3 1 3 0.378903 0.201525 0 3 12 0 5 0 1
0.836364 3 1 0 0.04203 0.02147 0 2 7 0 3 0 2
0.836364 3 1 2 0.377297 0.211039 0 3 12 1 5 0 1
0.836364 3 1 1 0.041993 0.214464 0 2 12 0 5 0 1
0.836364 3 1 0 0.04202 0.02149 0 2 1 1 1 0 2
0.836364 3 1 0 0.388007 0.277023 0 3 1 1 1 0 2
0.836364 3 1 0 0.388686 0.277178 0 3 1 0 1 0 2
0.836364 3 1 1 0.038901 0.027747 0 3 12 1 5 0 2
0.836364 3 1 0 0.420081 0.214876 0 4 12 0 5 0 2
0.836364 3 0 2 0.042 0.02151 3 3 4 1 3 0 2
0.836364 3 0 0 0.368658 0.256026 1 3 4 0 3 0 2
0.836364 3 0 2 0.362549 0.028239 0 3 7 0 3 1 2
0.836364 3 0 2 0.362312 0.212122 0 3 1 0 1 1 1
0.836364 3 0 0 0.393015 0.363162 0 2 3 0 2 0 2
0.836364 2 2 3 0.384603 0.020591 0 3 11 0 5 0 2
0.836364 2 2 0 0.041287 0.020396 1 3 13 0 3 0 2
0.836364 2 2 1 0.360656 0.209341 0 3 6 0 4 0 2
0.836364 2 2 0 0.385878 0.245574 0 3 1 0 1 0 2
0.836364 2 2 3 0.038747 0.043106 1 3 4 0 3 0 1
0.836364 2 1 3 0.362488 0.284499 0 2 1 0 1 0 2
0.836364 2 1 1 0.038629 0.380224 0 3 4 0 3 0 2
0.836364 2 0 2 0.350952 0.270396 1 3 10 0 3 0 2
0.836364 2 0 0 0.352854 0.316249 0 3 3 0 2 0 2
0.836364 2 0 2 0.406532 0.234108 0 3 1 0 1 1 2
0.836364 2 2 2 0.403368 0.333082 0 3 13 0 3 0 2
0.836364 2 2 2 0.352967 0.229303 0 4 14 0 6 0 2
0.836364 2 2 0 0.352548 0.390853 0 3 20 0 5 0 2
0.836364 2 2 2 0.042947 0.409144 0 3 8 0 2 0 2
0.836364 2 2 3 0.391781 0.208726 0 3 10 0 3 0 2
0.836364 2 2 2 0.354101 0.314741 0 3 8 0 2 0 2
0.836364 2 2 2 0.391605 0.208982 0 3 14 0 6 0 2
0.836364 2 2 2 0.346621 0.382693 0 3 3 0 2 0 2
0.836364 2 2 3 0.038298 0.204632 0 3 20 0 5 0 2
0.836364 2 2 2 0.423383 0.352107 0 3 19 0 5 0 2
0.836364 2 1 0 0.412971 0.442903 0 3 1 0 1 0 2
0.836364 2 1 2 0.407118 0.02918 0 3 7 0 3 0 2
0.836364 2 1 2 0.361851 0.217639 1 3 10 0 3 0 2
0.836364 2 1 0 0.359119 0.311442 0 3 19 0 5 0 2
0.836364 2 1 3 0.414162 0.441707 0 3 9 0 2 0 2
0.836364 2 0 0 0.411702 0.238324 2 3 1 0 1 0 2
0.836364 2 0 0 0.368868 0.305419 0 3 10 0 3 0 1
0.836364 2 2 0 0.03462 0.03301 0 2 3 0 2 0 2
0.836364 2 2 3 0.039816 0.021156 0 3 2 1 3 0 2
0.836364 2 2 3 0.342381 0.263977 0 3 2 0 3 0 2
0.836364 2 2 0 0.341954 0.264468 0 3 1 0 1 0 2
0.836364 2 2 0 0.407032 0.292147 1 3 18 0 3 0 2
0.836364 2 2 0 0.339336 0.250993 0 3 1 0 1 0 2
0.836364 2 1 2 0.03939 0.04073 0 3 2 1 3 0 2
0.836364 2 1 3 0.356257 0.265554 1 3 2 0 3 0 2
0.836364 2 1 0 0.347415 0.240921 0 3 6 0 4 0 2
0.836364 2 0 2 0.039228 0.023739 0 3 1 0 1 0 2
0.836364 2 0 3 0.390702 0.408564 0 3 12 0 5 0 2
0.836364 2 0 0 0.444626 0.216239 0 3 1 0 1 0 2
0.836364 2 0 2 0.402627 0.029146 0 3 10 0 3 0 2
0.836364 2 0 1 0.354342 0.316157 0 3 2 0 3 0 2
0.836364 2 0 2 0.345511 0.238872 0 3 6 0 4 1 2
0.836364 2 0 3 0.386092 0.026702 0 3 2 0 3 0 2
0.836364 2 0 2 0.341319 0.026125 0 3 3 0 2 0 2
0.836364 2 0 3 0.381924 0.020307 0 3 2 0 3 0 2
0.836364 2 0 3 0.355428 0.265208 0 3 10 0 3 0 2
0.836364 1 2 3 0.354542 0.031587 1 3 2 0 3 0 2
0.836364 1 2 3 0.345598 0.255178 0 3 7 1 3 0 2
0.836364 1 2 0 0.03757 0.02357 0 3 7 0 3 0 2
0.836364 1 2 0 0.379772 0.215622 0 3 2 0 3 0 2
0.836364 1 2 0 0.349521 0.262106 0 4 9 0 2 0 2
0.836364 1 2 0 0.416575 0.232547 0 3 3 0 2 0 2
0.836364 1 2 2 0.386271 0.228968 0 3 12 0 5 0 2
0.836364 1 2 2 0.412111 0.210831 0 3 11 0 5 0 2
0.836364 1 2 2 0.412253 0.209752 0 3 12 0 5 0 2
0.836364 1 2 2 0.412581 0.02102 0 3 3 1 2 0 2
0.836364 1 1 2 0.382069 0.218494 0 3 3 0 2 0 2
0.836364 1 1 2 0.380055 0.216215 0 3 6 0 4 0 2
0.836364 1 1 2 0.386367 0.244644 0 3 11 0 5 0 2
0.836364 1 1 0 0.402356 0.197003 0 3 3 1 2 0 2
0.836364 1 1 0 0.03926 0.022929 0 3 3 0 2 0 2
0.836364 1 1 3 0.038196 0.022553 0 3 7 1 3 0 2
0.836364 1 1 3 0.366373 0.227809 0 3 7 0 3 0 2
0.836364 1 1 3 0.366975 0.229068 0 3 10 1 3 0 2
0.836364 1 1 3 0.353974 0.316214 0 3 10 0 3 0 2
0.836364 1 0 2 0.349067 0.334927 0 3 3 1 2 0 1
0.836364 1 0 0 0.388475 0.236185 0 2 3 1 2 0 2
