@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE class {4.00,3.00,2.00,1.00,0.00}

@DATA
3.000000,1.000000,40.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.000000,20.000000,24.000000,0.000000,3.000000,15.000000,12.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,38.150680,23.752880,20.821501,60.391464,12.871500,0.000000,0.000000,10.000000,0.037947,0.974640,8.496305,16.750641,323.615540,331.782745,50061.937500,46788.066406,22.921499,58.568909,14.371500,0.000000,0.000000,0.000000,0.017025,1.158572,4.582052,8.217153,224.999893,241.189301,48929.988281,45745.375000,3.00
5.000000,1.000000,30.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.882999,23.767983,18.310501,72.401520,13.260500,0.200000,51.000000,90.000000,0.067722,0.581146,9.511088,12.722830,330.524200,334.885193,52297.968750,34589.539062,16.710501,70.460648,11.310500,0.000000,2.000000,75.000000,0.022420,0.562409,8.766573,14.118243,340.820892,340.640900,52297.968750,34589.539062,0.00
5.000000,1.000000,40.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,0.000000,24.000000,0.000000,5.000000,6.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.902590,23.751370,30.133499,43.973877,16.533499,0.000000,0.000000,0.000000,0.161118,2.394482,14.404499,23.857979,1.432063,5.194350,50243.492188,46800.000000,30.733500,43.443069,16.883499,0.000000,1.000000,25.000000,0.604875,2.501409,21.674870,29.091030,11.496537,12.144272,50011.550781,46773.964844,2.00
6.000000,1.000000,40.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.014520,23.689280,27.598499,42.308945,13.648499,0.000000,1.000000,48.000000,0.545744,2.129956,5.351785,7.968939,19.653913,18.435053,53079.800781,47777.773438,27.098499,43.850792,13.748500,0.200000,51.000000,40.000000,0.472734,2.013295,2.276840,3.758510,18.435053,16.699326,53079.800781,47777.773438,0.00
6.000000,1.000000,40.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,32.000000,2.000000,0.000000,3.000000,9.000000,1.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,38.124660,23.668630,21.253000,49.301968,10.203000,0.000000,0.000000,0.000000,0.171810,1.281151,15.517629,22.751316,3.990843,4.537695,53075.253906,47869.511719,17.503000,69.459015,11.853000,0.000000,0.000000,0.000000,0.012485,0.611339,6.287130,13.207634,336.370605,342.552704,53075.253906,47869.511719,2.00
6.000000,1.000000,40.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,22.000000,25.894499,41.836269,11.944500,0.000000,0.000000,14.000000,0.209515,1.943094,1.484318,1.938659,75.963730,68.198532,53336.222656,48597.402344,23.394499,47.158695,11.494499,0.000000,0.000000,3.000000,0.011577,1.520685,2.902413,4.693826,150.255203,122.471176,53336.222656,48597.402344,0.00
6.000000,1.000000,40.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,2.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.013272,23.613495,33.327000,33.856449,15.277000,0.000000,0.000000,1.000000,0.631794,3.387150,5.495161,6.638072,58.392544,49.398785,52719.773438,47433.257812,28.476999,50.563740,17.226999,0.000000,0.000000,8.000000,0.000000,1.920410,1.297998,3.976330,326.309906,354.805664,52719.773438,47433.257812,1.00
6.000000,1.000000,40.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.124660,23.668630,21.153000,80.184906,17.603001,0.000000,0.000000,1.000000,0.000817,0.497447,5.400000,7.235910,360.000000,5.710507,49320.292969,46116.542969,21.153000,80.184906,17.603001,0.000000,0.000000,1.000000,0.000817,0.497447,5.400000,7.235910,360.000000,5.710507,49320.292969,46116.542969,0.00
6.000000,1.000000,40.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,14.000000,0.000000,0.000000,2.000000,11.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.124660,23.668630,28.953001,32.002254,10.603000,0.000000,0.000000,7.000000,0.263726,2.716340,10.538843,15.484185,262.146790,268.667816,48929.988281,45745.375000,23.353001,54.463814,13.653000,0.000000,0.000000,0.000000,0.032862,1.307023,6.120000,14.205182,270.000000,278.746063,48929.988281,45745.375000,1.00
7.000000,1.000000,30.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.938260,23.479660,18.789000,83.523643,15.938999,0.000000,1.000000,33.000000,0.000000,0.357420,4.198285,5.991594,149.036316,147.264786,51461.558594,46800.000000,18.789000,83.523643,15.938999,0.000000,1.000000,33.000000,0.000000,0.357420,4.198285,5.991594,149.036316,147.264786,51461.558594,46800.000000,0.00
7.000000,1.000000,50.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,20.000000,15.000000,0.000000,5.000000,7.000000,9.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,37.938260,23.479660,29.639000,34.050385,12.139000,0.000000,0.000000,0.000000,0.569600,2.740524,16.575644,22.682856,357.510498,359.090637,44282.714844,40249.515625,24.338999,59.664246,15.988999,0.000000,0.000000,0.000000,0.000970,1.228165,2.276840,2.880000,18.435053,360.000000,44282.714844,40249.515625,2.00
8.000000,1.000000,40.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000,0.000000,0.000000,2.000000,8.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000871,23.634474,26.215000,35.874268,9.915000,0.000000,1.000000,20.000000,0.452999,2.183413,17.208603,23.587555,15.780828,15.945463,52805.042969,47301.269531,20.365000,58.719582,12.014999,0.000000,3.000000,88.000000,0.037034,0.987687,7.754637,11.609651,338.198517,352.875061,52805.042969,47301.269531,1.00
8.000000,1.000000,40.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.964280,23.619340,32.800499,30.787619,13.350500,0.000000,0.000000,6.000000,0.626683,3.441674,6.151683,6.696387,200.556122,216.253922,53199.023438,48070.156250,32.050499,32.859047,13.700500,0.000000,0.000000,17.000000,0.437432,3.200562,9.531505,11.966953,190.885483,201.161331,53199.023438,48070.156250,0.00
8.000000,1.000000,40.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,25.000000,10.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,37.964280,23.619340,32.150497,31.833967,13.300500,0.000000,0.000000,0.000000,0.786079,3.267895,22.007162,30.216421,15.172969,15.195304,52885.679688,47746.292969,26.150499,54.467331,16.250500,0.000000,0.000000,0.000000,0.049541,1.543877,7.421590,15.459054,320.906128,332.241547,52885.679688,47746.292969,1.00
