15
632
222.2 29 1 0 0 1 1 0 1 0 0 0 1 4.4 0 6
10 37 0 0 0 0 0 0 0 0 0 1 2 4.05 0.45 5
17.4 34 1 0 0 0 0 0 0 0 0 0 3 3.96667 0.262467 7
20.4 18 0 0 1 1 0 0 0 0 0 0 5 3.26 1.13596 5
10 46 1 1 0 1 0 0 0 0 0 0 3 3.46667 0.713364 5
118.5 68 1 0 0 1 0 0 0 0 0 0 2 3.4 0.1 5
8 12 0 0 0 0 0 0 0 0 0 0 19 2.20526 0.56052 5
117.4 8 1 0 0 1 0 0 0 0 0 0 5 3.86 1.04231 5
22.5 34 1 0 0 1 0 0 0 0 0 0 4 3.575 0.675925 5
10 65 0 0 0 0 0 0 0 0 0 1 1 2.6 0 6
97 66 0 0 0 0 0 0 0 0 0 0 1 1.9 0 5
44.8 26 1 0 0 0 0 0 0 0 0 0 1 2.6 0 5
17.7 34 1 0 0 0 0 0 0 0 0 0 2 3.85 0.25 5
33 34 1 0 0 0 0 0 0 0 0 0 7 4.17143 0.589708 5
10 73 0 0 0 0 0 0 0 0 0 0 1 2.6 0 5
17.1 26 1 0 0 0 0 0 0 0 0 0 3 3.76667 0.0942809 5
28.9 29 1 0 0 1 1 0 1 0 0 0 3 4 0.282843 6
15 34 1 0 0 0 0 0 0 0 0 0 2 4.55 0.25 5
15 34 1 0 0 0 0 0 0 0 0 0 2 4.7 0.1 5
33 54 1 0 0 1 0 0 0 0 0 1 1 4 0 5
10 65 0 0 0 0 0 0 0 0 0 1 1 2.2 0 5
29.6 34 1 0 0 0 0 0 0 0 0 0 1 3.7 0 5
14.1 31 0 0 0 0 0 0 1 0 0 0 1 2.2 0 6
10.1 14 0 0 0 0 0 0 0 0 0 0 1 0.5 0 5
9.1 14 0 0 0 0 0 0 0 0 0 0 1 4.7 0 5
286.3 34 1 0 0 0 0 0 0 0 0 0 1 4.4 0 5
0 71 1 0 0 0 0 0 0 0 0 0 2 4.15 0.35 5
47.6 41 1 0 0 1 0 0 0 0 0 0 1 3.1 0 5
173 26 1 0 0 0 0 0 0 0 0 0 1 3.9 0 5
28.3 56 1 0 0 1 0 0 0 0 0 0 15 3.98 0.507543 7
551.9 64 0 0 0 0 0 0 0 0 0 0 1 3.5 0 6
36.4 41 1 0 0 0 0 0 0 0 0 0 1 3 0 5
9 30 0 0 0 0 0 0 0 0 0 0 1 3 0 6
123.7 64 1 0 0 0 0 0 0 0 0 0 3 3.33333 0.942809 5
60 34 1 1 0 1 1 0 0 0 0 0 2 3.9 0.3 5
225.1 8 1 0 0 1 0 0 0 0 0 0 4 3.6 0.223607 5
10 32 0 0 0 0 0 0 0 0 0 1 1 3.1 0 5
10 32 0 0 0 0 0 0 0 0 0 1 3 3.1 0.355903 6
26.3 64 0 0 0 0 0 0 0 0 0 0 1 2.5 0 5
14.4 30 0 0 0 0 0 0 0 0 0 0 1 3.5 0 5
58.6 59 1 1 0 1 0 0 0 0 0 0 2 3.6 0.2 6
10 52 0 0 0 0 0 0 0 0 0 1 2 2.85 0.15 5
10 21 0 0 0 0 0 0 0 0 0 1 3 3.06667 0.54365 6
11 14 0 0 0 0 0 0 0 0 0 0 3 2.53333 1.43836 5
5.3 65 0 0 0 0 0 0 0 0 0 1 2 2.6 0.6 5
10 37 0 0 0 0 0 0 0 0 0 1 1 3.4 0 5
13.6 14 1 0 0 1 0 0 0 0 0 0 1 2.4 0 5
10 36 0 0 0 1 0 0 1 0 0 0 1 3.4 0 5
75 15 1 0 0 1 0 0 0 0 0 1 5 2.12 0.658483 5
88.1 34 1 0 0 0 0 0 0 0 0 0 2 4.3 0.4 7
50.8 41 1 0 0 0 0 0 0 0 0 0 2 3.4 0.4 5
43 4 1 0 0 1 0 0 0 0 0 0 1 1.8 0 5
41.9 11 1 0 0 0 0 0 0 0 0 0 2 2.95 0.25 5
163.3 15 1 0 0 1 0 0 0 0 0 1 1 3.1 0 6
15 34 1 0 0 0 0 0 0 0 0 0 1 1.8 0 5
30.4 34 1 0 0 0 0 0 0 0 0 0 1 2.9 0 5
33.7 34 1 0 0 0 0 0 0 0 0 0 2 1.8 0.5 5
10.5 21 1 0 0 0 0 0 0 0 0 0 1 2.5 0 6
50.7 26 1 0 0 0 0 0 0 0 0 0 1 3.3 0 5
17.7 34 1 0 0 0 0 0 0 0 0 1 11 2.84545 1.06802 5
52.8 34 1 1 0 1 1 0 0 0 0 0 2 4 0.8 5
10 37 0 0 0 0 0 0 0 0 0 1 1 3.5 0 6
21.5 11 1 0 0 1 0 0 1 0 0 0 1 3.6 0 5
67 13 0 0 0 0 0 0 0 0 0 0 2 3.9 0.1 5
1 26 1 0 0 0 0 0 0 0 0 0 1 3.7 0 5
24 30 0 0 0 0 0 0 0 0 0 0 1 2.1 0 5
10 7 0 0 0 0 0 0 0 0 0 1 3 2.6 1.30639 5
38.2 41 1 0 0 1 0 0 0 0 0 0 3 3.36667 0.801388 6
30 34 1 1 0 1 1 0 0 0 0 0 2 2.55 1.25 5
25.6 34 1 0 0 1 0 0 0 0 0 0 1 3.5 0 6
18 59 1 1 0 1 0 0 0 0 0 0 2 1.55 0.55 5
108.8 41 1 0 0 1 0 0 0 0 0 0 1 3.8 0 5
41 59 1 1 0 1 0 0 0 0 0 0 13 2.26154 0.507692 5
174.8 26 1 0 0 1 0 0 0 0 0 0 3 1.8 1.23558 5
102.4 64 1 0 0 0 0 0 0 0 0 0 3 3.83333 0.124722 5
15.8 27 1 0 0 0 0 0 0 0 0 1 3 3.1 1.09848 5
10 65 0 0 0 0 0 0 0 0 0 1 5 3.24 0.935094 6
82.1 26 1 0 0 0 0 0 0 0 0 0 1 2.9 0 6
10.1 73 0 0 0 0 0 0 0 0 0 0 1 1.7 0 5
10 65 0 0 0 0 0 0 0 0 0 1 2 2.15 0.05 5
10 65 0 0 0 0 0 0 0 0 0 1 1 1.7 0 5
10 12 0 0 0 0 0 0 0 0 0 0 1 2.7 0 5
282 34 0 0 0 0 0 0 0 0 0 1 1 2.9 0 5
54.8 11 1 0 0 1 0 0 0 0 0 0 3 2.76667 0.942809 5
10 65 0 0 0 0 0 0 0 0 0 1 1 1 0 5
103.9 12 0 0 0 0 0 0 0 0 0 0 2 2.4 0.5 5
19.1 26 0 0 1 0 0 0 0 0 0 0 1 3.7 0 6
10 65 0 0 0 0 0 0 0 0 0 1 1 2.5 0 5
92.3 34 1 0 0 0 0 0 0 0 0 0 1 3.7 0 6
11.8 65 0 0 0 0 0 0 0 0 0 1 2 1.8 0.1 5
75 26 0 0 1 0 0 0 0 0 0 0 3 2.3 1.93046 5
15 18 0 0 1 1 0 0 0 0 0 0 1 2.1 0 5
110 12 0 0 0 0 0 0 0 0 0 0 1 1.8 0 5
89.9 34 1 0 0 0 0 0 0 0 0 0 1 1.4 0 5
49.7 34 1 0 0 0 0 0 0 0 0 0 2 3.35 0.45 5
33 34 1 0 0 0 0 0 0 0 0 1 1 2.9 0 5
123.7 11 1 0 0 0 0 0 0 0 0 0 5 2.56 0.94784 6
17 41 1 0 0 1 0 0 0 0 0 0 1 3.7 0 7
15 34 1 0 0 0 0 0 0 0 0 0 4 3.05 0.357071 5
106.4 34 1 0 0 0 0 0 0 0 0 0 1 3.4 0 5
10 44 1 0 0 0 0 0 0 0 0 1 1 3.8 0 5
10 44 1 0 0 0 0 0 0 0 0 1 1 2.6 0 5
8.2 12 0 0 0 0 0 0 0 0 0 0 1 3.5 0 5
37.3 59 1 1 0 1 0 0 0 0 0 0 2 3.7 0.4 5
10 32 0 0 0 0 0 0 0 0 0 1 2 3.35 1.15 6
10 32 0 0 0 0 0 0 0 0 0 1 2 3.4 0.1 5
33 34 1 0 0 0 0 0 0 0 0 1 4 2 0.992472 5
10 70 0 0 0 0 0 0 0 0 0 1 21 2.20476 0.887735 5
72.7 15 1 0 0 1 0 0 0 0 0 1 1 3.5 0 6
105.1 41 1 0 0 0 0 0 0 0 0 0 21 2.31429 0.801953 5
555.7 15 1 0 0 1 0 0 0 0 0 1 4 2.675 1.28525 5
21.3 56 1 0 0 1 0 0 0 0 0 0 2 4.05 0.05 5
68.3 59 1 1 0 1 0 0 0 0 0 0 2 4.05 0.15 5
10 65 0 0 0 0 0 0 0 0 0 1 1 4.3 0 5
103.1 34 1 0 0 0 0 0 0 0 0 0 3 1.8 1.17757 5
165.2 26 1 0 0 0 0 0 0 0 0 0 1 1.2 0 5
36.5 41 1 0 0 1 0 0 0 0 0 0 9 2.51111 1.2133 6
7.7 44 1 1 0 1 0 0 0 0 0 0 4 3.525 0.593191 6
10 54 0 0 0 0 0 0 0 0 0 1 1 4.3 0 5
35.6 29 1 0 0 1 1 0 1 0 0 0 2 2.7 0.5 5
33 34 1 0 0 0 0 0 0 0 0 0 1 3 0 5
94 59 1 1 0 1 0 0 0 0 0 0 1 3.5 0 5
33 34 1 0 0 0 0 0 0 0 0 0 3 1.96667 0.837987 5
10 32 0 0 0 0 0 0 0 0 0 1 1 2.4 0 5
10 26 0 0 1 0 0 0 0 0 0 0 1 2.6 0 6
10 52 0 0 0 0 0 0 0 0 0 1 2 3.45 0.35 5
42.4 34 1 0 0 0 0 0 0 0 0 0 1 4.1 0 5
11.9 32 0 0 0 0 0 0 0 0 0 1 2 4.1 0.3 6
38.5 64 1 1 0 0 0 0 0 0 0 0 2 1.3 0 5
51.9 41 0 0 0 0 0 0 0 0 0 0 2 2.1 0.6 5
149 43 0 0 0 0 0 0 0 0 0 1 4 3.575 0.957536 5
20.8 34 1 0 0 0 0 0 0 0 0 1 3 3.16667 0.880656 5
25.5 30 0 0 0 0 0 0 0 0 0 0 4 3.05 0.05 5
20.4 56 1 0 0 1 0 0 0 0 0 0 2 2.4 1.2 5
10 40 0 0 0 0 0 0 0 0 0 1 2 2.3 1.2 5
33 56 1 0 0 1 0 0 0 0 0 0 1 4 0 5
18 56 1 0 0 1 0 0 0 0 0 0 1 3 0 6
146.3 8 1 0 0 1 0 0 0 0 0 0 1 1.8 0 5
175.9 26 1 0 0 0 0 0 0 0 0 0 6 2.15 1.37689 5
581.9 34 1 1 0 1 1 0 0 0 0 0 31 2.80968 1.10113 7
156 41 1 0 0 0 0 0 0 0 0 0 1 2 0 5
116.7 34 1 0 0 0 0 0 0 0 0 0 1 4.1 0 6
169.3 43 0 0 0 0 0 0 0 0 0 1 2 2.45 0.65 5
33 26 1 0 0 1 0 0 0 0 0 0 1 4.1 0 6
33 30 0 0 0 0 0 0 0 0 0 0 3 3.03333 0.309121 5
25.5 46 1 1 0 1 0 0 0 0 0 0 1 2.2 0 6
15.9 34 0 0 0 0 0 0 0 0 0 0 1 3.9 0 5
1 26 1 0 0 1 0 0 0 0 0 0 1 2.4 0 5
10 65 0 0 0 0 0 0 0 0 0 1 1 2.2 0 5
15 34 1 0 0 0 0 0 0 0 0 0 1 0.9 0 6
43.5 26 1 0 0 1 0 0 0 0 0 0 2 3.9 0.2 5
9.4 46 1 1 0 1 0 0 0 0 0 0 2 2.75 0.45 6
70.3 30 0 0 0 0 0 0 0 0 0 0 1 3.6 0 5
164.7 43 0 0 0 0 0 0 0 0 0 1 2 3.25 0.25 5
