30
10957
77.1 62.7 77.1 62.7 68.8 55.1 62.5 0 0 0 0 0 0 0 30 174.9 1017.3 35.2 12.1 0 0 0 0 0.16 1 25.0555555555556 17.0555555555556 1995 3 6 2
89.7 62.7 87.5 62.7 72.8 57.8 63 0 0 0 0 0 0 0 13.9 202.8 1010.5 31.7 11.2 0 0 0 0 0.19 1 32.0555555555556 17.0555555555556 1995 3 7 2
73.5 62.7 73.5 62.7 67.1 59.3 77.9 0.003 100 4.17 3 0 0 0 31.1 177.8 1016.1 60.7 7 0 0 0 0 0.22 3 23.0555555555556 17.0555555555556 1995 3 8 2
84.3 55.5 82.8 55.5 70.9 54.8 59.3 0 0 0 0 0 0 0 30.2 185 1016.5 23.2 12.4 0 0 0 0 0.25 1 29.0555555555556 13.0555555555556 1995 3 9 2
96.9 56.6 92.9 56.6 73.5 52.5 53.5 0 0 0 0 0 0 0 16.1 181.8 1009.2 50 10.5 0 0 0 0 0.29 1 36.0555555555556 13.6666666666667 1995 3 10 2
73.9 60.5 73.9 60.5 67.1 60.2 79.9 0.06 100 8.33 3 0 0 0 18.3 317.8 1011 60.1 6.9 0 0 0 0 0.32 3 23.2777777777778 15.8333333333333 1995 3 11 2
73.5 59.1 73.5 59.1 65 56.1 75.3 0 0 0 0 0 0 0 23 189.7 1017 43 8.3 0 0 0 0 0.35 1 23.0555555555556 15.0555555555556 1995 3 12 2
77.1 59.1 77.1 59.1 67.5 53.2 61.7 0 0 0 0 0 0 0 30 188.9 1017.3 19 11.9 0 0 0 0 0.38 2 25.0555555555556 15.0555555555556 1995 3 13 2
84.3 60.9 83.2 60.9 71.7 53.6 54.1 0 0 0 0 0 0 0 28.9 194.2 1014.7 13.8 8.5 0 0 0 0 0.42 2 29.0555555555556 16.0555555555556 1995 3 14 2
89.7 59.1 86.3 59.1 72.2 51.9 51.9 0 0 0 0 0 0 0 17.5 188.3 1010.4 0 9.9 0 0 0 0 0.45 2 32.0555555555556 15.0555555555556 1995 3 15 2
93.3 59.1 89.3 59.1 71.9 52.6 55.3 0 0 0 0 0 0 0 13.9 322.8 1010.1 56.6 10.3 0 0 0 0 0.48 1 34.0555555555556 15.0555555555556 1995 3 16 2
82.5 62.7 81.5 62.7 70.3 60 72.1 0 0 0 0 0 0 0 16.3 163.9 1012.3 87.4 8.3 0 0 0 0 0.5 1 28.0555555555556 17.0555555555556 1995 3 17 2
68.1 59.1 68.1 59.1 63.7 55.2 75.6 0 0 0 0 0 0 0 24.2 186.1 1017.1 74.8 8.9 0 0 0 0 0.55 1 20.0555555555556 15.0555555555556 1995 3 18 2
69.9 58.4 69.9 58.4 62.6 53.3 72.6 0 0 0 0 0 0 0 26.5 180.7 1020.2 61.2 9.2 0 0 0 0 0.58 1 21.0555555555556 14.6666666666667 1995 3 19 1
71.7 59.1 71.7 59.1 64.6 53.3 68.3 0 0 0 0 0 0 0 33.3 167.2 1021.6 41.4 11.3 0 0 0 0 0.62 1 22.0555555555556 15.0555555555556 1995 3 20 2
78.9 59.1 78.9 59.1 66.9 52.2 61.6 0 0 0 0 0 0 0 26.3 193.3 1017.4 48.7 12.1 0 0 0 0 0.66 1 26.0555555555556 15.0555555555556 1995 3 21 2
78.9 57.3 78.9 57.3 69 54.2 60.5 0 0 0 0 0 0 0 25.3 179 1012.1 29.3 13.1 0 0 0 0 0.69 1 26.0555555555556 14.0555555555556 1995 3 22 2
84.3 53.7 82.6 53.7 68.1 53.3 61.8 0 0 0 0 0 0 0 30 147.1 1011.1 30 10.3 0 0 0 0 0.75 1 29.0555555555556 12.0555555555556 1995 3 23 2
82.5 60.9 81.3 60.9 70 53.3 57.5 0 0 0 0 0 0 0 19.5 163.2 1012.3 27.8 10.4 0 0 0 0 0.76 1 28.0555555555556 16.0555555555556 1995 3 24 2
75.3 57.3 75.3 57.3 64 55.9 76 0 0 0 0 0 0 0 15 222.5 1010.7 59.1 9.1 0 0 0 0 0.8 1 24.0555555555556 14.0555555555556 1995 3 25 2
71.7 58.4 71.7 58.4 62.2 57.6 85.6 0.003 100 4.17 3 0 0 0 25.3 194.6 1014.2 77.9 5.2 0 0 0 0 0.83 3 22.0555555555556 14.6666666666667 1995 3 26 1
82.5 59.1 81.3 59.1 70.1 52.1 55.1 0 0 0 0 0 0 0 24 155.3 1017.7 28.7 12.4 0 0 0 0 0.87 1 28.0555555555556 15.0555555555556 1995 3 27 2
82.5 59.1 81.1 59.1 66.6 53.3 64.3 0 0 0 0 0 0 0 17.2 220.2 1015.5 50.1 10.7 0 0 0 0 0.9 1 28.0555555555556 15.0555555555556 1995 3 28 2
66.3 57.3 66.3 57.3 61.3 56 83.2 0 0 0 0 0 0 0 16.1 278.1 1012 59.2 9.1 0 0 0 0 0.94 1 19.0555555555556 14.0555555555556 1995 3 29 0
72 55.5 72 55.5 63 57.3 83.1 0.143 100 8.33 3 0 0 0 15 294.3 1016.2 75.1 6.2 0 0 0 0 0.98 3 22.2222222222222 13.0555555555556 1995 3 30 1
69.9 50.1 69.9 50.1 60.6 51.5 74.3 0 0 0 0 0 0 0 26.4 192.9 1022.8 17.1 9 0 0 0 0 0 2 21.0555555555556 10.0555555555556 1995 3 31 0
84.3 50.1 82.3 50.1 65.5 49.6 62.4 0 0 0 0 0 0 0 11.4 188.7 1019 23.9 9.5 0 0 0 0 0.04 1 29.0555555555556 10.0555555555556 1995 4 1 2
88.7 51.9 86.1 51.9 63.4 53.2 74.9 0 0 0 0 0 0 0 16.1 173.2 1013.3 56.5 6.9 0 0 0 0 0.08 1 31.5 11.0555555555556 1995 4 2 2
73.5 57.3 73.5 57.3 64.2 55.8 75.8 0 0 0 0 0 0 0 32.2 179.3 1015.2 60.6 7.8 0 0 0 0 0.11 1 23.0555555555556 14.0555555555556 1995 4 3 2
75.3 57.3 75.3 57.3 64.5 50.7 62.3 0 0 0 0 0 0 0 25.7 187.4 1018.9 32.4 11.6 0 0 0 0 0.14 1 24.0555555555556 14.0555555555556 1995 4 4 2
71.7 53.7 71.7 53.7 61.5 54.3 79 0 0 0 0 0 0 0 17.2 217.4 1016 14.5 9.1 0 0 0 0 0.17 2 22.0555555555556 12.0555555555556 1995 4 5 0
82.5 55.5 81.3 55.5 65.3 54.1 70.7 0 0 0 0 0 0 0 11.4 205.8 1011.5 12.6 7 0 0 0 0 0.21 2 28.0555555555556 13.0555555555556 1995 4 6 2
71.7 55.5 71.7 55.5 63.6 55.5 76 0 0 0 0 0 0 0 21.8 327.9 1012.4 44 7.7 0 0 0 0 0.24 1 22.0555555555556 13.0555555555556 1995 4 7 1
64.5 55.5 64.5 55.5 59.5 54.3 83.6 0.45 100 8.33 3 0 0 0 34.4 168.3 1020.1 68.9 6 0 0 0 0 0.25 3 18.0555555555556 13.0555555555556 1995 4 8 0
71.7 57.3 71.7 57.3 62.8 47.8 59 0 0 0 0 0 0 0 37.8 141.1 1022.3 30.5 12.8 0 0 0 0 0.3 1 22.0555555555556 14.0555555555556 1995 4 9 1
80.7 51.9 79.6 51.9 65.1 47 56.8 0 0 0 0 0 0 0 19.5 201.2 1022.4 11.8 11.5 0 0 0 0 0.33 2 27.0555555555556 11.0555555555556 1995 4 10 2
78.9 50.1 78.9 50.1 63.1 49.8 65.6 0 0 0 0 0 0 0 12.8 179.7 1018.8 36.9 9 0 0 0 0 0.37 1 26.0555555555556 10.0555555555556 1995 4 11 1
86.1 51.9 83.5 51.9 62.8 51.6 70.1 0 0 0 0 0 0 0 12.1 194.9 1014.4 21.6 8 0 0 0 0 0.4 1 30.0555555555556 11.0555555555556 1995 4 12 1
63.8 51.9 63.8 51.9 57.3 51.7 82 0 0 0 0 0 0 0 23 332.6 1013 49.7 7.3 0 0 0 0 0.43 1 17.6666666666667 11.0555555555556 1995 4 13 0
64.5 58.4 64.5 58.4 61.3 56 83.1 0 0 0 0 0 0 0 17.2 336.9 1013.9 93.9 6.1 0 0 0 0 0.46 4 18.0555555555556 14.6666666666667 1995 4 14 0
64.5 48.5 64.5 48.5 57.5 49.5 76.2 0.042 100 4.17 3 0 0 0 21.3 245 1018.5 65.6 7.4 0 0 0 0 0.5 3 18.0555555555556 9.16666666666667 1995 4 15 0
64.7 42.9 64.7 40.1 55.1 45.1 71 0.007 100 4.17 3 0 0 0 20.8 188.6 1023.8 22.4 11.5 0 0 0 0 0.53 3 18.1666666666667 6.05555555555555 1995 4 16 0
66.3 51.9 66.3 51.9 57.3 49.6 77.2 0 0 0 0 0 0 0 17.2 210.2 1019.4 10.8 10.9 0 0 0 0 0.57 2 19.0555555555556 11.0555555555556 1995 4 17 0
68.1 51.2 68.1 51.2 59 50.5 75.2 0 0 0 0 0 0 0 21.9 190.2 1014.2 10.6 12.2 0 0 0 0 0.6 2 20.0555555555556 10.6666666666667 1995 4 18 0
62.7 53.7 62.7 53.7 56.5 51.5 83.6 0.017 100 4.17 3 0 0 0 49.1 176.1 1014.3 80 6.4 0 0 0 0 0.64 3 17.0555555555556 12.0555555555556 1995 4 19 0
66.3 50.6 66.3 50.6 58.5 43.4 57.8 0.001 100 4.17 3 0 0 0 33.3 152.9 1018.3 32.8 13.1 0 0 0 0 0.67 3 19.0555555555556 10.3333333333333 1995 4 20 0
73.5 48.3 73.5 46.4 59.5 45.5 62.4 0 0 0 0 0 0 0 24.2 167.1 1016.3 29.4 12 0 0 0 0 0.71 1 23.0555555555556 9.05555555555555 1995 4 21 0
69.9 51.9 69.9 51.9 59.1 49.4 72.1 0 0 0 0 0 0 0 17.2 212 1012.1 31.7 11.8 0 0 0 0 0.75 1 21.0555555555556 11.0555555555556 1995 4 22 0
64.5 55.5 64.5 55.5 59.2 52.4 78.8 0 0 0 0 0 0 0 27.5 180.2 1014.2 79.3 8.8 0 0 0 0 0.78 1 18.0555555555556 13.0555555555556 1995 4 23 0
66.3 50.1 66.3 50.1 58.5 46.8 67 0 0 0 0 0 0 0 15 296.5 1014.7 62.5 9.2 0 0 0 0 0.81 1 19.0555555555556 10.0555555555556 1995 4 24 0
