29
11201
90.800000 72.600000 98.500000 72.600000 83.500000 72.600000 80.000000 0.348000 100.000000 4.170000 1.000000 0.000000 0.000000 0.000000 6.900000 234.700000 1011.000000 56.100000 7.300000 0.000000 0.000000 0.000000 0.000000 0.000000 32.666667 22.555556 1995.000000 1.000000 1.000000 1.000000
91.500000 75.800000 100.300000 75.800000 87.800000 73.200000 73.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.400000 250.700000 1009.800000 58.500000 10.200000 0.000000 0.000000 0.000000 0.000000 0.030000 33.055556 24.333333 1995.000000 1.000000 2.000000 2.000000
88.100000 76.700000 96.900000 76.700000 84.000000 72.700000 76.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 252.700000 1008.200000 67.200000 8.000000 0.000000 0.000000 0.000000 0.000000 0.070000 31.166667 24.833333 1995.000000 1.000000 3.000000 2.000000
84.200000 73.500000 90.100000 73.500000 77.500000 72.000000 86.300000 0.275000 100.000000 8.330000 1.000000 0.000000 0.000000 0.000000 9.200000 281.400000 1008.500000 88.600000 8.000000 0.000000 0.000000 0.000000 0.000000 0.100000 29.000000 23.055556 1995.000000 1.000000 4.000000 1.000000
87.200000 73.500000 95.200000 73.500000 85.700000 73.500000 78.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 264.700000 1005.900000 61.900000 8.500000 0.000000 0.000000 0.000000 0.000000 0.130000 30.666667 23.055556 1995.000000 1.000000 5.000000 2.000000
86.100000 75.800000 92.900000 75.800000 83.400000 72.600000 77.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9.200000 260.000000 1009.500000 85.000000 9.600000 0.000000 0.000000 0.000000 0.000000 0.160000 30.055556 24.333333 1995.000000 1.000000 6.000000 2.000000
83.500000 75.300000 90.400000 75.300000 81.400000 69.900000 74.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.700000 193.800000 1009.600000 81.400000 10.200000 0.000000 0.000000 0.000000 0.000000 0.190000 28.611111 24.055556 1995.000000 1.000000 7.000000 1.000000
91.100000 72.800000 99.500000 72.800000 85.900000 73.200000 78.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 251.100000 1008.800000 41.300000 5.700000 0.000000 0.000000 0.000000 0.000000 0.250000 32.833333 22.666667 1995.000000 1.000000 8.000000 2.000000
85.400000 73.100000 92.100000 73.100000 82.300000 71.200000 75.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 244.300000 1009.700000 71.700000 8.300000 0.000000 0.000000 0.000000 0.000000 0.260000 29.666667 22.833333 1995.000000 1.000000 9.000000 1.000000
86.100000 72.200000 90.300000 72.200000 80.800000 70.400000 76.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9.200000 273.400000 1008.700000 58.800000 10.700000 0.000000 0.000000 0.000000 0.000000 0.290000 30.055556 22.333333 1995.000000 1.000000 10.000000 1.000000
90.200000 72.800000 99.300000 72.800000 85.800000 72.400000 75.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.700000 165.100000 1007.600000 61.200000 9.900000 0.000000 0.000000 0.000000 0.000000 0.320000 32.333333 22.666667 1995.000000 1.000000 11.000000 2.000000
80.300000 70.100000 84.000000 70.100000 74.800000 70.600000 88.600000 0.632000 100.000000 8.330000 1.000000 0.000000 0.000000 0.000000 6.900000 290.600000 1010.200000 86.000000 7.100000 0.000000 0.000000 0.000000 0.000000 0.360000 26.833333 21.166667 1995.000000 1.000000 12.000000 1.000000
89.300000 70.100000 95.000000 70.100000 82.200000 71.100000 76.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.700000 234.400000 1010.800000 75.700000 7.500000 0.000000 0.000000 0.000000 0.000000 0.390000 31.833333 21.166667 1995.000000 1.000000 13.000000 1.000000
87.200000 73.700000 94.400000 73.700000 83.500000 72.200000 77.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 216.400000 1010.400000 91.100000 10.200000 0.000000 0.000000 0.000000 0.000000 0.420000 30.666667 23.166667 1995.000000 1.000000 14.000000 2.000000
90.200000 72.600000 95.800000 72.600000 83.300000 71.200000 76.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 229.700000 1010.400000 86.300000 11.300000 0.000000 0.000000 0.000000 0.000000 0.450000 32.333333 22.555556 1995.000000 1.000000 15.000000 2.000000
92.600000 75.800000 101.100000 75.800000 88.900000 73.200000 71.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.900000 245.000000 1009.000000 60.000000 10.900000 0.000000 0.000000 0.000000 0.000000 0.500000 33.666667 24.333333 1995.000000 1.000000 16.000000 2.000000
80.300000 73.500000 84.500000 73.500000 77.300000 70.900000 82.500000 0.472000 100.000000 4.170000 1.000000 0.000000 0.000000 0.000000 11.400000 261.800000 1010.000000 92.900000 6.300000 0.000000 0.000000 0.000000 0.000000 0.520000 26.833333 23.055556 1995.000000 1.000000 17.000000 1.000000
83.500000 72.200000 89.500000 72.200000 77.200000 70.100000 81.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9.100000 343.400000 1012.600000 96.600000 9.900000 0.000000 0.000000 0.000000 0.000000 0.560000 28.611111 22.333333 1995.000000 1.000000 18.000000 1.000000
