54
6642
240 1 0 0 0 0 0 3 0 0 6 0 2 0 0 2 0 0 0 0 0 0 0 0 38.25433 23.78543 25.7755012512207 31.54323387146 7.6254997253418 0 0 0 0.670962870121002 2.27137589454651 19.063009262085 24.9233379364014 349.114532470703 349.177032470703 52530.375 47281.5 21.9755001068115 47.3998413085938 10.2755002975464 0 0 0 0.0972122624516487 1.38916838169098 10.7398319244385 18.3282070159912 309.559631347656 315.000091552734 52530.375 47281.5 1
240 1 0 150 0 150 0 350 0 0 21 6 30 0 12 7 15 2 0 0 1 0 0 0 38.25433 23.78543 28.3755016326904 39.8521842956543 13.4254999160767 0 0 6 0.187794998288155 2.32339334487915 19.8130874633789 32.0581932067871 267.91748046875 268.069458007813 51797.26953125 46800 27.8755016326904 65.3422775268555 20.7755012512207 0 2 62 0.492917209863663 1.29969954490662 11.8854532241821 14.6895875930786 324.86572265625 323.972534179688 50985.44921875 46800 2
240 1 0 0.1 0 0 0 0 0 0 15 1 26 0 0 4 0 0 0 0 1 0 0 0 38.25433 23.78543 29.5255012512207 45.9519805908203 16.675500869751 0 1 29 0.240074038505554 2.23070430755615 4.45295381546021 5.11656141281128 104.036270141602 129.28938293457 47700.0234375 44086.05859375 23.7255001068115 74.0473403930664 18.8255004882813 0 0 1 0 0.761521100997925 2.90241265296936 7.96893882751465 209.74479675293 251.564956665039 47700.0234375 44086.05859375 1
240 1 0 0 0 0 0 0 1.5 0 6 0 12 0 5 3 6 1 2 0 0 0 0 0 38.25433 23.78543 11.8754997253418 91.7470626831055 10.5754995346069 0 3 96 0 0.114961981773377 5.35178470611572 11.6819868087769 289.653900146484 303.690093994141 37338.734375 32544.4921875 12.0255002975464 92.0620040893555 10.7755002975464 0 3 88 0 0.111671328544617 5.69209957122803 13.5323600769043 288.435028076172 298.6103515625 37338.734375 32544.4921875 1
1 1 0 10 0 0 0 0 0 0 13 0 10 0 0 5 4 0 0 0 0 0 0 0 37.96013 23.79175 19.0879993438721 74.4438323974609 14.4379997253418 0 0 3 0.0405538566410542 0.564872622489929 8.28782176971436 13.9798717498779 34.3804016113281 34.5085906982422 51946.3984375 46948.29296875 19.0879993438721 74.4438323974609 14.4379997253418 0 0 3 0.0405538566410542 0.564872622489929 8.28782176971436 13.9798717498779 34.3804016113281 34.5085906982422 51946.3984375 46948.29296875 0
3 1 0 0.2 0 0 0 0 0 0 13 0 21 0 14 4 0 1 0 0 0 0 0 0 38.25433 23.78543 18.0755004882813 43.0780181884766 5.32550001144409 0 0 15 0.433366686105728 1.18147718906403 20.5231552124023 28.1007633209229 268.994934082031 267.797454833984 42619.93359375 39310.484375 17.0755004882813 46.362491607666 5.47550010681152 0.300000011920929 51 20 0.270875662565231 1.04532814025879 18.1612777709961 25.8499050140381 256.239196777344 257.125 42619.93359375 39310.484375 0
3 1 0 0.8 0 0 0 0 0 0 10 0 12 0 0 3 0 0 0 0 0 0 0 0 38.1404465 23.832835 16.9309997558594 57.1018676757813 8.38100051879883 0 3 87 0.0961989834904671 0.828346371650696 5.69209957122803 11.7262773513794 161.564956665039 162.121215820313 46905.484375 31562.91015625 15.1310005187988 67.3828048706055 9.13100051879883 0 1 45 0.0325517095625401 0.561522126197815 4.45295381546021 12.015588760376 194.036270141602 188.615570068359 46905.484375 31562.91015625 0
3 1 0.5 0 0 0 0 0 0 0 9 0 0 0 0 3 0 0 0 0 0 0 0 0 38.1294473 23.7573686 25.2329998016357 66.2244720458984 18.4829998016357 0 2 58 0.183946117758751 1.08449912071228 8.22503471374512 11.9831876754761 203.198608398438 212.735214233398 51566.81640625 46800 22.382999420166 80.6012115478516 18.882999420166 0 1 36 0 0.524880170822144 2.54558420181274 7.19999980926514 261.869995117188 233.130020141602 51566.81640625 46800 0
3 1 0 0.5 0 0 0 0 0 0 18 0 0 0 0 7 0 0 0 0 0 0 0 0 38.15068 23.75288 17.2735004425049 50.0751419067383 6.77350044250488 0 0 0 0.0434083119034767 0.985187709331513 7.95265960693359 15.3918399810791 354.8056640625 349.215728759766 46845.890625 43383.98046875 17.2735004425049 50.0751419067383 6.77350044250488 0 0 0 0.0434083119034767 0.985187709331513 7.95265960693359 15.3918399810791 354.8056640625 349.215728759766 46845.890625 43383.98046875 0
3 1 0.1 0 0 0 0 0 0 0 2 0 10 0 0 1 0 0 0 0 0 0 0 0 37.96819 23.72785 29.0965003967285 42.5841979980469 15.0964994430542 0 1 44 0.241816654801369 2.31210041046143 6.13057851791382 8.4042854309082 310.236297607422 313.264343261719 45836.140625 41178.77734375 29.0965003967285 42.5841979980469 15.0964994430542 0 1 44 0.241816654801369 2.31210041046143 6.13057851791382 8.4042854309082 310.236297607422 313.264343261719 45836.140625 41178.77734375 0
