54
8677
240 1 0 2 0 0 0 0 0 0 6 0 6 0 0 4 0 0 0 0 0 0 0 0 38.25433 23.78543 15.6754999160767 49.8115921020508 5.22550010681152 0 0 0 0.347347855567932 0.894802272319794 15.1926822662354 18.9470825195313 103.706985473633 104.300315856934 46665.25 43197.25390625 12.0255002975464 68.3564147949219 6.3754997253418 0 0 0 0.0313336476683617 0.445224702358246 6.48999214172363 13.6610383987427 123.690101623535 108.435043334961 46665.25 43197.25390625 0
240 1 0 18 0 0 0 0 0 0 14 6 14 0 6 5 2 3 0 1 0 2 0 0 38.25433 23.78543 24.2755012512207 44.9650268554688 11.5754995346069 0 0 0 0.193307176232338 1.66983377933502 14.9735765457153 21.9009037017822 332.818969726563 334.698638916016 53056.69921875 47439.71875 26.9755001068115 43.8170127868652 13.6254997253418 0 0 0 0.486135840415955 2.00005292892456 5.2416787147522 6.63807201385498 344.054534912109 347.47119140625 52907.6328125 47230.796875 1
240 1 5000 15000 0 0 0 500 0 0 280 58 38 50 7 67 20 40 11 9 2 3 0 0 38.25433 23.78543 29.1255016326904 34.9284515380859 12.0754995346069 0 0 17 0.25398388504982 2.62526035308838 10.4957132339478 14.7994594573975 157.833602905273 161.564956665039 49404.2890625 46191.46484375 24.6255016326904 66.9353866577148 18.0755004882813 0 0 0 0.0750058814883232 1.02398943901062 16.923828125 30.5470104217529 178.781158447266 188.130020141602 45389.734375 40670 2
240 1 0 1.5 0 0 0 0 0 0 2 0 2 0 0 1 0 0 0 0 0 0 0 0 38.25433 23.78543 13.4254999160767 74.9624786376953 9.07549953460693 0 0 13 0.040181577205658 0.386042594909668 9.79305839538574 20.8706874847412 252.897186279297 255.004867553711 39140.95703125 35453.67578125 17.5755004882813 44.4553947448731 5.32550001144409 0 0 5 0.266973674297333 1.11720788478851 12.7838020324707 16.43430519104 302.347412109375 298.810699462891 39140.95703125 35453.67578125 0
240 1 0 1.5 0 0 0 0 0 0 20 11 10 0 0 10 0 0 0 0 1 0 0 0 38.25433 23.78543 17.5755004882813 44.4553947448731 5.32550001144409 0 0 5 0.266973674297333 1.11720788478851 12.7838020324707 16.43430519104 302.347412109375 298.810699462891 39140.95703125 35453.67578125 13.0754995346069 89.4261245727539 11.3754997253418 0.400000005960465 51 67 0 0.159342885017395 4.37958908081055 11.5705146789551 99.4622497558594 84.6442642211914 39140.95703125 35453.67578125 1
240 1 0 1 0 0 0 0 0 0 4 0 6 0 0 2 0 0 0 0 0 0 0 0 38.25433 23.78543 20.4755001068115 45.8887748718262 8.42549991607666 0 0 0 0.296148180961609 1.30374360084534 10.5879182815552 13.9798717498779 305.311279296875 304.508575439453 38726.72265625 35255.15234375 20.0755004882813 48.326789855957 8.82549953460693 0 0 0 0.198131889104843 1.21463584899902 8.20926284790039 11.2121353149414 322.124938964844 317.602600097656 38726.72265625 35255.15234375 0
1 1 0 25 0 0 0 0 0 0 40 20 25 4 10 14 0 0 0 4 0 0 0 0 37.94947 23.77839 31.496000289917 30.8339881896973 12.246000289917 0 0 0 0.635350286960602 3.19554281234741 25.3180084228516 37.0380363464356 29.8458404541016 25.3196506500244 49702.54296875 46486.4921875 23.4460010528565 45.0343132019043 10.8460006713867 0 0 0 0.050045806914568 1.58678674697876 6.60872173309326 16.0996894836426 299.357666015625 333.435028076172 48950.07421875 45772.98046875 2
3 1 0 0.15 0 0 0 0 0 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 38.15068 23.75288 12.3234996795654 59.3613433837891 4.62349987030029 0 3 80 0.007038788869977 0.583114922046661 4.07293510437012 6.92473793029785 224.999893188477 171.027450561523 47647.95703125 44529 12.0235004425049 62.4734916687012 5.07350015640259 0 2 79 0.00490939803421497 0.5279421210289 4.07293510437012 6.5198769569397 224.999893188477 173.659896850586 47647.95703125 44529 0
3 1 0.2 0 0 0 0 0 0 0 18 0 3 0 0 8 1 0 0 0 0 0 0 0 38.15068 23.75288 20.8234996795654 57.1154632568359 12.0235004425049 0 3 99 0.231000289320946 1.05543148517609 6.19367408752441 8.85482883453369 324.462249755859 333.435028076172 52876.234375 45715.18359375 13.8234996795654 97.7502822875977 13.47350025177 0 0 0 0 0.0355886220932007 5.05284070968628 10.9489727020264 355.914459228516 350.537750244141 52876.234375 45715.18359375 0
3 1 0.01 0 0 0 0 0 0 0 2 0 2 0 0 1 0 0 0 0 0 0 0 0 38.12466 23.66863 18.0050010681152 90.9522552490234 16.5050010681152 0.400000005960465 51 47 0 0.186864972114563 3.31903600692749 6.0346999168396 12.5287981033325 17.3541221618652 53304.3203125 46429.2578125 18.0050010681152 90.9522552490234 16.5050010681152 0.400000005960465 51 47 0 0.186864972114563 3.31903600692749 6.0346999168396 12.5287981033325 17.3541221618652 53304.3203125 46429.2578125 0
3 1 4 0 0 0 0 0 0 0 45 18 20 0 0 9 10 0 0 1 0 0 0 0 37.96819 23.72785 43.3465003967285 7.09212589263916 0.296500027179718 0 0 0 0.647163033485413 8.17284870147705 8.22503471374512 8.69979286193848 293.198608398438 294.443939208984 53145.1640625 47551.16796875 31.4965000152588 25.1718769073486 9.19649982452393 0 0 0 0.0615914203226566 3.45776200294495 4.73506021499634 5.99159383773804 8.74608898162842 327.264770507813 53145.1640625 47551.16796875 1
3 1 40 0 0 0 0 0 0 0 40 2 40 0 0 0 0 0 0 1 2 0 0 0 38.1404465 23.832835 26.9309997558594 32.3000450134277 8.98099994659424 0 0 0 0.706276416778565 2.40434503555298 25.2642021179199 37.1079483032227 4.08553695678711 2.22391438484192 52960.0703125 47438.59375 25.1309986114502 37.4100112915039 9.58100032806397 0 0 0 0.0926145687699318 1.99867308139801 9.6932954788208 23.0512466430664 344.931457519531 1.78986954689026 52744.0234375 47134.16015625 1
