54
7219
240 1 0 0 0 0.2 0 0 0 0 5 0 7 0 0 2 0 0 1 0 0 0 0 0 38.25433 23.78543 17.5255012512207 40.0179748535156 3.77549982070923 0 0 10 0.450079321861267 1.20270895957947 16.4185256958008 21.461555480957 105.255172729492 112.693832397461 48434.50390625 38091.5078125 10.8754997253418 70.7662200927734 5.77549982070923 0.400000005960465 51 100 0.00162707478739321 0.381215393543243 4.51078701019287 10.9903221130371 151.389633178711 148.392547607422 48434.50390625 38091.5078125 0
240 1 0 0 0 0 0 0 0.3 0 6 0 10 0 1 3 0 1 0 0 0 0 0 0 38.2860104 23.8776385 18.9594993591309 47.2092323303223 7.45950031280518 0 0 0 0.0623724088072777 1.15793561935425 9.53150463104248 19.4699764251709 259.114501953125 273.179779052734 52787.91796875 47040.28125 18.9594993591309 47.2092323303223 7.45950031280518 0 0 0 0.0623724088072777 1.15793561935425 9.53150463104248 19.4699764251709 259.114501953125 273.179779052734 52787.91796875 47040.28125 0
254 1 0 32 0 3 0 0 0 0 80 6 12 0 47 34 12 6 1 4 2 0 0 0 38.05494 23.89261 24.9885005950928 33.0835037231445 7.63850021362305 0 0 0 0.246397033333778 2.11896800994873 14.4941921234131 23.5875549316406 14.3814315795898 15.945463180542 47155.69921875 44042.88671875 19.1884994506836 45.8425178527832 7.23850059509277 0 0 0 0.0386434271931648 1.2049834728241 6.16220712661743 15.4967355728149 6.70975017547607 357.337066650391 46874.875 43633.7578125 0
3 1 0.04 0 0 0 0 0 0 0 11 0 0 0 0 3 0 0 0 0 0 0 0 0 38.15068 23.75288 8.47350025177002 61.4114265441895 1.47349989414215 0 0 1 0.0346472151577473 0.428367972373962 12.1443309783936 26.1688041687012 281.976104736328 277.907073974609 50201.85546875 46390.375 7.77350044250488 66.5072402954102 1.92349994182587 0 0 1 0.0239096414297819 0.354544401168823 10.8955764770508 24.6093635559082 262.405456542969 264.122711181641 50201.85546875 46390.375 0
3 1 0.05 0 0 0 0 0 0 0 15 0 10 0 0 5 0 0 0 0 0 0 0 0 38.15068 23.75288 7.77350044250488 66.5072402954102 1.92349994182587 0 0 1 0.0239096414297819 0.354544401168823 10.8955764770508 24.6093635559082 262.405456542969 264.122711181641 50201.85546875 46390.375 7.52350044250488 70.1033554077148 2.42350006103516 0 0 1 0.0273811426013708 0.311130821704865 14.3458976745606 28.6646823883057 252.474334716797 258.407836914063 50201.85546875 46390.375 0
3 1 0 0.2 0 0 0 0 0 0 8 0 0 0 0 3 0 0 0 0 0 0 0 0 38.15068 23.75288 16.1235008239746 72.9632720947266 11.2735004425049 0 0 10 0 0.495909094810486 3.39623308181763 9.44957160949707 237.994659423828 197.744766235352 52641.73828125 47332.171875 16.1235008239746 72.9632720947266 11.2735004425049 0 0 10 0 0.495909094810486 3.39623308181763 9.44957160949707 237.994659423828 197.744766235352 52641.73828125 47332.171875 0
3 1 20 0 0 80 0 0 0 0 18 0 7 0 0 7 0 0 0 0 0 0 0 0 38.15068 23.75288 16.8234996795654 89.713737487793 15.1235008239746 0 1 24 0 0.197208523750305 5.95906019210815 14.6895875930786 25.0168685913086 36.027473449707 48925.19921875 45740.7890625 16.1735000610352 88.799560546875 14.3234996795654 0 0 0 0 0.206059575080872 5.80482530593872 14.9865531921387 7.12492990493774 24.102237701416 48925.19921875 45740.7890625 0
3 1 0 0 0 2 0 0 0 0 38 0 14 0 6 17 0 1 3 0 1 0 0 0 38.1037511 23.8239358 27.9745006561279 42.2754516601563 13.9744997024536 0 0 0 0.612934827804565 2.17836046218872 28.5514259338379 41.7429275512695 13.8610534667969 12.9575834274292 47442.48828125 44318.078125 23.8745002746582 51.662712097168 13.3245000839233 0 0 0 0.1269820779562 1.43165266513825 19.4533290863037 34.567497253418 357.878936767578 358.806518554688 47442.48828125 44318.078125 0
3 1 0 5 0 0 0 0 0 0 22 0 12 0 4 6 0 1 1 0 0 0 0 0 38.08832 23.82642 21.9110012054443 55.5362129211426 12.6110000610352 0 0 1 0.114829637110233 1.16954159736633 15.1884145736694 29.1622257232666 5.44025039672852 0.707311928272247 47015.7421875 43855.15625 23.3610000610352 53.7617607116699 13.4610004425049 0 0 2 0.226235762238503 1.3278294801712 18.6436901092529 28.58544921875 10.0079250335693 5.78230619430542 47015.7421875 43855.15625 0
3 1 2 0 0 0 0 0 0 0 16 0 10 0 0 6 0 0 0 0 0 0 0 0 38.1400569 23.8306698 22.7660007476807 71.8186798095703 17.4160003662109 1.89999997615814 61 100 0.242920115590096 0.780513167381287 2.74167823791504 3.31903600692749 156.801376342773 139.398788452148 43105.74609375 38997.74609375 19.7160015106201 88.5244827270508 17.7660007476807 0 0 12 0 0.263671875 2.27683973312378 6.13057851791382 341.56494140625 40.2362937927246 43105.74609375 38997.74609375 0
