12
12871
1 1 2 4 1 1 4 1 0 0 0 0 11
1 1 2 4 29 1 4 1 0 0 0 0 11
1 1 5 1 17 1 4 1 0 0 0 0 11
1 1 5 1 1 2 8 1 0 0 0 0 11
1 1 7 2 4 2 7 1 0 0 0 0 11
1 1 8 2 27 1 3 1 0 0 0 0 11
1 1 12 4 24 1 3 1 0 0 0 0 11
1 1 12 4 22 5 14 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 16 1 3 1 0 0 0 0 11
2 1 1 4 18 2 6 1 0 0 0 0 11
2 1 1 4 18 2 5 1 0 0 0 0 11
2 1 1 4 26 2 6 1 0 0 0 0 11
2 1 1 4 22 2 6 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 18 2 6 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 2 6 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 22 2 6 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 6 2 6 1 0 0 0 0 11
2 1 1 4 6 2 6 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 2 7 1 0 0 0 0 9
2 1 1 4 18 7 13 1 0 0 0 0 11
2 1 1 4 18 1 6 1 0 0 0 0 11
2 1 1 4 18 3 9 1 0 0 0 0 11
2 1 1 4 33 2 6 1 0 0 0 0 11
2 1 1 4 18 1 3 1 0 0 0 0 11
2 1 1 4 23 3 9 1 0 0 0 0 11
2 1 1 4 19 2 7 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 35 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 11 3 8 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 4 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 25 1 4 1 0 0 0 0 11
2 1 1 4 22 2 7 1 0 0 0 0 11
2 1 1 4 18 2 7 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 18 1 3 1 0 0 0 0 11
2 1 1 4 22 1 3 1 0 0 0 0 11
2 1 1 4 36 1 3 1 0 0 0 0 11
2 1 1 4 4 2 7 1 0 0 0 0 11
2 1 1 4 22 1 4 1 0 0 0 0 11
2 1 1 4 9 2 6 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 1 4 19 2 6 1 0 0 0 0 11
2 1 1 4 22 1 2 1 0 0 0 0 11
2 1 2 4 22 1 3 1 0 0 0 0 11
2 1 2 4 26 1 3 1 0 0 0 0 11
2 1 2 4 25 1 3 1 0 0 0 0 11
2 1 2 4 22 1 3 1 0 0 0 0 11
2 1 2 4 22 1 3 1 0 0 0 0 11
2 1 2 4 22 1 3 1 0 0 0 0 11
2 1 2 4 26 1 3 1 0 0 0 0 11
2 1 2 4 25 1 3 1 0 0 0 0 11
2 1 2 4 25 1 4 1 0 0 0 0 11
2 1 2 4 19 2 6 1 0 0 0 0 11
2 1 2 4 22 1 2 1 0 0 0 0 11
2 1 2 4 18 2 6 1 0 0 0 0 8
2 1 2 4 22 1 2 1 0 0 0 0 11
2 1 2 4 22 2 6 1 0 0 0 0 11
2 1 2 4 25 1 2 1 0 0 0 0 11
2 1 2 4 25 1 2 1 0 0 0 0 11
2 1 2 4 18 3 12 1 0 0 0 0 8
2 1 2 4 18 1 3 1 0 0 0 0 11
2 1 2 4 22 1 2 1 0 0 0 0 11
2 1 2 4 19 3 8 1 0 0 0 0 8
2 1 2 4 22 2 6 1 0 0 0 0 11
2 1 2 4 22 1 3 1 0 0 0 0 11
2 1 2 4 37 1 3 1 0 0 0 0 11
2 1 2 4 9 2 6 1 0 0 0 0 11
2 1 2 4 18 2 7 1 0 0 0 0 11
2 1 2 4 19 2 7 1 0 0 0 0 11
2 1 2 4 18 5 13 1 0 0 0 0 11
2 1 2 4 22 1 2 1 0 0 0 0 11
