@Relation urban_new_2025_fold10_train

@ATTRIBUTE f1_minas          NUMERIC  % Μήνας (1-12)
@ATTRIBUTE f2_epochi         NUMERIC  % Εποχή (1=Χειμ 2=Άνοιξ 3=Καλοκ 4=Φθιν)
@ATTRIBUTE f3_ora            NUMERIC  % Ώρα ημέρας (0-23)
@ATTRIBUTE f4_mera_nyxta     NUMERIC  % Μέρα=1 Νύχτα=0
@ATTRIBUTE f5_imera_evdom    NUMERIC  % Ημέρα εβδομάδας (0=Δευτ 6=Κυρ)
@ATTRIBUTE f6_savvatokyriako NUMERIC  % Σαββ/κο=1 Καθημ=0
@ATTRIBUTE f7_trimino        NUMERIC  % Τρίμηνο (1-4)
@ATTRIBUTE f8_nomos          NUMERIC  % Κωδικός Νομού
@ATTRIBUTE f9_typos_xorou    NUMERIC  % Κωδικός τύπου χώρου
@ATTRIBUTE class             {8,9,11} % 8=Μεγάλη 9=Μεσαία 11=Μικρή

@DATA
1,1,12,1,4,0,1,59,130,9
1,1,12,1,4,0,1,59,101,11
3,2,19,1,0,0,1,8,101,11
1,1,15,1,4,0,1,29,128,11
3,2,15,1,0,0,1,3,89,11
1,1,14,1,4,0,1,16,128,11
8,3,17,1,6,1,3,42,101,11
7,3,14,1,3,0,3,59,101,11
11,4,17,1,0,0,4,74,101,11
6,3,19,1,1,0,2,34,101,11
7,3,20,1,3,0,3,2,101,11
4,2,21,0,3,0,2,10,20,11
6,3,21,0,1,0,2,85,40,11
7,3,13,1,3,0,3,79,101,11
1,1,3,0,4,0,1,49,128,11
10,4,22,0,4,0,4,36,7,9
11,4,14,1,0,0,4,2,101,11
7,3,11,1,3,0,3,8,91,9
5,2,22,0,5,1,2,83,101,11
8,3,16,1,6,1,3,34,101,11
8,3,22,0,6,1,3,50,128,11
9,4,0,0,2,0,3,36,128,11
6,3,12,1,1,0,2,3,91,11
8,3,18,1,6,1,3,15,68,11
7,3,15,1,3,0,3,20,89,11
8,3,18,1,6,1,3,79,101,11
4,2,22,0,3,0,2,11,128,11
4,2,11,1,3,0,2,61,91,11
8,3,14,1,6,1,3,10,101,11
10,4,15,1,4,0,4,25,40,11
10,4,12,1,4,0,4,8,128,11
10,4,14,1,4,0,4,38,91,11
10,4,18,1,4,0,4,40,101,11
6,3,19,1,1,0,2,59,101,11
10,4,12,1,4,0,4,40,101,11
7,3,21,0,2,0,3,15,67,9
12,1,18,1,2,0,4,44,101,11
12,1,7,1,2,0,4,8,128,11
12,1,13,1,2,0,4,88,91,11
12,1,20,1,2,0,4,14,91,9
2,1,16,1,5,1,1,2,91,11
6,3,15,1,2,0,2,18,91,11
1,1,13,1,5,1,1,3,91,11
6,3,16,1,2,0,2,41,40,11
12,1,18,1,3,0,4,59,101,11
6,3,19,1,2,0,2,23,101,11
6,3,9,1,2,0,2,22,101,11
11,4,16,1,1,0,4,34,101,11
11,4,17,1,1,0,4,24,101,11
9,4,7,1,3,0,3,10,67,9
11,4,17,1,1,0,4,24,101,11
12,1,16,1,3,0,4,25,101,11
9,4,11,1,3,0,3,11,128,11
5,2,23,0,6,1,2,25,101,11
6,3,15,1,2,0,2,25,101,11
12,1,22,0,3,0,4,21,77,11
10,4,2,0,5,1,4,58,89,11
9,4,10,1,3,0,3,54,91,11
10,4,0,0,5,1,4,68,128,11
10,4,9,1,5,1,4,2,26,11
2,1,6,0,1,0,1,44,89,11
6,3,0,0,2,0,2,8,91,11
2,1,16,1,1,0,1,84,20,9
1,1,11,1,5,1,1,64,20,11
5,2,15,1,4,0,2,14,123,11
3,2,18,1,5,1,1,11,91,11
2,1,4,0,2,0,1,36,98,11
1,1,8,1,6,1,1,2,101,11
4,2,3,0,5,1,2,36,128,11
5,2,20,1,0,0,2,14,91,11
4,2,18,1,5,1,2,11,91,11
2,1,22,0,2,0,1,88,128,11
3,2,18,1,2,0,1,50,101,11
2,1,12,1,2,0,1,79,101,11
3,2,11,1,2,0,1,79,101,11
4,2,21,0,5,1,2,83,77,9
5,2,13,1,0,0,2,3,123,11
9,4,19,1,4,0,3,10,110,11
8,3,14,1,1,0,3,8,91,11
11,4,11,1,2,0,4,88,128,11
8,3,14,1,1,0,3,32,101,11
9,4,5,0,4,0,3,36,57,11
11,4,13,1,2,0,4,8,101,11
7,3,16,1,5,1,3,36,67,11
8,3,20,1,1,0,3,61,89,11
10,4,0,0,6,1,4,73,110,11
8,3,21,0,1,0,3,8,101,11
11,4,19,1,2,0,4,73,101,11
10,4,16,1,6,1,4,36,67,9
9,4,13,1,4,0,3,63,123,11
9,4,20,1,4,0,3,25,101,11
9,4,11,1,4,0,3,5,25,11
7,3,3,0,5,1,3,25,40,11
12,1,19,1,4,0,4,25,101,11
10,4,4,0,6,1,4,54,91,11
9,4,15,1,3,0,3,25,128,11
4,2,16,1,1,0,2,14,91,11
7,3,22,0,3,0,3,32,101,11
1,1,3,0,0,0,1,57,91,11
1,1,20,1,0,0,1,72,91,11
1,1,18,1,0,0,1,74,91,11
4,2,11,1,6,1,2,14,91,11
4,2,2,0,6,1,2,41,91,11
5,2,16,1,1,0,2,44,20,9
5,2,18,1,1,0,2,73,101,11
5,2,21,0,1,0,2,16,101,11
6,3,9,1,4,0,2,33,24,11
5,2,22,0,1,0,2,61,128,11
4,2,5,0,6,1,2,9,57,11
5,2,23,0,1,0,2,61,96,11
8,3,15,1,2,0,3,25,101,11
6,3,22,0,4,0,2,11,91,11
10,4,11,1,0,0,4,3,91,11
10,4,11,1,0,0,4,88,91,11
10,4,16,1,0,0,4,41,91,11
3,2,23,0,3,0,1,30,20,11
3,2,16,1,3,0,1,5,101,11
6,3,19,1,4,0,2,3,89,11
7,3,8,1,6,1,3,14,91,11
7,3,21,0,6,1,3,61,91,11
4,2,10,1,6,1,2,74,20,11
1,1,0,0,0,0,1,25,20,11
7,3,17,1,6,1,3,2,91,11
9,4,14,1,2,0,3,25,25,11
4,2,21,0,6,1,2,2,101,11
8,3,19,1,2,0,3,10,25,11
8,3,3,0,2,0,3,25,20,9
7,3,10,1,6,1,3,41,91,11
1,1,17,1,0,0,1,10,20,11
9,4,15,1,5,1,3,27,78,11
7,3,18,1,6,1,3,36,8,11
8,3,15,1,2,0,3,44,101,11
6,3,11,1,4,0,2,87,91,11
12,1,22,0,5,1,4,56,91,11
11,4,11,1,3,0,4,24,91,11
8,3,19,1,1,0,3,88,128,11
12,1,12,1,5,1,4,5,99,11
10,4,16,1,0,0,4,88,91,11
11,4,20,1,3,0,4,43,25,11
11,4,4,0,3,0,4,74,20,9
11,4,1,0,3,0,4,25,101,11
12,1,16,1,5,1,4,25,91,11
9,4,13,1,6,1,3,46,47,11
9,4,10,1,6,1,3,36,20,11
5,2,6,0,2,0,2,2,20,11
6,3,18,1,5,1,2,49,91,11
9,4,14,1,6,1,3,85,101,11
2,1,14,1,4,0,1,77,91,11
9,4,15,1,6,1,3,7,91,11
10,4,1,0,1,0,4,55,128,11
9,4,1,0,5,1,3,58,128,11
11,4,13,1,4,0,4,79,91,11
12,1,10,1,6,1,4,55,67,11
10,4,8,1,1,0,4,49,89,11
5,2,13,1,2,0,2,11,128,11
4,2,3,0,0,0,2,55,128,11
7,3,12,1,0,0,3,87,101,11
1,1,20,1,1,0,1,29,101,11
3,2,16,1,4,0,1,44,91,11
4,2,6,0,0,0,2,14,91,11
2,1,5,0,4,0,1,3,101,11
4,2,20,1,0,0,2,49,23,11
1,1,12,1,1,0,1,2,101,11
7,3,1,0,0,0,3,74,101,11
5,2,14,1,2,0,2,2,128,11
12,1,20,1,5,1,4,14,91,11
4,2,22,0,0,0,2,25,20,11
12,1,11,1,6,1,4,25,25,11
5,2,15,1,2,0,2,41,20,11
8,3,14,1,3,0,3,50,23,11
4,2,10,1,0,0,2,36,83,11
4,2,17,1,0,0,2,59,101,11
7,3,9,1,0,0,3,2,35,9
9,4,14,1,6,1,3,79,106,9
6,3,6,0,5,1,2,3,128,11
8,3,23,0,3,0,3,14,91,11
1,1,12,1,1,0,1,73,91,9
1,1,16,1,1,0,1,79,101,11
12,1,20,1,6,1,4,2,101,11
2,1,10,1,4,0,1,61,77,11
2,1,0,0,4,0,1,14,91,11
7,3,17,1,0,0,3,25,55,11
8,3,15,1,3,0,3,83,91,11
1,1,16,1,1,0,1,21,101,11
2,1,11,1,4,0,1,66,73,9
1,1,10,1,2,0,1,30,77,8
1,1,22,0,2,0,1,54,91,11
3,2,18,1,2,0,1,14,91,11
5,2,2,0,3,0,2,25,128,11
11,4,14,1,4,0,4,25,55,11
4,2,0,0,1,0,2,36,128,11
4,2,21,0,1,0,2,34,101,11
3,2,22,0,5,1,1,36,90,11
9,4,0,0,0,0,3,49,25,11
9,4,4,0,0,0,3,3,125,11
1,1,11,1,2,0,1,11,89,11
10,4,3,0,2,0,4,58,91,11
4,2,8,1,1,0,2,79,91,11
11,4,9,1,5,1,4,59,101,11
10,4,6,0,2,0,4,87,125,11
3,2,4,0,5,1,1,3,128,11
3,2,19,1,5,1,1,72,101,11
2,1,17,1,5,1,1,20,77,11
8,3,20,1,4,0,3,25,91,11
12,1,6,0,0,0,4,23,91,11
3,2,15,1,5,1,1,76,101,11
4,2,6,0,1,0,2,50,101,11
4,2,20,1,1,0,2,8,91,11
5,2,0,0,3,0,2,36,128,11
12,1,20,1,0,0,4,75,101,11
5,2,20,1,3,0,2,32,98,11
2,1,3,0,5,1,1,58,1,9
5,2,13,1,3,0,2,3,3,11
5,2,12,1,3,0,2,46,91,11
5,2,2,0,3,0,2,84,123,9
10,4,7,1,2,0,4,58,128,11
7,3,15,1,1,0,3,45,91,9
7,3,12,1,1,0,3,61,101,11
2,1,13,1,5,1,1,29,128,11
7,3,17,1,1,0,3,25,25,11
9,4,9,1,0,0,3,58,98,11
10,4,15,1,2,0,4,37,89,11
6,3,15,1,6,1,2,79,101,11
5,2,13,1,3,0,2,59,40,11
12,1,22,0,4,0,4,14,91,11
4,2,11,1,1,0,2,25,20,11
11,4,10,1,6,1,4,5,128,11
7,3,1,0,3,0,3,16,96,11
9,4,5,0,1,0,3,69,67,11
12,1,16,1,1,0,4,41,128,11
2,1,0,0,6,1,1,44,101,11
8,3,15,1,5,1,3,2,110,11
10,4,18,1,3,0,4,2,128,11
1,1,21,0,3,0,1,14,91,11
6,3,0,0,6,1,2,84,101,11
11,4,10,1,0,0,4,73,91,11
10,4,21,0,4,0,4,16,101,11
12,1,7,1,1,0,4,58,20,11
7,3,12,1,2,0,3,73,91,11
7,3,18,1,3,0,3,25,7,11
5,2,20,1,4,0,2,12,101,11
11,4,17,1,5,1,4,32,101,11
12,1,9,1,0,0,4,25,91,9
8,3,12,1,2,0,3,14,91,11
8,3,16,1,6,1,3,59,24,11
11,4,5,0,0,0,4,25,91,11
11,4,13,1,0,0,4,3,91,11
3,2,19,1,6,1,1,60,67,11
12,1,21,0,1,0,4,14,101,11
11,4,14,1,6,1,4,29,101,11
11,4,10,1,6,1,4,29,101,11
6,3,20,1,0,0,2,25,90,11
1,1,16,1,4,0,1,46,91,11
5,2,2,0,5,1,2,11,128,11
1,1,16,1,3,0,1,36,7,9
4,2,15,1,1,0,2,87,101,11
3,2,19,1,0,0,1,5,91,11
7,3,4,0,2,0,3,20,25,11
10,4,14,1,4,0,4,25,67,11
5,2,15,1,5,1,2,79,101,11
9,4,12,1,1,0,3,79,101,11
12,1,16,1,1,0,4,2,91,11
1,1,0,0,3,0,1,58,23,9
5,2,4,0,4,0,2,17,128,11
2,1,12,1,0,0,1,41,67,11
2,1,12,1,0,0,1,58,96,11
3,2,14,1,0,0,1,17,20,11
1,1,2,0,3,0,1,25,128,11
6,3,0,0,1,0,2,44,20,11
5,2,23,0,5,1,2,25,91,11
5,2,19,1,4,0,2,2,101,11
9,4,16,1,1,0,3,20,101,11
7,3,12,1,2,0,3,11,77,11
11,4,8,1,6,1,4,3,80,9
11,4,11,1,6,1,4,3,25,11
11,4,16,1,6,1,4,58,77,11
11,4,18,1,6,1,4,32,101,11
12,1,8,1,1,0,4,55,20,11
8,3,11,1,5,1,3,59,101,11
11,4,13,1,0,0,4,32,25,11
9,4,16,1,1,0,3,77,40,11
8,3,14,1,5,1,3,89,67,11
12,1,13,1,0,0,4,5,128,11
2,1,20,1,3,0,1,14,91,11
2,1,3,0,6,1,1,73,128,11
7,3,12,1,2,0,3,30,91,9
4,2,12,1,4,0,2,49,91,11
4,2,19,1,4,0,2,36,77,11
7,3,2,0,4,0,3,41,12,11
6,3,23,0,5,1,2,10,95,8
10,4,14,1,5,1,4,2,20,11
5,2,12,1,6,1,2,87,89,11
7,3,21,0,1,0,3,14,91,11
2,1,20,1,1,0,1,14,91,11
6,3,22,0,2,0,2,49,101,11
12,1,11,1,1,0,4,15,128,11
6,3,19,1,2,0,2,19,128,11
12,1,16,1,3,0,4,56,89,11
7,3,23,0,4,0,3,27,91,11
5,2,8,1,6,1,2,32,68,11
6,3,18,1,2,0,2,25,89,11
12,1,23,0,3,0,4,77,86,11
12,1,5,0,3,0,4,11,77,11
7,3,17,1,4,0,3,53,25,11
10,4,14,1,5,1,4,34,89,11
11,4,12,1,1,0,4,36,40,11
10,4,0,0,5,1,4,58,128,11
12,1,3,0,3,0,4,58,128,11
5,2,19,1,6,1,2,54,67,11
8,3,5,0,0,0,3,29,104,11
10,4,22,0,5,1,4,2,67,11
1,1,17,1,5,1,1,62,20,9
9,4,15,1,5,1,3,25,20,11
2,1,14,1,1,0,1,7,101,11
6,3,20,1,2,0,2,16,37,11
1,1,18,1,5,1,1,49,101,11
3,2,3,0,1,0,1,73,67,9
2,1,14,1,1,0,1,44,101,11
9,4,15,1,3,0,3,9,77,11
9,4,16,1,6,1,3,25,25,11
6,3,19,1,0,0,2,36,128,11
11,4,18,1,0,0,4,25,101,11
7,3,21,0,5,1,3,14,91,11
2,1,13,1,0,0,1,25,101,11
10,4,20,1,6,1,4,15,91,11
9,4,23,0,4,0,3,44,57,11
10,4,11,1,6,1,4,10,128,11
3,2,20,1,2,0,1,8,128,11
12,1,16,1,4,0,4,25,20,11
4,2,14,1,2,0,2,14,101,9
2,1,1,0,2,0,1,11,128,11
3,2,19,1,2,0,1,75,91,11
7,3,19,1,5,1,3,50,77,11
6,3,0,0,3,0,2,2,128,11
1,1,5,0,6,1,1,3,20,11
2,1,11,1,0,0,1,14,91,11
7,3,22,0,5,1,3,50,128,11
12,1,17,1,4,0,4,73,77,11
9,4,21,0,1,0,3,15,128,11
6,3,1,0,3,0,2,25,35,11
1,1,18,1,4,0,1,8,128,11
3,2,1,0,2,0,1,25,91,11
8,3,1,0,1,0,3,36,128,11
7,3,18,1,5,1,3,11,28,11
7,3,17,1,5,1,3,20,128,11
2,1,9,1,2,0,1,10,77,9
10,4,18,1,6,1,4,8,91,11
11,4,8,1,2,0,4,8,128,11
6,3,18,1,1,0,2,84,25,11
1,1,20,1,6,1,1,58,40,11
5,2,17,1,2,0,2,84,101,11
4,2,11,1,5,1,2,69,107,8
10,4,14,1,6,1,4,36,128,11
12,1,4,0,4,0,4,25,101,11
9,4,0,0,1,0,3,14,91,11
4,2,9,1,0,0,2,89,27,9
9,4,19,1,4,0,3,14,91,11
12,1,9,1,3,0,4,84,77,11
12,1,3,0,5,1,4,14,91,11
8,3,13,1,4,0,3,87,91,11
3,2,2,0,6,1,1,77,98,11
9,4,22,0,5,1,3,14,91,11
4,2,19,1,3,0,2,14,91,11
2,1,18,1,5,1,1,25,101,11
12,1,21,0,1,0,4,14,91,11
12,1,21,0,1,0,4,14,91,11
12,1,0,0,3,0,4,77,99,11
2,1,5,0,2,0,1,36,128,11
5,2,20,1,3,0,2,19,40,11
12,1,12,1,4,0,4,5,128,11
11,4,18,1,0,0,4,84,32,11
4,2,21,0,2,0,2,84,125,11
9,4,7,1,1,0,3,72,20,11
10,4,23,0,1,0,4,14,101,11
8,3,15,1,5,1,3,2,77,11
5,2,20,1,5,1,2,14,128,11
5,2,17,1,3,0,2,79,101,11
10,4,17,1,2,0,4,8,74,11
7,3,15,1,1,0,3,59,101,11
11,4,16,1,5,1,4,79,101,11
3,2,22,0,5,1,1,44,89,11
1,1,18,1,2,0,1,58,128,11
8,3,20,1,4,0,3,14,91,11
11,4,5,0,5,1,4,15,101,11
2,1,16,1,5,1,1,3,91,11
3,2,15,1,5,1,1,29,128,11
11,4,12,1,5,1,4,8,91,11
3,2,9,1,5,1,1,3,91,11
11,4,18,1,5,1,4,3,91,11
11,4,11,1,5,1,4,6,128,11
12,1,12,1,0,0,4,29,128,11
11,4,19,1,5,1,4,3,91,11
3,2,15,1,5,1,1,66,96,11
1,1,3,0,2,0,1,14,90,11
2,1,11,1,6,1,1,3,101,11
7,3,15,1,1,0,3,15,20,11
10,4,5,0,2,0,4,16,40,9
9,4,14,1,0,0,3,24,80,11
7,3,4,0,2,0,3,36,97,11
3,2,18,1,6,1,1,47,40,11
7,3,15,1,2,0,3,46,67,11
6,3,23,0,0,0,2,3,20,11
12,1,20,1,0,0,4,84,67,11
5,2,17,1,4,0,2,59,101,11
7,3,11,1,2,0,3,24,101,11
5,2,20,1,4,0,2,20,91,11
3,2,20,1,6,1,1,54,91,11
3,2,1,0,6,1,1,61,120,9
3,2,18,1,6,1,1,88,20,9
7,3,18,1,2,0,3,22,17,11
6,3,10,1,0,0,2,58,77,11
7,3,9,1,2,0,3,77,91,11
3,2,20,1,6,1,1,59,20,11
9,4,16,1,1,0,3,79,77,11
8,3,13,1,5,1,3,22,91,11
11,4,7,1,6,1,4,58,123,11
12,1,19,1,1,0,4,76,106,9
9,4,17,1,1,0,3,73,40,11
3,2,23,0,5,1,1,8,101,11
9,4,1,0,1,0,3,46,77,11
9,4,10,1,1,0,3,5,128,11
10,4,11,1,3,0,4,29,128,11
9,4,16,1,1,0,3,2,91,11
8,3,8,1,5,1,3,77,128,11
11,4,14,1,6,1,4,14,77,11
10,4,23,0,3,0,4,56,101,11
10,4,18,1,3,0,4,44,101,11
12,1,15,1,1,0,4,74,77,11
8,3,16,1,5,1,3,80,89,11
8,3,11,1,5,1,3,3,122,11
9,4,19,1,1,0,3,38,91,11
9,4,22,0,1,0,3,30,67,11
10,4,19,1,3,0,4,7,101,11
8,3,23,0,5,1,3,5,67,9
9,4,21,0,1,0,3,16,40,11
11,4,17,1,6,1,4,56,101,11
12,1,7,1,1,0,4,13,123,11
9,4,16,1,1,0,3,2,128,11
8,3,22,0,5,1,3,6,47,11
2,1,20,1,0,0,1,49,77,11
3,2,20,1,0,0,1,77,128,11
3,2,13,1,0,0,1,29,89,11
1,1,18,1,4,0,1,34,101,11
2,1,13,1,0,0,1,3,25,11
2,1,14,1,0,0,1,59,40,11
2,1,5,0,0,0,1,36,128,11
3,2,19,1,0,0,1,2,13,11
3,2,13,1,0,0,1,29,91,11
9,4,17,1,2,0,3,15,128,11
10,4,15,1,4,0,4,71,67,11
10,4,23,0,4,0,4,3,128,11
8,3,17,1,6,1,3,11,128,11
11,4,18,1,0,0,4,13,91,11
11,4,17,1,0,0,4,79,101,11
9,4,16,1,2,0,3,16,101,11
11,4,11,1,0,0,4,3,88,11
10,4,17,1,4,0,4,84,12,11
9,4,13,1,2,0,3,7,101,11
7,3,17,1,3,0,3,79,101,11
9,4,1,0,2,0,3,8,101,11
7,3,16,1,3,0,3,79,101,11
5,2,22,0,5,1,2,11,128,11
7,3,10,1,3,0,3,54,77,11
5,2,11,1,5,1,2,36,67,11
8,3,14,1,6,1,3,59,101,11
8,3,7,1,6,1,3,30,20,11
4,2,15,1,3,0,2,3,32,11
9,4,12,1,2,0,3,79,101,11
8,3,0,0,6,1,3,87,91,9
10,4,14,1,4,0,4,3,91,11
10,4,15,1,4,0,4,29,128,11
9,4,19,1,2,0,3,40,101,11
7,3,19,1,3,0,3,29,101,11
12,1,17,1,2,0,4,25,101,11
12,1,19,1,2,0,4,79,101,11
9,4,7,1,2,0,3,25,128,11
12,1,5,0,2,0,4,15,20,11
12,1,19,1,0,0,4,56,12,9
6,3,18,1,2,0,2,47,101,11
5,2,17,1,6,1,2,19,91,11
7,3,11,1,4,0,3,79,77,11
3,2,10,1,1,0,1,6,89,11
2,1,23,0,1,0,1,19,128,11
1,1,6,0,4,0,1,22,91,11
9,4,18,1,3,0,3,29,40,9
1,1,3,0,5,1,1,78,128,11
10,4,0,0,5,1,4,10,77,11
10,4,17,1,5,1,4,66,40,11
11,4,9,1,1,0,4,7,123,11
12,1,8,1,3,0,4,77,77,11
11,4,13,1,1,0,4,73,20,11
12,1,17,1,3,0,4,74,128,9
8,3,20,1,0,0,3,7,101,11
9,4,12,1,3,0,3,36,96,11
6,3,2,0,2,0,2,11,85,11
1,1,1,0,5,1,1,3,77,9
3,2,7,1,1,0,1,25,67,11
1,1,15,1,6,1,1,29,101,11
12,1,21,0,3,0,4,25,53,8
1,1,15,1,6,1,1,17,101,11
5,2,22,0,0,0,2,88,123,9
3,2,12,1,2,0,1,8,101,11
2,1,14,1,2,0,1,39,101,11
5,2,23,0,0,0,2,74,101,11
4,2,16,1,5,1,2,83,101,11
6,3,10,1,3,0,2,37,20,11
2,1,13,1,2,0,1,73,101,11
4,2,21,0,5,1,2,71,101,11
5,2,22,0,0,0,2,58,128,11
2,1,19,1,2,0,1,72,101,11
3,2,21,0,2,0,1,44,101,11
3,2,22,0,2,0,1,61,7,11
9,4,14,1,4,0,3,58,91,11
6,3,15,1,3,0,2,3,20,11
10,4,17,1,6,1,4,24,101,11
10,4,15,1,6,1,4,29,101,11
10,4,3,0,6,1,4,72,89,11
11,4,22,0,1,0,4,32,67,11
8,3,23,0,1,0,3,61,7,11
9,4,8,1,4,0,3,59,110,11
8,3,17,1,1,0,3,3,89,11
6,3,6,0,6,1,2,8,128,11
6,3,21,0,3,0,2,14,91,11
12,1,0,0,4,0,4,85,128,9
1,1,18,1,0,0,1,69,101,11
1,1,16,1,0,0,1,44,101,11
3,2,7,1,3,0,1,3,91,11
2,1,12,1,3,0,1,29,12,11
1,1,12,1,0,0,1,17,128,11
1,1,13,1,0,0,1,87,121,11
2,1,2,0,3,0,1,14,20,11
1,1,20,1,0,0,1,3,91,11
9,4,15,1,1,0,3,41,128,11
3,2,17,1,3,0,1,30,121,11
5,2,10,1,1,0,2,14,77,9
5,2,23,0,1,0,2,21,77,11
5,2,1,0,1,0,2,25,96,11
3,2,17,1,3,0,1,44,91,11
3,2,22,0,3,0,1,74,101,11
7,3,9,1,6,1,3,29,81,11
9,4,9,1,5,1,3,22,77,11
10,4,20,1,0,0,4,15,67,11
4,2,21,0,6,1,2,59,101,11
10,4,13,1,0,0,4,26,128,11
10,4,6,0,0,0,4,44,91,11
8,3,4,0,2,0,3,36,128,11
6,3,19,1,4,0,2,25,55,9
8,3,15,1,2,0,3,24,40,9
4,2,8,1,6,1,2,44,91,11
7,3,12,1,6,1,3,20,128,11
8,3,15,1,2,0,3,44,101,11
9,4,0,0,5,1,3,36,91,11
7,3,16,1,6,1,3,21,91,11
3,2,17,1,3,0,1,2,20,9
5,2,17,1,1,0,2,2,89,11
4,2,12,1,6,1,2,53,20,11
4,2,0,0,6,1,2,66,77,11
10,4,13,1,0,0,4,15,89,11
6,3,12,1,4,0,2,79,101,11
5,2,21,0,1,0,2,16,20,11
7,3,20,1,6,1,3,14,91,11
11,4,17,1,3,0,4,84,55,11
11,4,19,1,3,0,4,36,20,11
12,1,21,0,5,1,4,36,77,11
11,4,23,0,3,0,4,44,90,11
10,4,8,1,0,0,4,3,91,11
1,1,17,1,1,0,1,2,3,11
5,2,0,0,2,0,2,14,91,11
10,4,5,0,1,0,4,14,91,11
2,1,15,1,4,0,1,25,20,11
4,2,22,0,0,0,2,25,96,11
4,2,20,1,0,0,2,2,101,11
11,4,19,1,4,0,4,39,91,11
10,4,8,1,1,0,4,37,123,9
12,1,22,0,6,1,4,84,101,11
11,4,23,0,4,0,4,40,67,11
10,4,6,0,1,0,4,59,101,9
11,4,7,1,3,0,4,55,20,8
3,2,8,1,4,0,1,36,91,11
